row_id,name,street_address,po_box,city,state,postal_code,county,Fac ID,Medicare #,Medicaid #,contact,phone,type,number_of_beds,ESRD Stations,Hospital Authorized Bed Capacity,Class 1,Class 1 Beds/Stations,Class 2,Class 2 Beds/Stations,Class 3,Class 3 Beds/Stations,Class 4,Class 4 Beds/Stations,Class 5,Class 5 Beds/Stations,license_type,License Status,Deemed Status
USA-AL-66-All-66-AssistedLivingSpecialty-83,Rosewood Manor Specialty Care,1513 County Park Road,,Scottsboro,AL,35769,Jackson,P3602,,,Mary Ellen Clark,(256) 574-4800,Assisted Living Facility (Specialty Care),16,,,Group Specialty Care Assisted Living Facility,16,,0,,0,,0,,0,Limited Liability Company,Regular,
USA-AL-66-All-66-AssistedLivingSpecialty-84,Royal Haven at Regency Pointe,510 East Grand Avenue,,Rainbow City,AL,35906,Etowah,P2801,,,Julia Weidenbach,(256) 442-1856,Assisted Living Facility (Specialty Care),12,,,Group Specialty Care Assisted Living Facility,12,,0,,0,,0,,0,Limited Liability Company,Regular,
USA-AL-66-All-66-AssistedLivingSpecialty-85,Serenity Place II,751 Houston Loop Rd.,,Fort Payne,AL,35968,Dekalb,P2504,,,Angie Tate,(256) 348-1896,Assisted Living Facility (Specialty Care),16,,,Group Specialty Care Assisted Living Facility,16,,0,,0,,0,,0,Corporation,Regular,
USA-AL-66-All-66-AssistedLivingSpecialty-86,Sonrise Specialty Care Assisted Living,1607 Hwy. 43 South,,Demopolis,AL,36732,Marengo,P4601,,,Annette Dixon,(334) 289-5131,Assisted Living Facility (Specialty Care),16,,,Group Specialty Care Assisted Living Facility,16,,0,,0,,0,,0,Individual,Regular,
USA-AL-66-All-66-AssistedLivingSpecialty-87,Specialty Care at Danberry at Inverness,235 Inverness Center Drive,,Hoover,AL,35242,Shelby,P3724,,,Jaclyn E. Gardner,(205) 443-9500,Assisted Living Facility (Specialty Care),24,,,Congregate Specialty Care Assisted Living Facility,24,,0,,0,,0,,0,Limited Liability Company,Regular,
USA-AL-66-All-66-AssistedLivingSpecialty-88,St. Martin's-In-The-Pines Specialty Care Assisted Living Facility,4941 Montevallo Road,,Birmingham,AL,35210,Jefferson,P3706,,,Karen Glover,(205) 956-1831,Assisted Living Facility (Specialty Care),51,,,Congregate Specialty Care Assisted Living Facility,51,,0,,0,,0,,0,Non-Profit Corporation,Regular,
USA-AL-66-All-66-AssistedLivingSpecialty-89,"Terrace at Grove Park Specialty Care Assisted Living Facility, The",101 Tulip Lane,,Dothan,AL,36305,Houston,P3501,,,Sheila Bryan,(334) 792-7349,Assisted Living Facility (Specialty Care),16,,,Group Specialty Care Assisted Living Facility,16,,0,,0,,0,,0,Limited Liability Company,Regular,
USA-AL-66-All-66-AssistedLivingSpecialty-90,"Terrace at Priceville Specialty Care Assisted Living Facility, The",200 Terrace Lane,,Decatur,AL,35603,Morgan,P5202,,,Melissa Shannon Smith,(256) 260-0400,Assisted Living Facility (Specialty Care),62,,,Group Specialty Care Assisted Living Facility,62,,0,,0,,0,,0,Corporation,Regular,
USA-AL-66-All-66-AssistedLivingSpecialty-91,The Harbor at Hickory Hill,2102 Summit Parkway,,Prattville,AL,36066,Autauga,P0101,,,Pamela Christy Goodwin,(334) 361-5111,Assisted Living Facility (Specialty Care),32,,,Congregate Specialty Care Assisted Living Facility,32,,0,,0,,0,,0,Limited Liability Company,Regular,
USA-AL-66-All-66-AssistedLivingSpecialty-92,"Tides at Crimson Village, The",1410 18th Ave. East,,Tuscaloosa,AL,35404,Tuscaloosa,P6307,,,Tim Hicks,(205) 632-6699,Assisted Living Facility (Specialty Care),32,,,Congregate Specialty Care Assisted Living Facility,32,,0,,0,,0,,0,Limited Liability Company,Regular,
USA-AL-66-All-66-AssistedLivingSpecialty-93,Traditions Way,515 Roger Sayers Drive,,Tuscaloosa,AL,35401,Tuscaloosa,P6304,,,Veranda Melton,(205) 347-0062,Assisted Living Facility (Specialty Care),16,,,Group Specialty Care Assisted Living Facility,16,,0,,0,,0,,0,Corporation,Regular,
USA-AL-66-All-66-AssistedLivingSpecialty-94,Valley Park Manor SCALF,10 Medical Park Drive North,,Valley,AL,36854,Chambers,P0903,,,Amber Clegg Griggs,(334) 756-2600,Assisted Living Facility (Specialty Care),16,,,Group Specialty Care Assisted Living Facility,16,,0,,0,,0,,0,Limited Liability Company,Regular,
USA-AL-66-All-66-AssistedLivingSpecialty-95,Village at Cook Springs Specialty Care Assisted Living Facility,415 Cook Springs Road,,Pell City,AL,35125,St. Clair,P5801,,,Angie Cobb,(205) 338-2221,Assisted Living Facility (Specialty Care),32,,,Group Specialty Care Assisted Living Facility,32,,0,,0,,0,,0,Limited Liability Company,Regular,
USA-AL-66-All-66-AssistedLivingSpecialty-96,Village East,220 Kings Circle,,Pell City,AL,35128,St. Clair,P5802,,,Cevannah Cox,(205) 814-4200,Assisted Living Facility (Specialty Care),28,,,Congregate Specialty Care Assisted Living Facility,28,,0,,0,,0,,0,Limited Liability Company,Regular,
USA-AL-66-All-66-AssistedLivingSpecialty-97,Wesley Gardens Retirement Community-Specialty Care,1555 Taylor Road,,Montgomery,AL,36117,Montgomery,P5113,,,Randy Allen,(334) 272-7917,Assisted Living Facility (Specialty Care),16,,,Group Specialty Care Assisted Living Facility,16,,0,,0,,0,,0,Non-Profit Corporation,Regular,
USA-AL-66-All-66-AssistedLivingSpecialty-98,Wesley Place on Honeysuckle - Specialty Care,718 Honeysuckle Road,,Dothan,AL,36305,Houston,P3502,,,Jeff Kirby,(334) 792-0921,Assisted Living Facility (Specialty Care),16,,,Group Specialty Care Assisted Living Facility,16,,0,,0,,0,,0,Non-Profit Corporation,Regular,
USA-AL-66-All-66-AssistedLivingSpecialty-99,Westminster Memory Care of Cullman,1020 Olive Street,,Cullman,AL,35055,Cullman,P2202,,,Wanda Raines,(256) 255-0361,Assisted Living Facility (Specialty Care),16,,,Group Specialty Care Assisted Living Facility,16,,0,,0,,0,,0,Limited Liability Company,Regular,
USA-AL-66-All-66-AssistedLivingSpecialty-100,Westminster Memory Care of Decatur,2106 Modaus Road,,Decatur,AL,35603,Morgan,P5203,,,Cynthia Hill,(256) 309-5300,Assisted Living Facility (Specialty Care),16,,,Group Specialty Care Assisted Living Facility,16,,0,,0,,0,,0,Limited Liability Company,Regular,
