name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood
CARLTON SHORES HEALTH AND REHABILITATION CENTER,,,,,,,1350 S NOVA RD,,DAYTONA BEACH,,,,,Volusia,32114,FL,,(386) 258-5544,,,www.greystonehealth.com,,,,,,,,,,,,,,Nursing Home,,,,1350 S NOVA RD,,,DAYTONA BEACH,Volusia,,FL,,32114,,29.178808,-81.030203,Bethune Grant
CARRINGTON PLACE OF ST PETE,,,,,,,10501 ROOSEVELT BLVD N,,SAINT PETERSBURG,,,,,Pinellas,33716,FL,,(727) 577-3800,,,www.carringtonplaces.com,,,,,,,,,,,,,,Nursing Home,,,,10501 ROOSEVELT BLVD N,,,SAINT PETERSBURG,Pinellas,,FL,,33716,,27.8680715,-82.6433268,
CARROLLWOOD CARE CENTER,,,,,,,15002 HUTCHINSON RD,,TAMPA,,,,,Hillsborough,33625,FL,,(813) 960-1969,,,carrollwoodcarecenter.com,,,,,,,,,,,,,,Nursing Home,,,,15002 HUTCHINSON RD,,,TAMPA,Hillsborough,,FL,,33625,,28.08789819999999,-82.54305219999999,
MEDICANA NURSING AND REHAB CENTER,,,,,,,1710 LAKE WORTH ROAD,,LAKE WORTH,,,,,Palm Beach,33460,FL,,(561) 582-5331,,,www.medicanarehab.com,,,,,,,,,,,,,,Nursing Home,,,,1710 LAKE WORTH ROAD,,,LAKE WORTH,Palm Beach,,FL,,33460,,26.6176497,-80.0658017,
MELBOURNE TERRACE REHABILITATION CENTER,,,,,,,251 FLORIDA AVE,,MELBOURNE,,,,,Brevard,32901,FL,,(321) 725-3990,,,www.MelbourneTerraceRehab,,,,,,,,,,,,,,Nursing Home,,,,251 FLORIDA AVE,,,MELBOURNE,Brevard,,FL,,32901,,28.0558775,-80.6182635,
MEMORIAL MANOR,,,,,,,777 SOUTH DOUGLAS ROAD,,PEMBROKE PINES,,,,,Broward,33025,FL,,(954) 276-6200,,,www.memorialmanor.com,,,,,,,,,,,,,,Nursing Home,,,,777 SOUTH DOUGLAS ROAD,,,PEMBROKE PINES,Broward,,FL,,33025,,26.0042123,-80.2622916,
MENORAH HOUSE,,,,,,,9945 CENTRAL PARK BLVD N,,BOCA RATON,,,,,Palm Beach,33428-1745,FL,,(561) 483-0498,,,,,,,,,,,,,,,,,Nursing Home,,,,9945 CENTRAL PARK BLVD N,,,BOCA RATON,Palm Beach,,FL,,33428-1745,,26.358569,-80.1985711,
METRO WEST NURSING AND REHAB CENTER,,,,,,,5900 WESTGATE DRIVE,,ORLANDO,,,,,Orange,32835,FL,,(407) 296-8164,,,www.metrowestrehab.com,,,,,,,,,,,,,,Nursing Home,,,,5900 WESTGATE DRIVE,,,ORLANDO,Orange,,FL,,32835,,28.5312683,-81.46278819999999,Southwest Orlando
MIAMI JEWISH HEALTH SYSTEMS  INC.,,,,,,,5200 NE 2ND AVENUE,,MIAMI,,,,,Miami-Dade,33137,FL,,(305) 751-8626,,,www.miamijewishhealthsystems.org,,,,,,,,,,,,,,Nursing Home,,,,5200 NE 2ND AVENUE,,,MIAMI,Miami-Dade,,FL,,33137,,25.82286779999999,-80.1924317,Little Haiti
MIAMI SHORES NURSING AND REHAB CENTER,,,,,,,9380 NW 7TH AVENUE,,MIAMI,,,,,Miami-Dade,33150,FL,,(305) 759-8711,,,,,,,,,,,,,,,,,Nursing Home,,,,9380 NW 7TH AVENUE,,,MIAMI,Miami-Dade,,FL,,33150,,25.86065679999999,-80.2102015,
MIRACLE HILL NURSING & REHABILITATION CENTER  INC,,,,,,,1329 ABRAHAM STREET,,TALLAHASSEE,,,,,Leon,32304,FL,,(850) 224-8486,,,www.miraclehillhealthcare.com,,,,,,,,,,,,,,Nursing Home,,,,1329 ABRAHAM STREET,,,TALLAHASSEE,Leon,,FL,,32304,,30.457351,-84.29952039999999,Griffin Hgts
MORTON PLANT REHABILITATION CENTER,,,,,,,400 CORBETT ST,,BELLEAIR,,,,,Pinellas,33756,FL,,(727) 462-7600,,,www.mpmhealth.com,,,,,,,,,,,,,,Nursing Home,,,,400 CORBETT ST,,,BELLEAIR,Pinellas,,FL,,33756,,27.950436,-82.801435,
MOULTRIE CREEK NURSING AND REHAB CENTER,,,,,,,200 MARINER HEALTH WAY,,SAINT AUGUSTINE,,,,,St. Johns,32086,FL,,(904) 797-1800,,,moultriecreekrehab.com,,,,,,,,,,,,,,Nursing Home,,,,200 MARINER HEALTH WAY,,,SAINT AUGUSTINE,St. Johns,,FL,,32086,,29.8094962,-81.3253429,
NORTH BEACH REHABILITATION CENTER,,,,,,,2201 NE  170TH STREET,,NORTH MIAMI BEACH,,,,,Miami-Dade,33160,FL,,(305) 945-1401,,,www.greystonehealth.com,,,,,,,,,,,,,,Nursing Home,,,,2201 NE 170TH STREET,,,NORTH MIAMI BEACH,Miami-Dade,,FL,,33160,,25.933089,-80.1557555,
NORTH CAMPUS REHABILITATION AND NURSING CENTER,,,,,,,700 NORTH PALMETTO ST,,LEESBURG,,,,,Lake,34748,FL,,(352) 323-2400,,,www.northcampusrehab.com,,,,,,,,,,,,,,Nursing Home,,,,700 N PALMETTO ST,,,LEESBURG,Lake,,FL,,34748,,28.81828699999999,-81.87451,
NORTH DADE NURSING AND REHABILITATION CENTER,,,,,,,1255 NE 135TH STREET,,NORTH MIAMI,,,,,Miami-Dade,33161,FL,,(305) 891-6850,,,,,,,,,,,,,,,,,Nursing Home,,,,1255 NE 135TH STREET,,,NORTH MIAMI,Miami-Dade,,FL,,33161,,25.9004991,-80.1735286,
NORTH FLORIDA REHABILITATION AND SPECIALTY CARE,,,,,,,6700 NW 10TH PLACE,,GAINESVILLE,,,,,Alachua,32605,FL,,(352) 331-3111,,,www.consulatehealthcare.com,,,,,,,,,,,,,,Nursing Home,,,,6700 NW 10TH PLACE,,,GAINESVILLE,Alachua,,FL,,32605,,29.66208409999999,-82.41387449999999,
NORTH LAKE CARE CENTER,,,,,,,750 BAYBERRY DRIVE,,LAKE PARK,,,,,Palm Beach,33403,FL,,(561) 881-3024,,,http://www.northlakecarecenter.com,,,,,,,,,,,,,,Nursing Home,,,,750 BAYBERRY DRIVE,,,LAKE PARK,Palm Beach,,FL,,33403,,26.7936825,-80.0684062,
NORTH REHABILITATION CENTER,,,,,,,1301 16TH ST N,,SAINT PETERSBURG,,,,,Pinellas,33705,FL,,(727) 898-5119,,,www.greystonehealth.com,,,,,,,,,,,,,,Nursing Home,,,,1301 16TH ST N,,,SAINT PETERSBURG,Pinellas,,FL,,33705,,27.7852329,-82.6545428,Euclid Place / St Paul
NORTHBROOK HEALTH AND REHABILITATION CENTER,,,,,,,575 LAMAR AVE,,BROOKSVILLE,,,,,Hernando,34601,FL,,(352) 799-2226,,,www.northbrookhrc.com,,,,,,,,,,,,,,Nursing Home,,,,575 LAMAR AVE,,,BROOKSVILLE,Hernando,,FL,,34601,,28.55046779999999,-82.3935691,
NURSING CENTER AT FREEDOM VILLAGE  THE,,,,,,,6410 21ST AVE W,,BRADENTON,,,,,Manatee,34209,FL,,(941) 798-8200,,,,,,,,,,,,,,,,,Nursing Home,,,,6410 21ST AVE W,,,BRADENTON,Manatee,,FL,,34209,,27.4818066,-82.6254145,
NURSING CENTER AT LA POSADA  THE,,,,,,,3600 MASTERPIECE WAY,,PALM BEACH GARDENS,,,,,Palm Beach,33410,FL,,(561) 514-5000,,,KISCOSENIORLIVING.COM,,,,,,,,,,,,,,Nursing Home,,,,3600 MASTERPIECE WAY,,,PALM BEACH GARDENS,Palm Beach,,FL,,33410,,26.8524325,-80.0858808,
NURSING CENTER AT MERCY  THE,,,,,,,3671 S MIAMI AVENUE,,MIAMI,,,,,Miami-Dade,33133,FL,,(305) 854-1110,,,,,,,,,,,,,,,,,Nursing Home,,,,3671 S MIAMI AVENUE,,,MIAMI,Miami-Dade,,FL,,33133,,25.741385,-80.2159066,Northeast Coconut Grove
NURSING CENTER AT UNIVERSITY VILLAGE  THE,,,,,,,12250 N 22ND ST,,TAMPA,,,,,Hillsborough,33612-4955,FL,,(813) 972-8001,,,,,,,,,,,,,,,,,Nursing Home,,,,12250 N 22ND ST,,,TAMPA,Hillsborough,,FL,,33612-4955,,28.0612068,-82.4351925,
NUVISTA LIVING AT HILLSBOROUGH LAKES,,,,,,,19091 N DALE MABRY HWY,,LUTZ,,,,,Hillsborough,33548,FL,,(813) 751-0557,,,www.nvliving.com,,,,,,,,,,,,,,Nursing Home,,,,19091 N DALE MABRY HWY,,,LUTZ,Hillsborough,,FL,,33548,,28.1522479,-82.4893367,
NUVISTA LIVING AT WELLINGTON GREEN,,,,,,,2979 PGA BLVD,201,PALM BEACH GARDENS,,,,,Palm Beach,33410,FL,,(561) 795-3360,,,www.nvliving.com,,,,,,,,,,,,,,Nursing Home,,,,10330 NUVISTA AVENUE,,,WELLINGTON,Palm Beach,,FL,,33414,,26.6404865,-80.208919,
OAK HAMMOCK AT THE UNIVERSITY OF FLORIDA INC,,,,,,,2660 SW 53RD LN,,GAINESVILLE,,,,,Alachua,32608-3981,FL,,(352) 548-1135,,,www.oakhammock.org,,,,,,,,,,,,,,Nursing Home,,,,2660 SW 53RD LN,,,GAINESVILLE,Alachua,,FL,,32608-3981,,29.6041558,-82.4226989,
OAK MANOR HEALTHCARE & REHABILITATION CENTER,,,,,,,3500 OAK MANOR LANE,,LARGO,,,,,Pinellas,33774,FL,,(727) 581-9427,,,www.oakmanorliving.com,,,,,,,,,,,,,,Nursing Home,,,,3500 OAK MANOR LANE,,,LARGO,Pinellas,,FL,,33774,,27.8954577,-82.82370399999999,
OAK VIEW REHABILITATION CENTER,,,,,,,833 KINGSLEY AVE,,ORANGE PARK,,,,,Clay,32073,FL,,(904) 269-2610,,,,,,,,,,,,,,,,,Nursing Home,,,,833 KINGSLEY AVE,,,ORANGE PARK,Clay,,FL,,32073,,30.1663958,-81.7120822,
OAKBRIDGE HEALTHCARE CENTER,,,,,,,3110 OAKBRIDGE BLVD E,,LAKELAND,,,,,Polk,33803-5987,FL,,(863) 648-4800,,,www.consulatehealthcare.com,,,,,,,,,,,,,,Nursing Home,,,,3110 OAKBRIDGE BLVD E,,,LAKELAND,Polk,,FL,,33803-5987,,28.0086247,-81.9737791,
OAKBROOK HEALTH AND REHABILITATION CENTER,,,,,,,250 BROWARD AVE,,LABELLE,,,,,Hendry,33935,FL,,(863) 675-1440,,,,,,,,,,,,,,,,,Nursing Home,,,,250 BROWARD AVE,,,LABELLE,Hendry,,FL,,33935,,26.7582852,-81.4341087,
OAKHURST CENTER,,,,,,,1501 SE 24TH RD,,OCALA,,,,,Marion,34471-6005,FL,,(352) 629-8900,,,www.genesishcc.com,,,,,,,,,,,,,,Nursing Home,,,,1501 SE 24TH RD,,,OCALA,Marion,,FL,,34471-6005,,29.161742,-82.117184,
OAKS AT AVON,,,,,,,1010 US 27 N,,AVON PARK,,,,,Highlands,33825,FL,,(863) 453-5200,,,oaksatavon.com,,,,,,,,,,,,,,Nursing Home,,,,1010 US 27 N,,,AVON PARK,Highlands,,FL,,33825,,27.6072618,-81.51337199999999,
OAKS OF CLEARWATER  THE,,,,,,,420 BAY AVE,,CLEARWATER,,,,,Pinellas,33756,FL,,(727) 445-4700,,,www.theoaksofclearwater.com,,,,,,,,,,,,,,Nursing Home,,,,420 BAY AVE,,,CLEARWATER,Pinellas,,FL,,33756,,27.9618046,-82.803209,Oak Bluffs
OAKS OF KISSIMMEE HEALTH AND REHABILITATION CENTER,,,,,,,320 N MITCHELL ST,,KISSIMMEE,,,,,Osceola,34741,FL,,(407) 847-7200,,,,,,,,,,,,,,,,,Nursing Home,,,,320 N MITCHELL ST,,,KISSIMMEE,Osceola,,FL,,34741,,28.2973595,-81.4045841,
OAKTREE HEALTHCARE,,,,,,,650 REED CANAL RD,,SOUTH DAYTONA,,,,,Volusia,32119-3230,FL,,(386) 767-4831,,,www.consulatehealthcare.com,,,,,,,,,,,,,,Nursing Home,,,,650 REED CANAL RD,,,SOUTH DAYTONA,Volusia,,FL,,32119-3230,,29.15892749999999,-81.00333959999999,Ganymede
OASIS HEALTH AND REHABILITATION CENTER,,,,,,,1201 12TH AVENUE SOUTH,,LAKE WORTH,,,,,Palm Beach,33460,FL,,(561) 586-7404,,,Oasirehab.com,,,,,,,,,,,,,,Nursing Home,,,,1201 12TH AVENUE SOUTH,,,LAKE WORTH,Palm Beach,,FL,,33460,,26.6008271,-80.0606707,
OCALA HEALTH AND REHABILITATION CENTER,,,,,,,1201 SE 24TH RD,,OCALA,,,,,Marion,34471,FL,,(352) 732-2449,,,www.ocalahealthandrehab.com,,,,,,,,,,,,,,Nursing Home,,,,1201 SE 24TH RD,,,OCALA,Marion,,FL,,34471,,29.1649201,-82.1229963,
OCALA OAKS REHABILITATION CENTER,,,,,,,3930 E SILVER SPRINGS BLVD,,OCALA,,,,,Marion,34470-5006,FL,,(352) 236-2626,,,www.ocalaoaksrehab.com,,,,,,,,,,,,,,Nursing Home,,,,3930 E SILVER SPRINGS BLVD,,,OCALA,Marion,,FL,,34470-5006,,29.2003729,-82.0805979,Fort King District
OCEAN VIEW NURSING & REHABILITATION CENTER  LLC,,,,,,,2810 SOUTH ATLANTIC AVENUE,,NEW SMYRNA BEACH,,,,,Volusia,32169,FL,,(386) 428-6424,,,www.oceanviewrehab.com,,,,,,,,,,,,,,Nursing Home,,,,2810 SOUTH ATLANTIC AVENUE,,,NEW SMYRNA BEACH,Volusia,,FL,,32169,,29.0159404,-80.8843211,
OCEANSIDE EXTENDED CARE CENTER,,,,,,,550 9TH STREET,,MIAMI BEACH,,,,,Miami-Dade,33139,FL,,(305) 531-3321,,,,,,,,,,,,,,,,,Nursing Home,,,,550 9TH STREET,,,MIAMI BEACH,Miami-Dade,,FL,,33139,,25.7791036,-80.13370619999999,South Beach
OCOEE HEALTH CARE CENTER,,,,,,,1556 MAGUIRE RD,,OCOEE,,,,,Orange,34761,FL,,(407) 877-2272,,,www.ocoeehealthcare.com,,,,,,,,,,,,,,Nursing Home,,,,1556 MAGUIRE RD,,,OCOEE,Orange,,FL,,34761,,28.5491013,-81.5405823,
OKEECHOBEE HEALTH CARE FACILITY,,,,,,,BOX 759,,OKEECHOBEE,,,,,Okeechobee,34973,FL,,(863) 763-2226,,,okeechobeehealthcare.com,,,,,,,,,,,,,,Nursing Home,,,,1646 HIGHWAY 441 N,,,OKEECHOBEE,Okeechobee,,FL,,34972,,27.2585877,-80.82809189999999,
ORANGE CITY NURSING AND REHAB CENTER,,,,,,,2810 ENTERPRISE RD,,DEBARY,,,,,Volusia,32713,FL,,(386) 668-8818,,,www.orangecityrehab.com,,,,,,,,,,,,,,Nursing Home,,,,2810 ENTERPRISE RD,,,DEBARY,Volusia,,FL,,32713,,28.9024647,-81.2894805,
ORCHARD RIDGE,,,,,,,4927 VOORHEES RD,,NEW PORT RICHEY,,,,,Pasco,34653,FL,,(727) 848-3578,,,www.genesishcc.com,,,,,,,,,,,,,,Nursing Home,,,,4927 VOORHEES RD,,,NEW PORT RICHEY,Pasco,,FL,,34653,,28.2306298,-82.70393299999999,
ORLANDO HEALTH AND REHABILITATION CENTER,,,,,,,830 WEST 29TH STREET,,ORLANDO,,,,,Orange,32805,FL,,(407) 843-3230,,,www.orlandohealthandrehab.com,,,,,,,,,,,,,,Nursing Home,,,,830 WEST 29TH STREET,,,ORLANDO,Orange,,FL,,32805,,28.5113334,-81.391745,Lake Holden Shores
OSPREY POINT NURSING CENTER,,,,,,,1104 NORTH MAIN STREET,,BUSHNELL,,,,,Sumter,33513-5045,FL,,(352) 568-8777,,,www.consulatehealthcare.com,,,,,,,,,,,,,,Nursing Home,,,,1104 NORTH MAIN STREET,,,BUSHNELL,Sumter,,FL,,33513-5045,,28.680425,-82.112143,
PAGE REHABILITATION AND HEALTHCARE CENTER,,,,,,,2310 N AIRPORT ROAD,,FORT MYERS,,,,,Lee,33907,FL,,(239) 931-8401,,,www.pagerehabcenter.com,,,,,,,,,,,,,,Nursing Home,,,,2310 N AIRPORT ROAD,,,FORT MYERS,Lee,,FL,,33907,,26.5944462,-81.8660542,
PALACE AT KENDALL NURSING AND REHABILITATION CENTER,,,,,,,11215 SW 84TH STREET,,MIAMI,,,,,Miami-Dade,33173,FL,,(305) 271-2225,,,www.thepalace.org,,,,,,,,,,,,,,Nursing Home,,,,11215 SW 84TH STREET,,,MIAMI,Miami-Dade,,FL,,33173,,25.6908509,-80.37442089999999,
PALATKA HEALTH CARE CENTER,,,,,,,110 KAY LARKIN DR,,PALATKA,,,,,Putnam,32177,FL,,(386) 325-0173,,,,,,,,,,,,,,,,,Nursing Home,,,,110 KAY LARKIN DR,,,PALATKA,Putnam,,FL,,32177,,29.649185,-81.69269,
PALM CITY NURSING & REHAB CENTER,,,,,,,2505 SW MARTIN HWY,,PALM CITY,,,,,Martin,34990,FL,,(772) 288-0060,,,www.palmcityrehab.com,,,,,,,,,,,,,,Nursing Home,,,,2505 SW MARTIN HWY,,,PALM CITY,Martin,,FL,,34990,,27.1621451,-80.28698279999999,
PALM GARDEN OF AVENTURA,,,,,,,21251 E DIXIE HIGHWAY,,NORTH MIAMI BEACH,,,,,Miami-Dade,33180,FL,,(305) 935-4827,,,www.palmgarden.com,,,,,,,,,,,,,,Nursing Home,,,,21251 E DIXIE HIGHWAY,,,NORTH MIAMI BEACH,Miami-Dade,,FL,,33180,,25.9721735,-80.1469371,
PALM GARDEN OF CLEARWATER,,,,,,,3480 MCMULLEN BOOTH RD,,CLEARWATER,,,,,Pinellas,33761,FL,,(727) 786-6697,,,www.palmgarden.com,,,,,,,,,,,,,,Nursing Home,,,,3480 MCMULLEN BOOTH RD,,,CLEARWATER,Pinellas,,FL,,33761,,28.0480596,-82.71058210000001,
PALM GARDEN OF GAINESVILLE,,,,,,,227 SW 62ND BLVD,,GAINESVILLE,,,,,Alachua,32607,FL,,(352) 331-0601,,,www.palmgarden.com,,,,,,,,,,,,,,Nursing Home,,,,227 SW 62ND BLVD,,,GAINESVILLE,Alachua,,FL,,32607,,29.6508112,-82.40648990000001,
PALM GARDEN OF JACKSONVILLE,,,,,,,5725 SPRING PARK ROAD,,JACKSONVILLE,,,,,Duval,32216,FL,,(904) 733-6954,,,www.palmgardencare.com,,,,,,,,,,,,,,Nursing Home,,,,5725 SPRING PARK ROAD,,,JACKSONVILLE,Duval,,FL,,32216,,30.2670243,-81.6078608,Southside
PALM GARDEN OF LARGO,,,,,,,10500 STARKEY RD,,LARGO,,,,,Pinellas,33777,FL,,(727) 397-8166,,,www.palmgarden.com,,,,,,,,,,,,,,Nursing Home,,,,10500 STARKEY RD,,,LARGO,Pinellas,,FL,,33777,,27.8669406,-82.7628962,
PALM GARDEN OF OCALA,,,,,,,2700 SW 34TH ST,,OCALA,,,,,Marion,34474,FL,,(352) 854-6262,,,www.palmgarden.com,,,,,,,,,,,,,,Nursing Home,,,,2700 SW 34TH ST,,,OCALA,Marion,,FL,,34474,,29.15236819999999,-82.1697107,
PALM GARDEN OF ORLANDO,,,,,,,654 N ECONLOCKHATCHEE TRAIL,,ORLANDO,,,,,Orange,32825-6402,FL,,(407) 273-6158,,,www.palmgarden.com,,,,,,,,,,,,,,Nursing Home,,,,654 N ECONLOCKHATCHEE TRAIL,,,ORLANDO,Orange,,FL,,32825-6402,,28.5531426,-81.2535298,
PALM GARDEN OF PINELLAS,,,,,,,200 16TH AVE SE,,LARGO,,,,,Pinellas,33771,FL,,(727) 585-9377,,,www.palmgarden.com,,,,,,,,,,,,,,Nursing Home,,,,200 16TH AVE SE,,,LARGO,Pinellas,,FL,,33771,,27.9027841,-82.78562579999999,
PALM GARDEN OF PORT ST. LUCIE,,,,,,,1751 SE HILLMOOR DRIVE,,PORT SAINT LUCIE,,,,,St. Lucie,34952,FL,,(772) 335-8844,,,www.palmgarden.com,,,,,,,,,,,,,,Nursing Home,,,,1751 SE HILLMOOR DRIVE,,,PORT SAINT LUCIE,St. Lucie,,FL,,34952,,27.2861704,-80.2935704,
PALM GARDEN OF SUN CITY,,,,,,,3850 UPPER CREEK DR,,SUN CITY CENTER,,,,,Hillsborough,33573,FL,,(813) 633-2875,,,www.palmgarden.com,,,,,,,,,,,,,,Nursing Home,,,,3850 UPPER CREEK DR,,,SUN CITY CENTER,Hillsborough,,FL,,33573,,27.7174633,-82.37081979999999,
PALM GARDEN OF TAMPA,,,,,,,3612 E 138TH AVE,,TAMPA,,,,,Hillsborough,33613,FL,,(813) 972-8775,,,www.palmgarden.com,,,,,,,,,,,,,,Nursing Home,,,,3612 E 138TH AVE,,,TAMPA,Hillsborough,,FL,,33613,,28.0736085,-82.418998,
PALM GARDEN OF VERO BEACH,,,,,,,1755 37TH STREET,,VERO BEACH,,,,,Indian River,32960,FL,,(772) 567-2443,,,www.palmgardencare.com,,,,,,,,,,,,,,Nursing Home,,,,1755 37TH STREET,,,VERO BEACH,Indian River,,FL,,32960,,27.6593263,-80.4021219,
PALM GARDEN OF WEST PALM BEACH,,,,,,,300 EXECUTIVE CENTER DRIVE,,WEST PALM BEACH,,,,,Palm Beach,33401,FL,,(561) 471-5566,,,WWW.PALMGARDEN.COM,,,,,,,,,,,,,,Nursing Home,,,,300 EXECUTIVE CENTER DRIVE,,,WEST PALM BEACH,Palm Beach,,FL,,33401,,26.7144208,-80.0791462,
PALM GARDEN OF WINTER HAVEN,,,,,,,1120 CYPRESS GARDENS BLVD,,WINTER HAVEN,,,,,Polk,33884,FL,,(863) 293-3100,,,WWW.PALMGARDEN.COM,,,,,,,,,,,,,,Nursing Home,,,,1120 CYPRESS GARDENS BLVD,,,WINTER HAVEN,Polk,,FL,,33884,,28.0048657,-81.70978819999999,
PALMETTO CARE CENTER,,,,,,,6750 WEST 22ND COURT,,HIALEAH,,,,,Miami-Dade,33016,FL,,(786) 587-1363,,,,,,,,,,,,,,,,,Nursing Home,,,,6750 WEST 22ND COURT,,,HIALEAH,Miami-Dade,,FL,,33016,,25.8836357,-80.3289267,
PALMETTO SUB ACUTE CARE CENTER  INC,,,,,,,7600 SW 8TH STREET,,MIAMI,,,,,Miami-Dade,33144,FL,,(305) 261-2525,,,www.palsub.com,,,,,,,,,,,,,,Nursing Home,,,,7600 SW 8TH STREET,,,MIAMI,Miami-Dade,,FL,,33144,,25.7620814,-80.3186542,
PALMS CARE CENTER,,,,,,,3370 NW 47TH TERRACE,,LAUDERDALE LAKES,,,,,Broward,33319,FL,,(954) 733-0655,,,,,,,,,,,,,,,,,Nursing Home,,,,3370 NW 47TH TERRACE,,,LAUDERDALE LAKES,Broward,,FL,,33319,,26.1677799,-80.21181639999999,
PALMS OF SEBRING  THE,,,,,,,725 S PINE ST,,SEBRING,,,,,Highlands,33870,FL,,(863) 385-0161,,,www.palmsofsebring.com,,,,,,,,,,,,,,Nursing Home,,,,725 S PINE ST,,,SEBRING,Highlands,,FL,,33870,,27.492743,-81.4414871,
PALMS REHABILITATION AND HEALTHCARE CENTER  THE,,,,,,,5405 BABCOCK SREET  NE,,PALM BAY,,,,,Brevard,32905,FL,,(321) 722-0660,,,www.consulatehealthcare.com,,,,,,,,,,,,,,Nursing Home,,,,5405 BABCOCK ST NE,,,PALM BAY,Brevard,,FL,,32905,,28.014885,-80.6212819,
PANAMA CITY HEALTH AND REHABILITATION CENTER,,,,,,,924 W 13TH ST,,PANAMA CITY,,,,,Bay,32401,FL,,(850) 763-8463,,,,,,,,,,,,,,,,,Nursing Home,,,,924 W 13TH ST,,,PANAMA CITY,Bay,,FL,,32401,,30.1721932,-85.6743245,Skyland Subdivision
PARK MEADOWS HEALTH AND REHABILITATION CENTER,,,,,,,3250 SW 41ST PLACE,,GAINESVILLE,,,,,Alachua,32608,FL,,(352) 378-1558,,,www.greystonehealth.com,,,,,,,,,,,,,,Nursing Home,,,,3250 SW 41ST PLACE,,,GAINESVILLE,Alachua,,FL,,32608,,29.616389,-82.370386,
PARK RIDGE NURSING CENTER,,,,,,,PO BOX 15369,,FERNANDINA,,,,,Nassau,32035-3107,FL,,(904) 358-6711,,,www.parkridgenursingcenter.com,,,,,,,,,,,,,,Nursing Home,,,,730 COLLEGE STREET,,,JACKSONVILLE,Duval,,FL,,32204,,30.3183317,-81.68191580000001,Northwest
PARK SUMMIT AT CORAL SPRINGS,,,,,,,400 CENTRE BLVD,,NEWTON,,,,,,02458,MA,,(954) 752-9500,,,www.fivestarseniorliving.com/communities/fl/coral-springs/park-summit,,,,,,,,,,,,,,Nursing Home,,,,8500 ROYAL PALM BLVD,,,CORAL SPRINGS,Broward,,FL,,33065,,26.2584302,-80.2403985,
PARKLANDS CARE CENTER,,,,,,,1000 SW 16TH AVE,,GAINESVILLE,,,,,Alachua,32601,FL,,(352) 376-2461,,,http://parklandsrehab.com,,,,,,,,,,,,,,Nursing Home,,,,1000 SW 16TH AVE,,,GAINESVILLE,Alachua,,FL,,32601,,29.6370967,-82.3360484,University Heights
PARKS HEALTHCARE AND REHABILITATION CENTER,,,,,,,9311 SOUTH ORANGE BLOSSOM TRAIL,,ORLANDO,,,,,Orange,32837,FL,,(407) 858-0455,,,www.consulatehealthcare.com,,,,,,,,,,,,,,Nursing Home,,,,9311 S ORANGE BLOSSOM TRL,,,ORLANDO,Orange,,FL,,32837-8301,,28.426444,-81.402817,
PARKSIDE HEALTH AND REHABILITATION CENTER,,,,,,,451 S AMELIA AVE,,DELAND,,,,,Volusia,32724,FL,,(386) 734-8614,,,,,,,,,,,,,,,,,Nursing Home,,,,451 S AMELIA AVE,,,DELAND,Volusia,,FL,,32724,,29.0215792,-81.2987413,
PAVILION FOR HEALTH CARE  THE,,,,,,,ONE PAVILION PLACE,,PENNEY FARMS,,,,,Clay,32079-0555,FL,,(904) 284-8578,,,VisitPRC.org,,,,,,,,,,,,,,Nursing Home,,,,ONE PAVILION PLACE,,,PENNEY FARMS,Clay,,FL,,32079,,29.9770883,-81.8098077,
PENINSULA CARE AND REHABILITATION CENTER,,,,,,,900 BECKETT WAY,,TARPON SPRINGS,,,,,Pinellas,34689,FL,,(727) 934-0876,,,,,,,,,,,,,,,,,Nursing Home,,,,900 BECKETT WAY,,,TARPON SPRINGS,Pinellas,,FL,,34689,,28.1660043,-82.7430241,
PINEBROOK CENTER,,,,,,,1240 PINEBROOK ROAD,,VENICE,,,,,Sarasota,34285,FL,,(941) 488-6733,,,www.genesishealthcare.com,,,,,,,,,,,,,,Nursing Home,,,,1240 PINEBROOK ROAD,,,VENICE,Sarasota,,FL,,34285,,27.1064924,-82.418401,
PINECREST REHABILITATION CENTER,,,,,,,13650 NE 3RD COURT,,NORTH MIAMI,,,,,Miami-Dade,33161,FL,,(305) 893-1170,,,www.pinecrest-rehab.com,,,,,,,,,,,,,,Nursing Home,,,,13650 NE 3RD COURT,,,NORTH MIAMI,Miami-Dade,,FL,,33161,,25.9005166,-80.19265999999999,
PINELLAS POINT NURSING AND REHAB CENTER,,,,,,,5601 31ST ST S,,SAINT PETERSBURG,,,,,Pinellas,33712,FL,,(727) 867-6955,,,www.pinellaspointrehab.com,,,,,,,,,,,,,,Nursing Home,,,,5601 31ST ST S,,,SAINT PETERSBURG,Pinellas,,FL,,33712,,27.71720809999999,-82.6759551,Greater Pinellas Point
