row_id,AHCA Number (File Number),License Number,License Effective Date,License Expiration Date,Facility Type,Name,Street Address,Street Address Line 2,Street City,Street State,Street Zip,Street County,Phone,Mailing Address,Mailing Address Line 2,Mailing City,Mailing State,Mailing Zip,Mailing County,License Status,Owner,Owner Since,Admin/CEO,Licensed Beds,Profit Status,Web Address
USA-FL-62-All-62-AdultDayCare-61,12962012,8987,09/26/2016,09/25/2018,Adult Day Care Center,BREVARD ALZHEIMER'S FOUNDATION INC,7951 RON BEATTY BLVD,,MICCO,FL,32976,Brevard,(772) 664-9996,4676 NORTH WICKHAM ROAD,,MELBOURNE,FL,32935,Brevard,LICENSED,BREVARD ALZHEIMER'S FOUNDATION,07/30/2002,LINDA K PRODELL,50,Not-For-Profit,www.brevardalz.org
USA-FL-62-All-62-AdultDayCare-62,12962105,9054,05/18/2016,05/17/2018,Adult Day Care Center,BREVARD ALZHEIMER'S FOUNDATION INC,830 SOUTH PARK AVENUE,,TITUSVILLE,FL,32780,Brevard,(321) 268-9144,830 SOUTH PARK AVENUE,,TITUSVILLE,FL,32780,Brevard,LICENSED,BREVARD ALZHEIMER'S FOUNDATION,05/02/2006,RUSSELL L SELL,60,Not-For-Profit,www.brevardalz.org
USA-FL-62-All-62-AdultDayCare-63,12962428,9310,02/12/2017,02/11/2019,Adult Day Care Center,BROWARD ADULT DAY CARE CENTER CORP,2615 DAVIE BLVD,,FT LAUDERDALE,FL,33312-3029,Broward,(305) 798-4535,4788 NW 1ST ST,,PLANTATION,FL,33317-3136,Broward,LICENSED,BROWARD ADULT DAY CARE CENTER CORP.,11/12/2014,ABRAHAM ALONSO,50,For-Profit,
USA-FL-62-All-62-AdultDayCare-64,12961948,8939,08/24/2016,08/23/2018,Adult Day Care Center,CADC CORP.,7944 SW 8TH STREET,,MIAMI,FL,33144,Miami-Dade,(305) 269-6845,7944 SW 8TH STREET,,MIAMI,FL,33144,Miami-Dade,LICENSED,CADC CORP.,08/24/2000,LUIS A IBANEZ,67,For-Profit,
USA-FL-62-All-62-AdultDayCare-65,12962384,9271,03/03/2016,03/02/2018,Adult Day Care Center,CAMPO DE ESTRELLAS ADULT DAY CARE  INC.,10208 NW 80TH AVENUE,,HIALEAH GARDENS,FL,33016,Miami-Dade,(786) 222-8123,10208 NW 80TH AVENUE,,HIALEAH GARDENS,FL,33016,Miami-Dade,LICENSED,CAMPO DE ESTRELLAS ADULT DAY CARE INC,12/09/2013,MELISSA D ANGLADA,30,For-Profit,
USA-FL-62-All-62-AdultDayCare-66,12962250,9169,06/23/2017,06/22/2019,Adult Day Care Center,CARE ANGELS ADULT CENTER INC,2500 SW 107TH AVE STE 27,,MIAMI,FL,33165,Miami-Dade,(305) 553-4545,2500 SW 107TH AVE STE 27,,MIAMI,FL,33165,Miami-Dade,LICENSED,CARE ANGELS ADULT CENTER  INC.,04/19/2013,SUSANA N RODRIGUEZ,31,For-Profit,
USA-FL-62-All-62-AdultDayCare-67,12962090,9047,01/04/2016,01/03/2018,Adult Day Care Center,CARES,13906 FIFTH STREET,,DADE CITY,FL,33525,Pasco,(727) 862-9291,13906 FIFTH STREET,,DADE CITY,FL,33525,Pasco,LICENSED,COMMUNITY AGING AND RETIREMENT SERVICES INC,10/13/2005,JEMITH ROSA,30,Not-For-Profit,www.caresfl.org
USA-FL-62-All-62-AdultDayCare-68,12962093,9045,12/29/2015,12/28/2017,Adult Day Care Center,CARES,6640 VAN BUREN ST,,NEW PORT RICHEY,FL,34652,Pasco,(727) 862-9291,6640 VAN BUREN STREET,,PORT RICHEY,FL,34653,Pasco,LICENSED,COMMUNITY AGING AND RETIREMENT SERVICES INC,11/22/2005,JEMITH ROSA,60,Not-For-Profit,www.caresfl.org
USA-FL-62-All-62-AdultDayCare-69,12962286,9192,06/08/2017,03/05/2018,Adult Day Care Center,CARITAS ALEGRES ADULT DAY CARE INC,2401-2407 NW 7TH ST,,MIAMI,FL,33125,Miami-Dade,(786) 523-5382,2401-2407 NW 7TH ST,,MIAMI,FL,33125,Miami-Dade,LICENSED,CARITAS ALEGRES ADULT DAY CARE INC,04/25/2016,SILVIA LIMA HERRERA,25,For-Profit,
USA-FL-62-All-62-AdultDayCare-70,12962531,9387,04/13/2017,04/12/2019,Adult Day Care Center,CASA DEL SOL ADULT DAY CARE LLC,14740 SW 26TH ST  STE 102& 103,,MIAMI,FL,33185,Miami-Dade,(305) 310-6552,14740 SW 26TH ST  STE 102 & 103,,MIAMI,FL,33185,Miami-Dade,LICENSED,Casa Del Sol Adult Day Care LLC,02/24/2017,ALINA SERRA,50,For-Profit,
USA-FL-62-All-62-AdultDayCare-71,12951703,8484,07/03/2017,07/02/2019,Adult Day Care Center,CATHOLIC CHARITIES OF THE ARCHDIOCESE OF MIAMI INC,1503 NE 26TH STREET,,WILTON MANORS,FL,33305,Broward,(954) 630-9501,1503 NE 26TH STREET,,WILTON MANORS,FL,33305,Broward,LICENSED,CATHOLIC CHARITIES OF THE ARCHDIOCESE OF MIAMI  INC,03/23/2005,ROSANNA D. TAVERAS,50,Not-For-Profit,www.ccadm.org
USA-FL-62-All-62-AdultDayCare-72,12961994,8975,03/11/2016,03/10/2018,Adult Day Care Center,CATHOLIC CHARITIES OF THE ARCHDIOCESE OF MIAMI  INC.,6915 STIRLING ROAD,,DAVIE,FL,33314,Broward,(954) 583-6446,6915 STIRLING ROAD,,DAVIE,FL,33314,Broward,LICENSED,CATHOLIC CHARITIES OF THE ARCHDIOCESE OF MIAMI  INC,02/12/2002,MIRIAM  MELENDEZ,112,Not-For-Profit,ccadm.org
USA-FL-62-All-62-AdultDayCare-73,12962284,9194,09/25/2017,09/24/2019,Adult Day Care Center,CELEBRATION ADULT DAY CARE INC,10739 W FLAGLER ST,,MIAMI,FL,33174,Miami-Dade,(305) 631-2616,10739 W FLAGLER ST,,MIAMI,FL,33174,Miami-Dade,LICENSED,CELEBRATION ADULT DAY CARE  INC.,12/19/2011,SUSANA N RODRIGUEZ,43,For-Profit,
USA-FL-62-All-62-AdultDayCare-74,12962098,9050,03/22/2016,03/21/2018,Adult Day Care Center,CENTRO AXIS,6840 SW 40TH STREET,SUITES 205-206,MIAMI,FL,33155,Miami-Dade,(305) 668-0634,P.O. BOX 940156,,MIAMI,FL,33194,Miami-Dade,LICENSED,AXIS BEHAVIORAL HEALTH  INC.,03/22/2006,LORIANA M. NOVOA,65,For-Profit,www.centroaxis.com
USA-FL-62-All-62-AdultDayCare-75,12962280,9195,03/29/2016,03/28/2018,Adult Day Care Center,CHANGE OF PACE  INC.,4514 HAMMOCK ROAD,,SEBRING,FL,33872,Highlands,(863) 382-1188,4514 HAMMOCK ROAD,,SEBRING,FL,33872,Highlands,LICENSED,CHANGE OF PACE  INC.,01/12/2012,CORA SCHWINGEL,60,Not-For-Profit,www.highlandsadultdaycare.com
USA-FL-62-All-62-AdultDayCare-76,12962548,9400,08/21/2017,08/20/2019,Adult Day Care Center,CHELSEA PLACE ADULT DAY CARE LLC,3626 TAMIAMI TRL,,PORT CHARLOTTE,FL,33980,Charlotte,(941) 676-3411,3626 TAMIAMI TRL,,PORT CHARLOTTE,FL,33980,Charlotte,LICENSED,Chelsea Place Adult Day Care LLC,08/03/2017,KRISTOPHER CHANA,60,For-Profit,
USA-FL-62-All-62-AdultDayCare-77,12962376,9260,10/04/2017,10/03/2019,Adult Day Care Center,CHOICES IN LIVING  LLC,3812 SKYLINE BLVD,SUITES C AND D,CAPE CORAL,FL,33914,Lee,(239) 540-6813,3812 SKYLINE BLVD,SUITES C AND D,CAPE CORAL,FL,33914,Lee,LICENSED,CHOICES IN LIVING  LLC,08/06/2013,SHARON L JACOBEK,30,For-Profit,www.ciladultdaycare.com
USA-FL-62-All-62-AdultDayCare-78,12962514,9377,12/20/2016,12/19/2018,Adult Day Care Center,CITY OF MIRAMAR ADULT DAY CARE CENTER,8915 MIRAMAR PKWY,,MIRAMAR,FL,33025,Broward,(954) 883-5220,2300 CIVIC CENTER PL,,MIRAMAR,FL,33025,Broward,LICENSED,CITY OF MIRAMAR,11/01/2016,MARVA RICKETTS,50,For-Profit,
USA-FL-62-All-62-AdultDayCare-79,12941666,8232,05/18/2016,05/17/2018,Adult Day Care Center,CLAY COUNTY COUNCIL ON AGING  INC.,604 WALNUT STREET,,GREEN COVE SPRINGS,FL,32043,Clay,(904) 284-3134,604 WALNUT STREET,,GREEN COVE SPRINGS,FL,32043,Clay,LICENSED,CLAY COUNTY COUNCIL ON AGING INC,02/27/2014,ANDREW T DECANDIS,35,Not-For-Profit,www.clayccoa.org
USA-FL-62-All-62-AdultDayCare-80,12962507,9370,11/10/2016,11/09/2018,Adult Day Care Center,COCONUT GROVE ADULT DAY CARE CENTER  INC,2440 SW 27TH AVE,,MIAMI,FL,33145,Miami-Dade,(786) 308-7260,2440 SW 27TH A VE,,MIAMI,FL,33145,Miami-Dade,LICENSED,Coconut Grove Adult Day Care Center  Inc,09/21/2016,EYLEEN ALMEIDA,35,For-Profit,
USA-FL-62-All-62-AdultDayCare-81,12962188,9124,12/11/2015,12/10/2017,Adult Day Care Center,COPACABANA ADULT DAY CARE CENTER  CORP,3800 WEST 12 AVENUE  SUITE 2,,HIALEAH,FL,33012,Miami-Dade,(786) 433-0910,3800 WEST 12 AVENUE  SUITE 2,,HIALEAH,FL,33012,Miami-Dade,LICENSED,COPACABANA ADULT DAY CARE CENTER CORP.,08/24/2009,FELIX CASTILLO,50,For-Profit,
USA-FL-62-All-62-AdultDayCare-82,12962223,9151,09/28/2016,09/27/2018,Adult Day Care Center,CORAL WEST ADULT DAY CARE INC,2370 SW 67 AVENUE  BLDG B,,MIAMI,FL,33155,Miami-Dade,(305) 722-4532,2370 SW 67 AVENUE  BLDG B,,MIAMI,FL,33155,Miami-Dade,LICENSED,CORAL WEST ADULT DAY CARE INC,10/09/2012,JACINTO ABDALA,50,For-Profit,www.miamiadultdaycare.com
USA-FL-62-All-62-AdultDayCare-83,12951728,8644,03/21/2016,03/20/2018,Adult Day Care Center,COUNCIL ON AGING OF ST. LUCIE  INC.,2501 SW BAYSHORE BLVD.,,PORT SAINT LUCIE,FL,34984,St. Lucie,(772) 336-8608,2501 SW BAYSHORE BLVD.,,PORT SAINT LUCIE,FL,34984,St. Lucie,LICENSED,COUNCIL ON AGING OF ST LUCIE INC,03/28/1996,EVE DOROTHY JENNINGS,55,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-84,12962101,9051,05/05/2016,05/04/2018,Adult Day Care Center,COUNCIL ON AGING OF WEST FLORIDA  INC,875 ROYCE ST,,PENSACOLA,FL,32503,Escambia,(850) 432-1475,PO BOX 17066,,PENSACOLA,FL,32522,Escambia,LICENSED,COUNSIL ON AGING OF WEST FLORIDA  INC,04/06/2006,JESSICA CARLISLE AYERS,62,Not-For-Profit,www.coawfla.org
USA-FL-62-All-62-AdultDayCare-85,12962538,9389,06/01/2017,05/31/2019,Adult Day Care Center,COUNTRY COTTAGE ON MAIN STREET ADULT DAY CARE CENTER LLC,201 S MAIN ST,,BROOKSVILLE,FL,34601,Hernando,(727) 459-1189,201 S MAIN ST,,BROOKSVILLE,FL,34601,Hernando,LICENSED,Country Cottage on Main Street Adult Day Care Center LLC,04/12/2017,TERESA TRENTINO,12,For-Profit,
USA-FL-62-All-62-AdultDayCare-86,12962467,9340,03/10/2016,03/09/2018,Adult Day Care Center,CRESCENT ADULT DAY CARE INC,1550 W 84TH ST #65,,HIALEAH,FL,33014,Miami-Dade,(305) 817-1643,1550 W 84TH ST #65,,HIALEAH,FL,33014,Miami-Dade,LICENSED,CRESCENT ADULT DAY CARE  INC,01/04/2016,VENEZI LEAL,44,For-Profit,
USA-FL-62-All-62-AdultDayCare-87,12962534,9399,08/14/2017,08/13/2019,Adult Day Care Center,CRM OF FLORIDA INC,182 BARTON BLVD -B,,ROCKLEDGE,FL,32955,Brevard,(321) 877-1211,182-B BARTON BLVD,,ROCKLEDGE,FL,32955,Brevard,LICENSED,CRM of Florida  Inc,08/14/2017,CARMEN R MOSLEY,79,For-Profit,
USA-FL-62-All-62-AdultDayCare-88,12962310,9219,10/19/2016,10/18/2018,Adult Day Care Center,CRYSTAL PARADISE ADULT DAY CARE INC,6355 SW 8TH ST W TOWER 2W 3W 4W 5W,,MIAMI,FL,33144,Miami-Dade,(305) 261-0030,6355 SW 8TH ST W TOWER 2W 3W 4W 5W,,MIAMI,FL,33144,Miami-Dade,LICENSED,CRYSTAL PARADISE ADULT DAY CARE INC,07/16/2012,OZBY ROMERO,113,For-Profit,
USA-FL-62-All-62-AdultDayCare-89,12961825,8842,01/01/2016,12/31/2017,Adult Day Care Center,DAVID I. SIEGEL ADULT DAY CARE CENTER,1000 BELLE TERRE BLVD.,,PALM COAST,FL,32164,Flagler,(386) 437-7300,1000 BELLE TERRE BLVD.,,PALM COAST,FL,32164,Flagler,LICENSED,FLAGLER COUNTY BOARD OF COUNTY COMMISSIONERS,10/26/2007,JANET JENSEN,30,Not-For-Profit,www.flaglercounty.ort
USA-FL-62-All-62-AdultDayCare-90,12962454,9330,11/16/2015,11/15/2017,Adult Day Care Center,DAYCATIONS ADULT DAY CARE,2250 STATE ROAD 580,STE 10,CLEARWATER,FL,33763-1135,Pinellas,(727) 648-2401,2250 STATE ROAD 580,STE 10,CLEARWATER,FL,33763-1135,Pinellas,LICENSED,SLION CREATIONS LLC,09/29/2015,SARAH LION,40,For-Profit,Daycationsadultdaycare.com
USA-FL-62-All-62-AdultDayCare-91,12962198,9131,02/25/2016,02/24/2018,Adult Day Care Center,DAYSCAPE ADULT CARE CENTER  INC.,4800 WEST HILLSBORO BLVD,SUITE 12,COCONUT CREEK,FL,33073,Broward,(954) 531-1771,4800 WEST HILLSBORO BLVD,SUITE 12,COCONUT CREEK,FL,33073,Broward,LICENSED,DAYSCAPE ADULT CARE CENTER  INC.,11/30/2009,SUSAN EICHLER,50,For-Profit,www.dayscape.net
USA-FL-62-All-62-AdultDayCare-92,12962403,9295,10/21/2016,10/20/2018,Adult Day Care Center,DBS BABY BOOMERS ADULT DAY  HEALTH & ENRICHMENT CENTER,14734 SW 56ST,,MIAMI,FL,33185,Miami-Dade,(786) 360-1258,14734 SW 56ST,,MIAMI,FL,33185,Miami-Dade,LICENSED,BABY BOOMERS CASE MANAGEMENT  INC,04/23/2014,ESTER LOPEZ,40,For-Profit,
USA-FL-62-All-62-AdultDayCare-93,12962288,9197,04/16/2016,04/15/2018,Adult Day Care Center,DEL CASTILLO ADULT DAY CARE INC,3536 W FLAGER ST,,MIAMI,FL,33135,Miami-Dade,(786) 531-0848,3536 W FLAGER ST,,MIAMI,FL,33135,Miami-Dade,LICENSED,DEL CASTILLO ADULT DAY CARE  INC.,02/08/2012,JANET ENRIQUEZ,12,For-Profit,
USA-FL-62-All-62-AdultDayCare-94,12962300,9212,12/07/2016,05/31/2018,Adult Day Care Center,DIAMAR ADULT DAYCARE CENTER CORP,10989 SW 186TH ST,,MIAMI,FL,33157,Miami-Dade,(305) 256-9944,10989 SW 186TH ST,,MIAMI,FL,33157,Miami-Dade,LICENSED,DIAMAR ADULT DAYCARE CENTER CORP,05/15/2012,ZURELYS PEREZ DE ALEJO,36,For-Profit,
USA-FL-62-All-62-AdultDayCare-95,12962451,9324,07/16/2017,07/15/2019,Adult Day Care Center,DOUBLE NINE SENIORS CLUB II INC,4670 W 4TH AVE,,HIALEAH,FL,33012,Miami-Dade,(305) 825-4459,4670 W 4TH AVE,,HIALEAH,FL,33012,Miami-Dade,LICENSED,DOUBLE NINE SENIORS CLUB II  INC.,05/26/2015,YOLANDA LUGONES,38,For-Profit,
USA-FL-62-All-62-AdultDayCare-96,12962302,9210,07/24/2016,07/23/2018,Adult Day Care Center,DOUBLE NINE SENIORS CLUB  INC.,4719 PALM AVENUE,,HIALEAH,FL,33012,Miami-Dade,(305) 825-4459,4719 PALM AVENUE,,HIALEAH,FL,33012,Miami-Dade,LICENSED,DOUBLE NINE SENIORS CLUB  INC.,05/24/2012,BELKIS VALDES,24,For-Profit,
USA-FL-62-All-62-AdultDayCare-97,12951725,307,01/18/2016,01/17/2018,Adult Day Care Center,EASTER SEALS FLORIDA INC,2010 MIZELL AVENUE,,WINTER PARK,FL,32792,Orange,(407) 629-4565,2010 MIZELL AVENUE,,WINTER PARK,FL,32792,Orange,LICENSED,EASTER SEALS FLORIDA  INC,01/18/2002,SUZANNE CAPORINA,50,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-98,12961868,8872,09/28/2016,09/27/2018,Adult Day Care Center,EASTER SEALS FLORIDA  INC.,2002 NW 36TH AVENUE,,GAINESVILLE,FL,32605,Alachua,(352) 377-7708,520 N. SEMORAN BLVD.  SUITE 280,,ORLANDO,FL,32807,Orange,LICENSED,EASTER SEALS FLORIDA  INC,08/10/1998,SUZANNE CAPORINA,55,Not-For-Profit,www.easterseals.com/florida
USA-FL-62-All-62-AdultDayCare-99,12911516,357,02/15/2016,02/14/2018,Adult Day Care Center,EASTER SEALS SOUTH FLORIDA  INC,1475 NW  14 AVENUE,,MIAMI,FL,33125,Miami-Dade,(305) 325-0470,1475 NW  14 AVENUE,,MIAMI,FL,33125,Miami-Dade,LICENSED,EASTER SEALS SOUTH FLORIDA  INC.,01/29/2002,,90,Not-For-Profit,http://www.easterseals.com/southflorida/
USA-FL-62-All-62-AdultDayCare-100,12961973,8960,08/01/2015,07/31/2017,Adult Day Care Center,EASTER SEALS THERAPEUTIC DAY CARE-HIALEAH,489 HIALEAH DRIVE  UNITS 7  8  9,,HIALEAH,FL,33010,Miami-Dade,(305) 887-7370,1475 NW 14TH AVENUE,,MIAMI,FL,33125,Miami-Dade,IN REVIEW,EASTER SEALS SOUTH FLORIDA  INC.,08/01/2001,ANGELA ARACENA,50,Not-For-Profit,www.southflorida.easterseals.com
USA-FL-62-All-62-AdultDayCare-101,12962499,9361,09/15/2016,09/14/2018,Adult Day Care Center,EL JARDIN ADULT DAY CARE LLC,4195 SW 137TH AVE STE 5,,MIAMI,FL,33175,Miami-Dade,(305) 456-0122,4195 SW 137TH AVE STE 5,,MIAMI,FL,33175,Miami-Dade,LICENSED,EL JARDIN ADULT DAY CARE LLC,08/04/2016,LIANNY FLEITAS-CALERO,16,For-Profit,
USA-FL-62-All-62-AdultDayCare-102,12962486,9355,06/23/2016,06/22/2018,Adult Day Care Center,EL PASEO SENIOR CARE CENTER CORP,1390 NW 7 ST,,MIAMI,FL,33125,Miami-Dade,(786) 655-0939,1390 NW 7 ST,,MIAMI,FL,33125,Miami-Dade,LICENSED,EL PASEO SENIOR CARE CENTER CORP,05/04/2016,MONICA KATHERINE BARROS,41,For-Profit,
USA-FL-62-All-62-AdultDayCare-103,12962092,9049,02/28/2016,02/27/2018,Adult Day Care Center,ELDER DAY STAY,1660- 11 NORTH MONROE STREET,,TALLAHASSEE,FL,32303,Leon,(850) 921-5554,2518 WEST TENNESSEE STREET,,TALLAHASSEE,FL,32304,Leon,LICENSED,ELDER CARE SERVICES INC,11/14/2005,VICTORIA ROSE,49,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-104,12962435,9317,03/15/2016,11/04/2017,Adult Day Care Center,ELDER'S PLACE ADULT DAY CARE  LLC,12318 QUAIL ROOST DR,,MIAMI,FL,33177,Miami-Dade,(305) 878-4773,12318 QUAIL ROOST DR,,MIAMI,FL,33177,Miami-Dade,LICENSED,ELDER'S PLACE ADULT DAY CARE  LLC,10/30/2015,NORKA E DE CARDENAS,25,For-Profit,
USA-FL-62-All-62-AdultDayCare-105,12962292,9202,05/21/2016,05/20/2018,Adult Day Care Center,ELITE ADULT DAY CARE CENTER INC,2050 W 56TH ST,BAY 29-30,HIALEAH,FL,33016-2601,Miami-Dade,(305) 557-8007,50 LINDSAY CT # 101,,HIALEAH,FL,33010-5224,Miami-Dade,LICENSED,ELITE ADULT DAY CARE CENTER  INC.,02/27/2012,TANIA BATISTA,40,For-Profit,
USA-FL-62-All-62-AdultDayCare-106,12962393,9291,06/28/2017,10/19/2017,Adult Day Care Center,EMERALD ADULT RECREATIONAL CENTER  INC,14228-30 SW 8ST UNIT 23,,MIAMI,FL,33184,Miami-Dade,(305) 220-4720,14228-30 SW 8ST UNIT 23,,MIAMI,FL,33184,Miami-Dade,LICENSED,EMERALD HOMECARE CORP,03/17/2014,JESSYCA DOMINGUEZ,45,For-Profit,
USA-FL-62-All-62-AdultDayCare-107,12962323,9224,11/29/2016,11/28/2018,Adult Day Care Center,ENDLESS YEARS ADULT CARE CENTER CORP,5931 NW 173RD DR UNIT 11,,MIAMI,FL,33015,Miami-Dade,(786) 295-7036,8004 NW 154TH ST STE 108,,MIAMI LAKES,FL,33016,Miami-Dade,LICENSED,ENDLESS YEARS ADULT CARE CENTER CORP,09/25/2012,MARLENE LAGE,60,Not-For-Profit,Marlene713@bellsouth.net
USA-FL-62-All-62-AdultDayCare-108,12962401,9284,02/15/2017,02/14/2019,Adult Day Care Center,ESENCIA DE LA VIDA ADULT DAY CARE  INC.,4750 W FLAGLER ST,,MIAMI,FL,33134,Miami-Dade,(786) 488-3503,4750 W FLAGLER ST,,MIAMI,FL,33134,Miami-Dade,LICENSED,ESENCIA DE LA VIDA ADULT DAY CARE  INC,02/15/2015,YAQUELYN GONZALEZ,35,For-Profit,
USA-FL-62-All-62-AdultDayCare-109,12962379,9267,01/13/2016,01/12/2018,Adult Day Care Center,EVERGREEN ADULT DAY CARE CENTER,13945 EVERGREEN AVE,,CLEARWATER,FL,33762,Pinellas,(727) 573-9444,13945 EVERGREEN AVE,,CLEARWATER,FL,33762,Pinellas,LICENSED,NEIGHBORLY CARE NETWORK  INC.,10/11/2013,MARIBETH BRADEN,75,Not-For-Profit,neighborly.org
USA-FL-62-All-62-AdultDayCare-110,12962541,9396,07/11/2017,07/10/2019,Adult Day Care Center,EVERYDAY SUNSHINE DAYCARE CENTER INC,3750 W 16 AVE  STE 202,,HIALEAH,FL,33012,Miami-Dade,(786) 597-3698,3750 W 16 AVE  STE 202,,HIALEAH,FL,33012,Miami-Dade,LICENSED,EveryDay Sunshine Adult DayCare Center Inc,04/24/2017,JUDITH ROJAS,32,For-Profit,
USA-FL-62-All-62-AdultDayCare-111,12962473,9349,04/27/2016,04/26/2018,Adult Day Care Center,FLORIDA PACE CENTERS INC,2814 CORPORATE WAY,,MIRAMAR,FL,33025,Broward,(305) 751-8626,5200 NE 2ND AVE,,MIAMI,FL,33137,Miami-Dade,LICENSED,FLORIDA PACE CENTERS INC,02/05/2016,LUIS RAY GARAZA,136,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-112,12911520,369,06/14/2016,06/13/2018,Adult Day Care Center,FLORIDA PACE CENTERS  INC,5200 NE 2ND AVENUE,,MIAMI,FL,33137,Miami-Dade,(305) 751-8626,5200 NE 2ND AVENUE,,MIAMI,FL,33137,Miami-Dade,LICENSED,FLORIDA PACE CENTERS INC,06/11/2004,DONNA STOBBS,150,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-113,12962213,9138,05/24/2016,05/23/2018,Adult Day Care Center,FLORIDA PACE CENTERS  INC,60 E 3RD ST,STE 202,HIALEAH,FL,33010-4973,Miami-Dade,(786) 347-2040,5200 NE 2ND AVE,,MIAMI,FL,33137-2706,Miami-Dade,LICENSED,FLORIDA PACE CENTERS INC,04/07/2010,RUBENCIO GIL,125,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-114,12962345,9240,05/02/2017,05/01/2019,Adult Day Care Center,FLORIDA PACE CENTERS  INC,2700 SW 97TH AVE,,MIAMI,FL,33165,Miami-Dade,(305) 704-7815,2700 SW 97TH AVE,,MIAMI,FL,33165,Miami-Dade,LICENSED,FLORIDA PACE CENTERS INC,05/01/2013,ASTRID MONTENEGRO,225,Not-For-Profit,www.pace4you.org
USA-FL-62-All-62-AdultDayCare-115,12962504,9363,10/12/2016,10/11/2018,Adult Day Care Center,GARDEN ADULT DAY CARE LLC,10550 NW 77TH CT STE 315,,HIALEAH GARDENS,FL,33016,Miami-Dade,(305) 992-5327,10550 NW 77TH CT STE 315,,HIALEAH GARDENS,FL,33016,Miami-Dade,LICENSED,Garden Adult Day Care LLC,09/01/2016,SERGIO GARCIA,70,For-Profit,
USA-FL-62-All-62-AdultDayCare-116,12962536,9391,06/02/2017,06/01/2019,Adult Day Care Center,GARDEN OF EDEN 2015 CORP (THE),681 E 9TH ST,,HIALEAH,FL,33010,Miami-Dade,(347) 601-0092,681 E 9TH ST,,HIALEAH,FL,33010,Miami-Dade,LICENSED,THE GARDEN OF EDEN 2015 CORP,03/30/2017,LOURDES B GONZALEZ,27,For-Profit,
USA-FL-62-All-62-AdultDayCare-117,12962432,9311,03/12/2017,03/11/2019,Adult Day Care Center,GENOMA THERAPEUTIC ADULT DAY CARE CENTER  INC,4621 LAKE WORTH RD,,GREENACRES,FL,33463-3451,Palm Beach,(561) 557-4719,4621 LAKE WORTH RD,,GREENACRES,FL,33463-3451,Palm Beach,LICENSED,GENOMA THERAPEUTIC ADULT DAY CARE CENTER  INC.,12/19/2014,RAYDEL MIRANDA,100,For-Profit,www.genomaadcc.com
USA-FL-62-All-62-AdultDayCare-118,12962449,9327,08/25/2017,08/24/2019,Adult Day Care Center,GENTLE CARING HANDS ADULT DAY CARE,1893 SNAPPER DR,,KISSIMMEE,FL,34759-4823,Polk,(646) 303-7576,1537 LONGFELLOW AVE,,BRONX,NY,10460-5431,,LICENSED,SANDREWFAR LLC,05/15/2015,SANDRA FARRELL,6,For-Profit,gchadultdaycare.com
USA-FL-62-All-62-AdultDayCare-119,12962312,9220,10/26/2016,10/25/2018,Adult Day Care Center,GILD ADULT DAYCARE LLC,18901 SW 106 AVE STE A118-A120,,MIAMI,FL,33157,Miami-Dade,(305) 224-5940,18901 SW 106 AVE STE A118-A120,,MIAMI,FL,33157,Miami-Dade,LICENSED,GILD ADULT DAYCARE LLC,07/30/2012,MARIE LANDSY DESSALINES,35,For-Profit,
USA-FL-62-All-62-AdultDayCare-120,12962371,9265,01/07/2016,01/06/2018,Adult Day Care Center,GOLDEN AGE ADULT DAYCARE LLC,2039 N UNIVERSITY DR,,SUNRISE,FL,33322,Broward,(954) 748-1866,2039 N UNIVERSITY DR,,SUNRISE,FL,33322,Broward,LICENSED,GOLDEN AGE ADULT DAYCARE  LLC,08/01/2013,DAISY MARTINEZ,65,For-Profit,goldenageadultdaycare.org
USA-FL-62-All-62-AdultDayCare-121,12962285,9199,04/17/2016,04/16/2018,Adult Day Care Center,GOLDEN AGE DAY CENTER INC,30370 OLD DIXIE HWY,,HOMESTEAD,FL,33030,Miami-Dade,(786) 252-7632,30370 OLD DIXIE HWY,,HOMESTEAD,FL,33030,Miami-Dade,LICENSED,GOLDEN AGE DAY CENTER INC.,01/06/2012,LEIZA RODRIGUEZ,50,For-Profit,
USA-FL-62-All-62-AdultDayCare-122,12962420,9301,12/11/2016,12/10/2018,Adult Day Care Center,GOLDEN SMILE ADULT DAY CARE  LLC,1726 E HALLANDALE BEACH BLVD,,HALLANDALE BEACH,FL,33009,Broward,(754) 703-5684,1726 E HALLANDALE BEACH BLVD,,HALLANDALE BEACH,FL,33009,Broward,LICENSED,GOLDEN SMILE ADULT DAY CARE  LLC,09/03/2014,IRINA MERCIER,73,For-Profit,
USA-FL-62-All-62-AdultDayCare-123,12962233,9159,12/09/2016,12/08/2018,Adult Day Care Center,GOLDEN TIME ADULT DAY CARE,11980 SW 8TH STREET  STE. 15,,MIAMI,FL,33184,Miami-Dade,(305) 552-6162,11980 SW 8TH STREET  STE. 15,,MIAMI,FL,33184,Miami-Dade,LICENSED,MEDINAS GENERAL SERVICES CORP.,01/07/2013,ANDRO DELGADO,38,For-Profit,
