row_id,AHCA Number (File Number),License Number,License Effective Date,License Expiration Date,Facility Type,Name,Street Address,Street Address Line 2,Street City,Street State,Street Zip,Street County,Phone,Mailing Address,Mailing Address Line 2,Mailing City,Mailing State,Mailing Zip,Mailing County,License Status,Owner,Owner Since,Admin/CEO,Licensed Beds,Profit Status,Web Address
USA-FL-62-All-62-NursingHomes-158,55240,1082095,01/15/2016,10/31/2017,Nursing Home,PENINSULA CARE AND REHABILITATION CENTER,900 BECKETT WAY,,TARPON SPRINGS,FL,34689,Pinellas,(727) 934-0876,900 BECKETT WAY,,TARPON SPRINGS,FL,34689,Pinellas,LICENSED,LP TARPON SPRINGS  LLC,11/01/2007,RYAN DULSKI,120,For-Profit,
USA-FL-62-All-62-NursingHomes-159,85809,14390962,11/01/2016,10/31/2018,Nursing Home,PINEBROOK CENTER,1240 PINEBROOK ROAD,,VENICE,FL,34285,Sarasota,(941) 488-6733,1240 PINEBROOK ROAD,,VENICE,FL,34285,Sarasota,LICENSED,1240 PINEBROOK ROAD  LLC,11/01/2001,DANA BEDFORD,120,For-Profit,www.genesishealthcare.com
USA-FL-62-All-62-NursingHomes-160,111334,14400961,06/01/2017,05/31/2019,Nursing Home,PINECREST REHABILITATION CENTER,13650 NE 3RD COURT,,NORTH MIAMI,FL,33161,Miami-Dade,(305) 893-1170,13650 NE 3RD COURT,,NORTH MIAMI,FL,33161,Miami-Dade,LICENSED,PINECREST CONVALESCENT CENTER  LLC,06/01/2000,DAVID GOLD,100,For-Profit,www.pinecrest-rehab.com
USA-FL-62-All-62-NursingHomes-161,55258,16060961,10/01/2017,09/30/2019,Nursing Home,PINELLAS POINT NURSING AND REHAB CENTER,5601 31ST ST S,,SAINT PETERSBURG,FL,33712,Pinellas,(727) 867-6955,5601 31ST ST S,,SAINT PETERSBURG,FL,33712,Pinellas,LICENSED,SOVEREIGN HEALTHCARE OF PINELLAS POINT LLC,10/01/2003,BRANDON DRESSER,60,For-Profit,www.pinellaspointrehab.com
USA-FL-62-All-62-NursingHomes-162,111335,1442096,09/18/2017,09/17/2019,Nursing Home,PINES NURSING HOME,301 NE 141 STREET,,MIAMI,FL,33161,Miami-Dade,(305) 893-1102,301 NE 141 STREET,,MIAMI,FL,33161,Miami-Dade,LICENSED,PINES NURSING HOME 2015 LLC,09/18/2015,ANDREW NEUMAN,46,For-Profit,
USA-FL-62-All-62-NursingHomes-163,85812,1443095,12/21/2015,12/20/2017,Nursing Home,PINES OF SARASOTA,1501 N ORANGE AVE,,SARASOTA,FL,34236,Sarasota,(941) 365-0250,1501 N ORANGE AVE,,SARASOTA,FL,34236,Sarasota,LICENSED,PINES OF SARASOTA HEALTHCARE LLC,12/21/2015,PETER MISURA,204,Not-For-Profit,www.pinesofsarasota.org
USA-FL-62-All-62-NursingHomes-164,74908,16340962,02/01/2016,01/31/2018,Nursing Home,PLANTATION BAY REHABILITATION CENTER,4641 OLD CANOE CREEK ROAD,,SAINT CLOUD,FL,34769,Osceola,(407) 892-7344,4641 OLD CANOE CREEK ROAD,,SAINT CLOUD,FL,34769,Osceola,LICENSED,4641 OLD CANOE CREEK ROAD OPERATIONS LLC,02/01/2012,ANTHONY BRUNICARDI,120,For-Profit,www.consulatehealthcare.com
USA-FL-62-All-62-NursingHomes-165,114403,1446096,08/01/2017,07/31/2019,Nursing Home,PLANTATION KEY NURSING CENTER,48 HIGH POINT ROAD,,TAVERNIER,FL,33070,Monroe,(305) 853-0799,48 HIGH POINT ROAD,,TAVERNIER,FL,33070,Monroe,LICENSED,PLANTATION KEY OPERATING COMPANY LLC,08/01/2011,LAZARO A LAZO,120,For-Profit,http://www.plantationkeync.com/
USA-FL-62-All-62-NursingHomes-166,100619,1447096,06/01/2017,05/31/2019,Nursing Home,PLANTATION NURSING & REHABILITATION CENTER,4250 NW 5TH ST,,PLANTATION,FL,33317,Broward,(954) 587-3296,4250 NW 5TH ST,,PLANTATION,FL,33317,Broward,LICENSED,PLANTATION NURSING & REHABILITATION CENTER LLC,06/01/2000,NEIL SUTTON,152,For-Profit,www.plantationrehab.com
USA-FL-62-All-62-NursingHomes-167,62939,1618096,08/29/2016,08/28/2018,Nursing Home,PLAZA WEST,912 AMERICAN EAGLE BLVD,,SUN CITY CENTER,FL,33573,Hillsborough,(813) 633-3066,912 AMERICAN EAGLE BLVD,,SUN CITY CENTER,FL,33573,Hillsborough,LICENSED,CCRC OPCO - SUN CITY CENTER  LLC,08/29/2014,CHRISTOPHER GRELLA,113,For-Profit,
USA-FL-62-All-62-NursingHomes-168,85827,1449096,10/01/2017,09/30/2019,Nursing Home,PLYMOUTH HARBOR INCORPORATED,700 JOHN RINGLING BLVD,,SARASOTA,FL,34236,Sarasota,(941) 361-7246,700 JOHN RINGLING BLVD,,SARASOTA,FL,34236,Sarasota,LICENSED,PLYMOUTH HARBOR INCORPORATED,01/15/1966,JOSEPH J DEVORE,60,Not-For-Profit,www.plymouthharbor.org
USA-FL-62-All-62-NursingHomes-169,100604,1097096,07/01/2017,06/30/2019,Nursing Home,POMPANO HEALTH AND REHABILITATION CENTER,51 W SAMPLE ROAD,,POMPANO BEACH,FL,33064,Broward,(954) 942-5530,51 W SAMPLE ROAD,,POMPANO BEACH,FL,33064,Broward,LICENSED,FI - POMPANO REHAB  LLC,07/01/2003,NASHIKA JACKSON OGILVIE,127,Not-For-Profit,pompanohealthandrehab.com
USA-FL-62-All-62-NursingHomes-170,111308,11400961,01/01/2016,12/31/2017,Nursing Home,PONCE PLAZA NURSING & REHABILITATION CENTER,335 SW 12 AVENUE,,MIAMI,FL,33130,Miami-Dade,(305) 545-6695,335 SW 12 AVENUE,,MIAMI,FL,33130,Miami-Dade,LICENSED,PONCE PLAZA  INC.,01/01/2002,DESIREE SEBASTIAN,147,Not-For-Profit,
USA-FL-62-All-62-NursingHomes-171,45503,1450096,11/01/2016,10/31/2018,Nursing Home,PONCE THERAPY CARE CENTER  THE,1999 OLD MOULTRIE ROAD,,SAINT AUGUSTINE,FL,32086,St. Johns,(904) 824-3311,1999 OLD MOULTRIE ROAD,,SAINT AUGUSTINE,FL,32086,St. Johns,LICENSED,HEALTHCARE PROPERTIES OF ST AUGUSTINE  INC,11/01/2008,KAREN BUTLER,120,For-Profit,www.poncecarecenter.com
USA-FL-62-All-62-NursingHomes-172,80802,14260961,12/18/2015,11/30/2017,Nursing Home,PORT CHARLOTTE REHABILITATION CENTER,25325 RAMPART BLVD,,PORT CHARLOTTE,FL,33983,Charlotte,(941) 629-7466,25325 RAMPART BLVD,,PORT CHARLOTTE,FL,33983,Charlotte,LICENSED,DEEP CREEK RNC  LLC,12/01/2003,KRISTIN CARDONA,132,For-Profit,www.deepcreekrehab.com
USA-FL-62-All-62-NursingHomes-173,46424,130471000,10/01/2017,09/30/2019,Nursing Home,PORT ORANGE NURSING AND REHAB CENTER,5600 VICTORIA GARDENS BLVD,,PORT ORANGE,FL,32127,Volusia,(386) 760-7773,5600 VICTORIA GARDENS BLVD,,PORT ORANGE,FL,32127,Volusia,LICENSED,SOVEREIGN HEALTHCARE OF PORT ORANGE  LLC,10/01/2003,ROBERT L BECKMAN,120,For-Profit,www.portorangerehab.com
USA-FL-62-All-62-NursingHomes-174,95604,1452096,01/01/2016,12/31/2017,Nursing Home,PORT ST LUCIE NURSING AND RESTORATIVE CARE CENTER,7300 OLEANDER AVE,,PORT ST LUCIE,FL,34952-8299,St. Lucie,(772) 466-4100,7300 OLEANDER AVE,,PORT ST LUCIE,FL,34952-8299,St. Lucie,LICENSED,PORT ST LUCIE OPERATING CORP.,01/01/2001,JUDITH M DONOHOE,180,For-Profit,portstlucienursingandrestorative.com
USA-FL-62-All-62-NursingHomes-175,81109,1175096,06/01/2017,05/31/2019,Nursing Home,PREMIER PLACE AT THE GLENVIEW,100 GLENVIEW PLACE,,NAPLES,FL,34108,Collier,(239) 591-0011,100 GLENVIEW PLACE,,NAPLES,FL,34108,Collier,LICENSED,PELICAN BAY RETIREMENT SERVICES  INC.,06/01/1994,PATRICK MICHAEL NOONAN,42,Not-For-Profit,www.glenviewnaples.com
USA-FL-62-All-62-NursingHomes-176,35960972,130471024,05/15/2017,01/30/2018,Nursing Home,PRUITTHEALTH - SANTA ROSA,5530 NORTHROP ROAD,,MILTON,FL,32570,Santa Rosa,(850) 983-8888,1626 JEURGENS CT,,NORCROSS,GA,30093-2219,,LICENSED,PRUITTHEALTH - SANTA ROSA  LLC,01/31/2003,PEGGY MCCULLOUGH,120,For-Profit,www.pruitthealth.com
USA-FL-62-All-62-NursingHomes-177,44501,1457096,08/01/2017,07/31/2019,Nursing Home,QUALITY HEALTH OF FERNANDINA BEACH,1625 LIME STREET,,FERNANDINA BEACH,FL,32034,Nassau,(904) 261-0771,1625 LIME STREET,,FERNANDINA BEACH,FL,32034,Nassau,LICENSED,MK OF FERNANDINA BEACH L.L.C.,08/01/2000,STEPHEN JORDAN,120,For-Profit,www.qualityhealthamelia.com
USA-FL-62-All-62-NursingHomes-178,85810,1455095,08/01/2017,07/31/2019,Nursing Home,QUALITY HEALTH OF NORTH PORT,6940 OUTREACH WAY,,NORTH PORT,FL,34287-0947,Sarasota,(941) 426-8411,6940 OUTREACH WAY,,NORTH PORT,FL,34287-8411,Sarasota,LICENSED,M-K OF NORTH PORT  LLC,08/01/2000,LORI S OLSEN-KING,120,For-Profit,www.qualityhealthcarecenter.net
USA-FL-62-All-62-NursingHomes-179,74812,1456096,08/01/2017,07/31/2019,Nursing Home,QUALITY HEALTH OF ORANGE COUNTY,12751 W COLONIAL DRIVE,,WINTER GARDEN,FL,34787,Orange,(407) 877-6636,12751 W COLONIAL DRIVE,,WINTER GARDEN,FL,34787,Orange,LICENSED,M-K OF WINTER GARDEN L.L.C.,08/01/2000,DUANE B MASSEY,120,For-Profit,www.qualityrehabcenter.com
USA-FL-62-All-62-NursingHomes-180,111345,1384095,05/01/2017,04/30/2019,Nursing Home,REGENTS PARK AT AVENTURA,18905 NE 25TH AVE,,AVENTURA,FL,33180,Miami-Dade,(305) 932-6360,18905 NE 25TH AVE,,AVENTURA,FL,33180,Miami-Dade,LICENSED,REGENTS PARK AT AVENTURA  INC.,05/01/2000,EDDIE BURSZTYN,180,For-Profit,regentspark-aventura.com
USA-FL-62-All-62-NursingHomes-181,95028,1466096,10/01/2017,09/30/2019,Nursing Home,REGENTS PARK NURSING & REHABILITATION CENTER,6363 VERDE TRAIL,,BOCA RATON,FL,33433,Palm Beach,(561) 483-9282,6363 VERDE TRAIL,,BOCA RATON,FL,33433,Palm Beach,LICENSED,REGENTS PARK  INC.,11/18/1991,GILDA OSBORN,180,For-Profit,www.RegentsParkBocaRaton.com
USA-FL-62-All-62-NursingHomes-182,41614,1467096,06/01/2017,05/31/2019,Nursing Home,REGENTS PARK OF JACKSONVILLE,8700 A C SKINNER PARKWAY,,JACKSONVILLE,FL,32256,Duval,(904) 642-7300,8700 A C SKINNER PARKWAY,,JACKSONVILLE,FL,32256,Duval,LICENSED,ISLF DEERWOOD PLACE JACKSONVILLE  LLC,06/01/2004,ASHLEY MECKAMALIL KORAH,120,Not-For-Profit,Regentsparkofjacksonville.com
USA-FL-62-All-62-NursingHomes-183,100628,1044096,06/01/2017,05/31/2019,Nursing Home,REGENTS PARK OF SUNRISE,9711 W OAKLAND PARK BLVD,,SUNRISE,FL,33351,Broward,(954) 572-4000,9711 W OAKLAND PARK BLVD,,SUNRISE,FL,33351,Broward,LICENSED,ISLF WESTCHESTER OF SUNRISE  LLC,06/01/2004,JEFF AARON NUSBAUM,120,Not-For-Profit,regentsparkofsunrise.com
USA-FL-62-All-62-NursingHomes-184,74819,1469096,06/01/2017,05/31/2019,Nursing Home,REGENTS PARK OF WINTER PARK,558 N SEMORAN BLVD,,WINTER PARK,FL,32792,Orange,(407) 679-1515,558 N SEMORAN BLVD,,WINTER PARK,FL,32792,Orange,LICENSED,ISLF REGENTS PARK WINTER PARK  LLC,06/01/2004,LAURA MARIE MOORE,120,Not-For-Profit,regentsparkofwinterpark.com
USA-FL-62-All-62-NursingHomes-185,83602,1233096,07/01/2017,06/30/2019,Nursing Home,REHAB & HEALTHCARE CENTER OF CAPE CORAL,2629 DEL PRADO BLVD,,CAPE CORAL,FL,33904,Lee,(239) 574-4434,2629 DEL PRADO BLVD,,CAPE CORAL,FL,33904,Lee,LICENSED,FI - CAPE CORAL  LLC,07/01/2003,LESLIE VOLLMER,120,Not-For-Profit,www.rehabandhealthcarecenterofcapecoral.com
USA-FL-62-All-62-NursingHomes-186,33512,12860961,06/22/2017,12/30/2018,Nursing Home,REHABILITATION AND HEALTH CARE CENTER,110 LODGE TERRACE DR,,ALTOONA,FL,32702,Lake,(352) 669-2133,1890 ST RD 436  SUITE 300,,WINTER PARK,FL,32792,Orange,LICENSED,COMMUNITY SUPPORTS INC,12/31/2016,GARY LEIGH WEST,20,Not-For-Profit,www.lakeviewterrace.com
USA-FL-62-All-62-NursingHomes-187,62908,12340961,07/01/2017,06/30/2019,Nursing Home,REHABILITATION AND HEALTHCARE CENTER OF TAMPA,4411 N HABANA AVE,,TAMPA,FL,33614,Hillsborough,(813) 872-2771,4411 N HABANA AVE,,TAMPA,FL,33614,Hillsborough,LICENSED,FI TAMPA LLC,07/01/2003,MELANIE WILSON,174,Not-For-Profit,rehabilitationandhealthcareoftampa.com
USA-FL-62-All-62-NursingHomes-188,95014,12620962,03/01/2016,02/28/2018,Nursing Home,REHABILITATION CENTER AT JUPITER GARDENS LLC,17781 THELMA AVE,,JUPITER,FL,33458,Palm Beach,(561) 746-2998,17781 THELMA AVE,,JUPITER,FL,33458,Palm Beach,LICENSED,REHABILITATION CENTER AT JUPITER GARDENS LLC,03/01/2016,LOUNA PIERRE PHILIPPE,120,For-Profit,
USA-FL-62-All-62-NursingHomes-189,11707,1434096,04/17/2017,03/31/2018,Nursing Home,REHABILITATION CENTER AT PARK PLACE,1717 W AVERY ST,,PENSACOLA,FL,32501,Escambia,(850) 434-2355,1717 W AVERY ST,,PENSACOLA,FL,32501,Escambia,LICENSED,REHABILITATION CENTER AT PARK PLACE LLC,04/01/2014,JASON DUPLANTIS,118,For-Profit,
USA-FL-62-All-62-NursingHomes-190,95005,1470096,07/01/2017,06/30/2019,Nursing Home,REHABILITATION CENTER OF THE PALM BEACHES THE,301 NORTHPOINTE PARKWAY,,WEST PALM BEACH,FL,33407,Palm Beach,(561) 712-1717,301 NORTHPOINTE PARKWAY,,WEST PALM BEACH,FL,33407,Palm Beach,LICENSED,FI - PALM BEACHES  LLC,07/01/2003,VALERIE ANN GRAY,99,Not-For-Profit,Rehabilitationcenterofthepalmbeaches.com
USA-FL-62-All-62-NursingHomes-191,74811,14280961,12/04/2016,12/03/2018,Nursing Home,REHABILITATION CENTER OF WINTER PARK  THE,1700 MONROE AVE,,MAITLAND,FL,32751,Orange,(407) 647-2092,1700 MONROE AVE,,MAITLAND,FL,32751,Orange,LICENSED,MF WINTER PARK  LLC,12/04/2008,DONALD W DANIELS,180,For-Profit,
USA-FL-62-All-62-NursingHomes-192,35961039,130471054,08/12/2017,08/11/2019,Nursing Home,RENAISSANCE AT THE TERRACES,26475 SOUTH TAMIAMI TRAIL,,BONITA SPRINGS,FL,34135,Lee,(239) 949-7555,26475 SOUTH TAMIAMI TRAIL,,BONITA SPRINGS,FL,34135,Lee,LICENSED,BONITA SPRINGS RETIREMENT VILLAGE  INC.,08/12/2013,RACHEL M. ZELLERS,40,Not-For-Profit,www.theterracesatbonitaspring.com
USA-FL-62-All-62-NursingHomes-193,95034,1198096,02/01/2016,01/31/2018,Nursing Home,RENAISSANCE HEALTH AND REHABILITATION,5065 WALLIS ROAD,,WEST PALM BEACH,FL,33415,Palm Beach,(561) 689-1799,5065 WALLIS ROAD,,WEST PALM BEACH,FL,33415,Palm Beach,LICENSED,5065 WALLIS ROAD OPERATIONS LLC,02/01/2012,GARY L KRULEWITZ,120,For-Profit,www.consulatehealthcare.com
USA-FL-62-All-62-NursingHomes-194,46416,1475096,07/20/2017,07/14/2017,Nursing Home,RIDGECREST NURSING AND REHABILITATION CENTER,1200 NORTH STONE STREET,,DELAND,FL,32720,Volusia,(386) 734-4334,4042 PARK OAKS BLVD,STE 300,TAMPA,FL,33610-9539,Hillsborough,IN REVIEW,RIDGECREST NH  L.L.C.,07/15/2004,KIMBERLY S BOUDRIE,150,For-Profit,www.greystonehealth.com
USA-FL-62-All-62-NursingHomes-195,74817,14370961,02/01/2016,01/31/2018,Nursing Home,RIO PINAR HEALTH CARE,7950 LAKE UNDERHILL ROAD,,ORLANDO,FL,32822,Orange,(407) 658-2046,7950 LAKE UNDERHILL ROAD,,ORLANDO,FL,32822,Orange,LICENSED,7950 LAKE UNDERHILL ROAD OPERATIONS LLC,02/01/2012,TERRIE BANKS,180,For-Profit,www.consulatehealthcare.com
USA-FL-62-All-62-NursingHomes-196,41615,1476096,10/01/2017,09/30/2019,Nursing Home,RIVER GARDEN HEBREW HOME FOR THE AGED,11401 OLD SAINT AUGUSTINE RD,,JACKSONVILLE,FL,32258-1402,Duval,(904) 260-1818,11401 OLD SAINT AUGUSTINE RD,,JACKSONVILLE,FL,32258-1402,Duval,LICENSED,RIVER GARDEN HEBREW HOME FOR THE AGED,12/01/1990,MARTIN A GOETZ,180,Not-For-Profit,www.rivergarden.org
USA-FL-62-All-62-NursingHomes-197,20308,12870961,02/01/2016,01/31/2018,Nursing Home,RIVER VALLEY REHABILITATION CENTER,17884 NE CROZIER ST,,BLOUNTSTOWN,FL,32424,Calhoun,(850) 674-5464,17884 NE CROZIER ST,,BLOUNTSTOWN,FL,32424,Calhoun,LICENSED,BLOUNTSTOWN REHABILITATION CENTER  LLC,02/01/2012,LISA MITCHEM,150,For-Profit,www.rivervalleyrehab.com
USA-FL-62-All-62-NursingHomes-198,22002,1477096,12/04/2016,12/03/2018,Nursing Home,RIVERCHASE HEALTH AND REHABILITATION CENTER,1017 STRONG RD,,QUINCY,FL,32351,Gadsden,(850) 875-3711,1017 STRONG RD,,QUINCY,FL,32351,Gadsden,LICENSED,NF RIVER CHASE  LLC,12/04/2008,LINDA BLACKSHEAR,120,For-Profit,
USA-FL-62-All-62-NursingHomes-199,111336,1478096,03/29/2016,03/28/2018,Nursing Home,RIVERSIDE CARE CENTER,899 NW 4TH STREET,,MIAMI,FL,33128,Miami-Dade,(305) 326-1236,899 NW 4TH STREET,,MIAMI,FL,33128,Miami-Dade,LICENSED,STACEY HEALTH CARE CENTERS  INC.,02/20/1997,TEWELDEBERHAN ARAIA,120,For-Profit,
USA-FL-62-All-62-NursingHomes-200,41607,1131095,06/30/2017,04/30/2019,Nursing Home,RIVERWOOD CENTER,2802 PARENTAL HOME ROAD,,JACKSONVILLE,FL,32216,Duval,(904) 721-0088,2802 PARENTAL HOME ROAD,,JACKSONVILLE,FL,32216,Duval,LICENSED,RIVERWOOD CENTER  LLC,05/01/2003,JASON KALLEN,240,For-Profit,www.opisriverwoodcenter.com
USA-FL-62-All-62-NursingHomes-201,30401,16030961,07/01/2016,06/30/2018,Nursing Home,RIVERWOOD HEALTH & REHABILITATION CENTER,808 S COLLEY RD,,STARKE,FL,32091,Bradford,(904) 964-6220,808 S COLLEY RD,,STARKE,FL,32091,Bradford,LICENSED,RIVERWOOD HEALTH NH LLC,07/01/2014,AARON M COPPOLA,120,For-Profit,www.greystonehealth.com
USA-FL-62-All-62-NursingHomes-202,35961025,130471049,04/24/2016,04/23/2018,Nursing Home,RIVIERA HEALTH RESORT,6901 YUMURI STREET,,CORAL GABLES,FL,33146,Miami-Dade,(786) 517-6999,6901 YUMURI STREET,,CORAL GABLES,FL,33146,Miami-Dade,LICENSED,NEW RIVIERA NURSING & REHABILITATION CENTER  LLC,04/24/2012,KIM G. SIMMONS,223,For-Profit,Rivierahealthresort.com
USA-FL-62-All-62-NursingHomes-203,64108,14610962,10/01/2017,09/30/2019,Nursing Home,RIVIERA PALMS REHABILITATION CENTER,926 HABEN BLVD,,PALMETTO,FL,34221,Manatee,(941) 722-0553,926 HABEN BLVD,,PALMETTO,FL,34221,Manatee,LICENSED,SOVEREIGN HEALTHCARE OF PALMETTO LLC,10/01/2003,SUSAN SHOFFSTALL,120,For-Profit,www.rivierapalmsrehab.com
USA-FL-62-All-62-NursingHomes-204,70508,15340961,08/14/2017,09/19/2017,Nursing Home,ROCKLEDGE HEALTH AND REHABILITATION CENTER,587 BARTON BLVD,,ROCKLEDGE,FL,32955,Brevard,(321) 632-6300,587 BARTON BLVD,,ROCKLEDGE,FL,32955,Brevard,IN REVIEW,ROCKLEDGE NH  L.L.C.,12/15/2000,JERRY REMEDOR,107,For-Profit,www.greystonehealth.com
USA-FL-62-All-62-NursingHomes-205,65313,14790951,12/01/2015,11/30/2017,Nursing Home,ROHR HOME  THE,2120 MARSHALL EDWARDS DR,,BARTOW,FL,33830,Polk,(863) 519-7579,2120 MARSHALL EDWARDS DR,,BARTOW,FL,33830,Polk,LICENSED,POLK COUNTY BOARD OF COUNTY COMMISSIONERS,08/22/1996,JANET L HANCILES,60,Not-For-Profit,polk-county.net
USA-FL-62-All-62-NursingHomes-206,74813,14810962,02/01/2016,01/31/2018,Nursing Home,ROSEWOOD HEALTH AND REHABILITATION CENTER,3920 ROSEWOOD WAY,,ORLANDO,FL,32808,Orange,(407) 298-9335,3920 ROSEWOOD WAY,,ORLANDO,FL,32808,Orange,LICENSED,3920 ROSEWOOD WAY OPERATIONS LLC,02/01/2012,TIMOTHY V. LEONARD,120,For-Profit,www.consulatehealthcare.com
USA-FL-62-All-62-NursingHomes-207,11704,1482096,01/01/2016,12/31/2017,Nursing Home,ROSEWOOD HEALTHCARE AND REHABILITATION CENTER,3107 NORTH H STREET,,PENSACOLA,FL,32501-1043,Escambia,(850) 435-8400,3107 NORTH H STREET,,PENSACOLA,FL,32501-1043,Escambia,LICENSED,FL HUD ROSEWOOD  LLC,01/01/2010,RANDALL MCCLELLAN,155,For-Profit,
USA-FL-62-All-62-NursingHomes-208,62801,12290951,12/01/2015,11/30/2017,Nursing Home,ROYAL CARE OF AVON PARK,1213 W STRATFORD RD,,AVON PARK,FL,33825,Highlands,(863) 453-6674,1213 W STRATFORD RD,,AVON PARK,FL,33825,Highlands,LICENSED,AVON PARK ROYAL HOLDINGS  LLC,12/01/2007,PAMELA A MATHEIS,90,For-Profit,
USA-FL-62-All-62-NursingHomes-209,55108,14840962,10/01/2017,09/30/2019,Nursing Home,ROYAL OAK NURSING CENTER,37300 ROYAL OAK LANE,,DADE CITY,FL,33525,Pasco,(352) 567-3122,37300 ROYAL OAK LANE,,DADE CITY,FL,33525,Pasco,LICENSED,ROYAL OAK NURSING CENTER  LLC,05/02/2001,JACOB MITCHELL,120,Not-For-Profit,
USA-FL-62-All-62-NursingHomes-210,70515,14650962,10/01/2017,09/30/2019,Nursing Home,ROYAL OAKS NURSING AND REHAB CENTER,2225 KNOX MCRAE DR,,TITUSVILLE,FL,32780,Brevard,(321) 267-0060,2225 KNOX MCRAE DR,,TITUSVILLE,FL,32780,Brevard,LICENSED,SOVEREIGN HEALTHCARE OF TITUSVILLE  LLC,10/01/2003,ERIC R MCKINNEY,120,For-Profit,www.royaloaksrehab.com
USA-FL-62-All-62-NursingHomes-211,95030,1483096,12/04/2016,12/03/2018,Nursing Home,ROYAL PALM BEACH HEALTH AND REHABILITATION CENTER,600 BUSINESS PARK WAY,,ROYAL PALM BEACH,FL,33411-1747,Palm Beach,(561) 798-3700,600 BUSINESS PARK WAY,,ROYAL PALM BEACH,FL,33411-1747,Palm Beach,LICENSED,SF ROYAL MANOR  LLC,12/04/2008,DIEUDEGRACE ACHILLE,120,For-Profit,
USA-FL-62-All-62-NursingHomes-212,33501,11450961,05/01/2017,04/30/2019,Nursing Home,RULEME CENTER,2810 RULEME ST,,EUSTIS,FL,32726,Lake,(352) 357-1990,2810 RULEME ST,,EUSTIS,FL,32726,Lake,LICENSED,RULEME CENTER  LLC,05/01/2003,KAYLEIGH SAALFIELD,138,For-Profit,www.opisrulemecenter.com
USA-FL-62-All-62-NursingHomes-213,55266,1487096,12/01/2015,11/30/2017,Nursing Home,SABAL PALMS HEALTH CARE CENTER,499 ALTERNATE KEENE RD NE,,LARGO,FL,33771,Pinellas,(727) 586-4211,499 ALTERNATE KEENE RD NE,,LARGO,FL,33771,Pinellas,LICENSED,MEDINVEST COMPANY LIMITED PARTNERSHIP,04/01/1991,MARK L MOYER,244,For-Profit,www.sabalhcc.com
USA-FL-62-All-62-NursingHomes-214,94302,14880961,12/04/2016,12/03/2018,Nursing Home,SALERNO BAY HEALTH AND REHABILITATION CENTER,4801 SE COVE RD,,STUART,FL,34997-1602,Martin,(772) 286-9440,4801 SE COVE RD,,STUART,FL,34997-1602,Martin,LICENSED,SF SALERNO  LLC,12/04/2008,HEATHER LANGLAIS,120,For-Profit,
USA-FL-62-All-62-NursingHomes-215,45505,1489096,09/01/2017,08/31/2019,Nursing Home,SAMANTHA WILSON CARE CENTER,161A MARINE STREET,,SAINT AUGUSTINE,FL,32084,St. Johns,(904) 829-3475,161A MARINE STREET,,SAINT AUGUSTINE,FL,32084,St. Johns,LICENSED,ST JOHNS COUNTY WELFARE FEDERATION,09/01/1990,LARRY B LAKE,120,Not-For-Profit,www.bay-view.org
USA-FL-62-All-62-NursingHomes-216,41604,1047096,02/01/2016,01/31/2018,Nursing Home,SAN JOSE HEALTH AND REHABILITATION CENTER,9355 SAN JOSE BLVD,,JACKSONVILLE,FL,32257,Duval,(904) 739-0877,9355 SAN JOSE BLVD,,JACKSONVILLE,FL,32257,Duval,LICENSED,9355 SAN JOSE BOULEVARD OPERATIONS LLC,02/01/2012,IDA CRIBB,120,For-Profit,www.consulatehealthcare.com
USA-FL-62-All-62-NursingHomes-217,46403,1093096,04/01/2017,03/31/2019,Nursing Home,SANDALWOOD REHABILITATION AND NURSING CENTER,1001 S BEACH STREET,,DAYTONA BEACH,FL,32114,Volusia,(386) 258-3334,1001 S BEACH STREET,,DAYTONA BEACH,FL,32114,Volusia,LICENSED,SANDALWOOD OPERATING LLC,04/01/2017,JOYCE A KADZIOLKA,99,For-Profit,www.SandalwoodDaytona.com
USA-FL-62-All-62-NursingHomes-218,15703,1490096,02/28/2017,02/27/2019,Nursing Home,SANDY RIDGE HEALTH AND REHABILITATION,5360 GLOVER LANE,,MILTON,FL,32570,Santa Rosa,(850) 626-9225,5360 GLOVER LANE,,MILTON,FL,32570,Santa Rosa,LICENSED,SANDY RIDGE INVESTORS  INC.,02/29/2000,CRISTIN CARR-PETERSON,60,For-Profit,www.sandyridgehealth.com
USA-FL-62-All-62-NursingHomes-219,15702,1491096,02/28/2017,02/27/2019,Nursing Home,SANTA ROSA HEALTH & REHABILITATION CENTER,5386 BROAD ST,,MILTON,FL,32570-2235,Santa Rosa,(850) 623-4661,5386 BROAD ST,,MILTON,FL,32570-2235,Santa Rosa,LICENSED,SANTA ROSA INVESTORS  INC.,02/29/2000,MELODY HINES,110,For-Profit,www.srhrc.com
USA-FL-62-All-62-NursingHomes-220,85803,11350961,08/29/2017,06/30/2019,Nursing Home,SARASOTA HEALTH AND REHABILITATION CENTER,1524 EAST AVENUE SOUTH,,SARASOTA,FL,34239,Sarasota,(941) 365-2422,1524 EAST AVENUE SOUTH,,SARASOTA,FL,34239,Sarasota,LICENSED,FI - WALDEMERE  LLC,07/01/2003,DENNIS DIGLORIA,169,Not-For-Profit,sarasotahealthandrehab.com
