name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood,addr_valid
Fort Garry Place III,,,,20fort@edisonproperties.ca,,,,,,,,,,,,,,240  940-3475,,,http://www.edisonproperties.ca,,,,,,,,,,,,,,Senior Housing,,,,20 Fort St,,,Winnipeg,,,MB,,R3C 4L3,Canada,49.8869254,-97.1356759,Downtown,TRUE
Ellice Place (Assisted Living),,,,Ellice.SHAL@gov.mb.ca,,,,,,,,,,,,,,204-948-2328,,,,,,,,,,,,,,,,,Senior Housing,,,,555 Ellice Ave,,,Winnipeg,,,MB,,R3B 3C4,Canada,49.8929989,-97.1564468,Spence,TRUE
Eastry House,,,,,,,,,,,,,,,,,,204 956-5548,,,,,,,,,,,,,,,,,Senior Housing,,,,61 Edmonton St,,,Winnipeg,,,MB,,R3C 1P9,Canada,49.885305,-97.142965,Downtown,TRUE
Downtown Commons,,,,c.wels@uwinnipeg.ca,,,,,,,,,,,,,,204 988-7678,,,,,,,,,,,,,,,,,Senior Housing,,,,320 Colony Street,,,Winnipeg,,,MB,,R3C 0S8,Canada,49.8898214,-97.1515095,Colony,TRUE
Grenoble Manor,,,,,,,,,,,,,,,,,,204 257-5838,,,,,,,,,,,,,,,,,Senior Housing,,,,415,,,Winnipeg,,,MB,,R2H 2X6,Canada,49.9162873,-97.1406507,William Whyte,FALSE
Grandview Apts,,,,,,,,,,,,,,,,,,204 297-4527,,,http://www.towersrealty.ca,,,,,,,,,,,,,,Senior Housing,,,,77 85 93 Eugenie St,,,Winnipeg,,,MB,,R2H 0X6,Canada,49.8797246,-97.1252832,Norwood East,TRUE
Foyer Vincent Inc.,,,,foyer@mts.net,,,,,,,,,,,,,,204 233-1925,,,,,,,,,,,,,,,,,Senior Housing,,,,200 Horace St,,,Winnipeg,,,MB,,R2H 0W5,Canada,49.8804011,-97.1192105,Norwood East,TRUE
Eiffel Tower B,,,,,,,,,,,,,,,,,,204 231-2215,,,http://www.globegeneral.ca,,,,,,,,,,,,,,Senior Housing,,,,261 Goulet St,,,Winnipeg,,,MB,,R2H 0S3,Canada,49.882852,-97.116465,Central St. Boniface,TRUE
Eiffel Tower A,,,,,,,,,,,,,,,,,,204 237-8013,,,http://www.globegeneral.ca,,,,,,,,,,,,,,Senior Housing,,,,291 Goulet St,,,Winnipeg,,,MB,,R2H 0S4,Canada,49.882906,-97.1149116,Central St. Boniface,TRUE
Dawson Trail Apartments,,,,,,,,,,,,,,,,,,204 256-1011,,,http://www.wredevelopment.ca,,,,,,,,,,,,,,Senior Housing,,,,5 25 35 45 & 55 Leveque St,,,Winnipeg,,,MB,,R2J 0T6,Canada,49.8584053,-97.0520636,Windsor Park,TRUE
Columbus Manor,,,,,,,,,,,,,,,,,,204 233-7080,,,,,,,,,,,,,,,,,Senior Housing,,,,100 303 Goulet St,,,Winnipeg,,,MB,,R2H 3C4,Canada,49.8829844,-97.1134886,Central St. Boniface,TRUE
Colonial Courts,,,,,,,,,,,,,,,,,,204 233-7916,,,,,,,,,,,,,,,,,Senior Housing,,,,1006 1024 Archibald St,,,Winnipeg,,,MB,,R2J 0Z1,Canada,49.8673839,-97.0909985,Windsor Park,TRUE
Chez Nous,,,,,,,,,,,,,,,,,,204 233-7761,,,,,,,,,,,,,,,,,Senior Housing,,,,187 de la Cathedrale Ave,,,Winnipeg,,,MB,,R2H 3C6,Canada,49.8899925,-97.1211566,Central St. Boniface,TRUE
Chateau Guay,,,,231goulet@edisonproperties.ca,,,,,,,,,,,,,,204 940-3485,,,http://www.EdisonProperties.ca,,,,,,,,,,,,,,Senior Housing,,,,231 Goulet St,,,Winnipeg,,,MB,,R2H 0S1,Canada,49.8827685,-97.1180664,Central St. Boniface,TRUE
Catherine Place (Assisted Living),,,,info@catherineplace.com,,,,,,,,,,,,,,204 231-0999,,,http://www.catherineplace.com,,,,,,,,,,,,,,Senior Housing,,,,190 Raymond Pl,,,Winnipeg,,,MB,,R2H 1C8,Canada,49.8783794,-97.1178297,Norwood East,TRUE
Enfield Estates,,,,,,,,,,,,,,,,,,204 237-6682,,,,,,,,,,,,,,,,,Senior Housing,,,,358,,,Winnipeg,,,MB,,R2H 1C7,Canada,49.9151239,-97.1383813,William Whyte,FALSE
875 Elizabeth Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senior Housing,,,,875 Elizabeth Rd,,,Winnipeg,,,MB,,R2J 3K6,Canada,49.8714308,-97.0815643,Maginot,TRUE
101 Marion St,,,,,,,,,,,,,,,,,,204 945-4663,,,,,,,,,,,,,,,,,Senior Housing,,,,101 Marion St,,,Winnipeg,,,MB,,R2H 3C5,Canada,49.8816538,-97.124732,Central St. Boniface,TRUE
Colony Creek,,,,,,,,,,,,,,,,,,204 775-3855,,,http://www.sussexrealty.ca,,,,,,,,,,,,,,Senior Housing,,,,250 Colony St,,,Winnipeg,,,MB,,R3C 3L8,Canada,49.8880415,-97.1515137,West Broadway,TRUE
Chateau 100,,,,,,,,,,,,,,,,,,204 452-0110,,,http://www.qualitymanagement.ca,,,,,,,,,,,,,,Senior Housing,,,,72 Donald St,,,Winnipeg,,,MB,,R3C 1L7,Canada,49.8867492,-97.1401813,Downtown,TRUE
Betelstadur Housing Co,,,,betelstadur@shaw.ca,,,,,,,,,,,,,,204 772-7164,,,http://www.sam.mb.ca,,,,,,,,,,,,,,Senior Housing,,,,Ltd 1061 Sargent Ave,,,Winnipeg,,,MB,,R3E 3M6,Canada,49.897529,-97.183653,Sargent Park,FALSE
Colony Square,,,,,,,,,,,,,,,,,,204 515-6416,,,http://www.timbercreekcommunities.com,,,,,,,,,,,,,,Senior Housing,,,,555 St Mary Ave,,,Winnipeg,,,MB,,R3C 3X4,Canada,49.8892875,-97.1523577,Colony,TRUE
Autumn House Inc.,,,,,,,,,,,,,,,,,,204 772-5929,,,,,,,,,,,,,,,,,Senior Housing,,,,100 790 Wellington Ave,,,Winnipeg,,,MB,,R3E 3K9,Canada,49.9000975,-97.1680906,Daniel Mcintyre,TRUE
Arms Of The Cross Housing Inc.,,,,,,,,,,,,,,,,,,204 942-0991,,,http://www.sam.mb.ca,,,,,,,,,,,,,,Senior Housing,,,,555 Burnell St,,,Winnipeg,,,MB,,R3G 2L7,Canada,49.8939335,-97.1698883,Daniel Mcintyre,TRUE
Baptist Mission Apts,,,,,,,,,,,,,,,,,,204 837-7118,,,,,,,,,,,,,,,,,Senior Housing,,,,777 Sargent Ave,,,Winnipeg,,,MB,,R3E 0B6,Canada,49.8970402,-97.1677087,Daniel Mcintyre,TRUE
515 Elgin Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senior Housing,,,,515 Elgin Ave,,,Winnipeg,,,MB,,R3A 1N9,Canada,49.90354,-97.149505,Centennial,TRUE
"ArlingtonHaus, Inc. (Independent & Assisted Living)",,,,kweihs@bethania.ca,,,,,,,,,,,,,,204 783-3752,,,,,,,,,,,,,,,,,Senior Housing,,,,880 Arlington St,,,Winnipeg,,,MB,,R3E 3H2,Canada,49.9035644,-97.168499,Daniel Mcintyre,TRUE
444 Kennedy St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senior Housing,,,,444 Kennedy St,,,Winnipeg,,,MB,,R3B 2N5,Canada,49.896674,-97.151441,Downtown,TRUE
470 Pacific Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senior Housing,,,,470 Pacific Ave,,,Winnipeg,,,MB,,R3A 1R6,Canada,49.9041361,-97.1469148,Centennial,TRUE
195 Young St,,,,ute.mckee@gov.mb.ca,,,,,,,,,,,,,,204 945-1263,,,,,,,,,,,,,,,,,Senior Housing,,,,195 Young St,,,Winnipeg,,,MB,,R3C 3S8,Canada,49.8860023,-97.1551518,West Broadway,TRUE
385 Carlton St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senior Housing,,,,385 Carlton St,,,Winnipeg,,,MB,,R3B 3A1,Canada,49.8959385,-97.1473468,Downtown,TRUE
340 Princess St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senior Housing,,,,340 Princess St,,,Winnipeg,,,MB,,R3B 1M6,Canada,49.9054896,-97.1377572,Logan - C.P.R.,TRUE
Westminster Court,,,,,,,,,,,,,,,,,,204 275-5614,,,,,,,,,,,,,,,,,Senior Housing,,,,2945 Pembina hwy,,,Winnipeg,,,MB,,R3T 3R1,Canada,49.7859849,-97.158268,Richmond West,TRUE
Vialoux Village,,,,,,,,,,,,,,,,,,204  417-2528,,,,,,,,,,,,,,,,,Senior Housing,,,,3420 Vialoux Dr,,,Winnipeg,,,MB,,R3R 0A4,Canada,49.8704454,-97.2579617,Vialoux,TRUE
The Wellington (Assisted Living),,,,thewellington@reveraliving.com,,,,,,,,,,,,,,204  831-0788,,,http://www.reveraliving.com,,,,,,,,,,,,,,Senior Housing,,,,3161 Grant Ave,,,Winnipeg,,,MB,,R3R 3R1,Canada,49.859363,-97.251533,Varsity View,TRUE
Swedish Canadian Home for Senior Citizens,,,,,,,,,,,,,,,,,,204  942-0991,,,http://www.sam.mb.ca,,,,,,,,,,,,,,Senior Housing,,,,5419 Roblin Blvd,,,Winnipeg,,,MB,,R3R 0G8,Canada,49.860089,-97.291603,Southboine,TRUE
Portsmouth Retirement Residence (Assisted Living),,,,retirementinfo@reveraliving.com,,,,,,,,,,,,,,204  284-5432,,,http://www.reveraliving.com,,,,,,,,,,,,,,Senior Housing,,,,125 Portsmouth Blvd,,,Winnipeg,,,MB,,R3P 2M3,Canada,49.8526152,-97.2165075,South Tuxedo,TRUE
"Manitoba Eastern Star Chalet, Inc.",,,,chalet@oesmanitoba.ca,,,,,,,,,,,,,,204  889-3687,,,http://www.oesmanitoba.ca,,,,,,,,,,,,,,Senior Housing,,,,Box 13 525 Cathcart St,,,Winnipeg,,,MB,,R3R 0S6,Canada,ERROR,ERROR,ERROR,FALSE
Haven Two,,,,,,,,,,,,,,,,,,204 942-0991,,,http://www.sam.mb.ca,,,,,,,,,,,,,,Senior Housing,,,,1,,,Winnipeg,,,MB,,R3N 1Z5,Canada,49.8889879,-97.1348085,,FALSE
Charlesdale Gardens,,,,,,,,,,,,,,,,,,204  896-6705,,,,,,,,,,,,,,,,,Senior Housing,,,,3201 Grant Ave,,,Winnipeg,,,MB,,R3R 2A3,Canada,49.8589766,-97.2542003,Varsity View,TRUE
Century Roblin / Century Place,,,,,,,,,,,,,,,,,,204  832-2404,,,,,,,,,,,,,,,,,Senior Housing,,,,3500 Roblin Ave,,,Winnipeg,,,MB,,R3R 0C8,Canada,49.867784,-97.258591,Varsity View,TRUE
Bridgewater Heights,,,,,,,,,,,,,,,,,,204 505-5484,,,http://www.broadstreet.ca,,,,,,,,,,,,,,Senior Housing,,,,225 North Town Rd,,,Winnipeg,,,MB,,R3Y 0P6,Canada,49.7994613,-97.1923426,Waverley West,TRUE
Bramble Estates,,,,,,,,,,,,,,,,,,204  837-2243,,,,,,,,,,,,,,,,,Senior Housing,,,,3901 Grant Ave,,,Winnipeg,,,MB,,R3R 2Z4,Canada,49.8595445,-97.2628064,Varsity View,TRUE
Boulton Estates,,,,info@marwest.ca,,,,,,,,,,,,,,204  489-1098,,,,,,,,,,,,,,,,,Senior Housing,,,,690 Kenaston Blvd,,,Winnipeg,,,MB,,R3N 1Z3,Canada,49.8530828,-97.2059566,Mathers,TRUE
Columbus Courts Inc.,,,,brenda@lifelease.ca,,,,,,,,,,,,,,204  982-2000,,,,,,,,,,,,,,,,,Senior Housing,,,,253 Edgeland Blvd,,,Winnipeg,,,MB,,R3P 0S1,Canada,49.867647,-97.210634,Edgeland,TRUE
Assiniboine Links (Assisted Living),,,,assiniboinelinks@shaw.ca,,,,,,,,,,,,,,204 897-6854,,,,,,,,,,,,,,,,,Senior Housing,,,,4025 Roblin Blvd,,,Winnipeg,,,MB,,R3R 3V5,Canada,49.8678743,-97.2675514,Ridgedale,TRUE
Villa Nova Senior Home,,,,jnasuti@shaw.ca,,,,,,,,,,,,,,204 489-8648,,,,,,,,,,,,,,,,,Senior Housing,,,,1035 Wilkes Ave,,,Winnipeg,,,MB,,R3P 1T1,Canada,49.8476849,-97.1912047,Brockville,TRUE
The Waverley (Assisted living),,,,thewaverley@reveraliving.com,,,,,,,,,,,,,,204 487-9600,,,http://www.reveraliving.com,,,,,,,,,,,,,,Senior Housing,,,,857 Wilkes Ave,,,Winnipeg,,,MB,,R3P 2M2,Canada,49.8482311,-97.1806203,Brockville,TRUE
Shaftesbury Park Retirement Residence (Assisted Living),,,,,,,,,,,,,,,,,,204  885-7272,,,http://www.allseniorscare.com,,,,,,,,,,,,,,Senior Housing,,,,905 Shaftesbury Blvd,,,Winnipeg,,,MB,,R3P 0Y3,Canada,49.846204,-97.230024,South Tuxedo,TRUE
The Parkway II (Assisted Living),,,,reception@theparkway.ca,,,,,,,,,,,,,,204  487-8500,,,,,,,,,,,,,,,,,Senior Housing,,,,95 Paget Street,,,Winnipeg,,,MB,,R3P 1E8,Canada,49.8433092,-97.194053,Brockville,TRUE
The Parkway II,,,,reception@theparkway.ca,,,,,,,,,,,,,,204  487-8500,,,,,,,,,,,,,,,,,Senior Housing,,,,95 Paget Street,,,Winnipeg,,,MB,,R3P 1E8,Canada,49.8433092,-97.194053,Brockville,TRUE
Summerland Apartments,,,,summerland2@yahoo.ca,,,,,,,,,,,,,,204 269-7677,,,http://www.wredevelopment.ca,,,,,,,,,,,,,,Senior Housing,,,,77,,,Winnipeg,,,MB,,R3T 3N8,Canada,49.82833,-97.1091055,St. Vital Centre,FALSE
Sterling House (Assisted Living),,,,,,,,,,,,,,,,,,204 489-4745,,,http://www.homesteadmanitoba.ca,,,,,,,,,,,,,,Senior Housing,,,,909 Wilkes Ave,,,Winnipeg,,,MB,,R3P 2S5,Canada,49.8471986,-97.1849367,Brockville,TRUE
Southview Plaza,,,,,,,,,,,,,,,,,,204 269-8078,,,,,,,,,,,,,,,,,Senior Housing,,,,2080 Pembina hwy,,,Winnipeg,,,MB,,R3T 2G9,Canada,49.8153107,-97.150537,Montcalm,TRUE
The Parkway (Assisted Living),,,,,,,,,,,,,,,,,,204 487-8500,,,http://www.theparkway.ca,,,,,,,,,,,,,,Senior Housing,,,,85 Paget St,,,Winnipeg,,,MB,,R3P 0Y8,Canada,49.84369,-97.193331,Brockville,TRUE
Silverview Estates,,,,,,,,,,,,,,,,,,204 275-5644,,,,,,,,,,,,,,,,,Senior Housing,,,,2141 Pembina Hwy,,,Winnipeg,,,MB,,R3T 5S9,Canada,49.8130224,-97.1522962,Montcalm,TRUE
Riverwood Square (The Landing,,,,lsherrin@riverwoodsquare.com,,,,,,,,,,,,,,204 275-7632,,,http://www.riverwoodsquare.com,,,,,,,,,,,,,,Senior Housing,,,,Assisted living 1778 Pembina Hwy,,,Winnipeg,,,MB,,R3T 1R2,Canada,49.8256662,-97.1520582,Pembina Strip,FALSE
Richmond Village,,,,,,,,,,,,,,,,,,204 269-1649,,,http://www.rentcanada.com,,,,,,,,,,,,,,Senior Housing,,,,106 160 Ulster St,,,Winnipeg,,,MB,,R3T 4W3,Canada,49.7943486,-97.1518507,Fort Richmond,TRUE
Rembrandt Gardens,,,,,,,,,,,,,,,,,,204 275-3289,,,,,,,,,,,,,,,,,Senior Housing,,,,2393 & 2395 Pembina Hwy,,,Winnipeg,,,MB,,R3T 2H4,Canada,49.8049246,-97.1569082,Montcalm,TRUE
Richmond Gardens,,,,gwsc@shaw.ca,,,,,,,,,,,,,,204 261-8145,,,,,,,,,,,,,,,,,Senior Housing,,,,2900 Pembina Hwy,,,Winnipeg,,,MB,,R3T 3Z3,Canada,49.786678,-97.156436,Fort Richmond,TRUE
Lindenwood Terrace (Assisted Living),,,,ltadmin@lindenwood.ca,,,,,,,,,,,,,,204 489-2112,,,http://www.lindenwood.ca,,,,,,,,,,,,,,Senior Housing,,,,100 475 Lindenwood Dr,,,Winnipeg,,,MB,,R3P 2P3,Canada,49.8277245,-97.2002722,Linden Woods,TRUE
Fort Garry Rotary Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senior Housing,,,,528 Hudson St,,,Winnipeg,,,MB,,R3T 4E3,Canada,49.8290435,-97.1539524,Maybank,TRUE
Lindenwood Manor (Assisted Living),,,,ltadmin@lindenwood.ca,,,,,,,,,,,,,,204 475-9990,,,http://www.lindenwood.ca,,,,,,,,,,,,,,Senior Housing,,,,100 475 Lindenwood Dr,,,Winnipeg,,,MB,,R3P 2P3,Canada,49.8277245,-97.2002722,Linden Woods,TRUE
Fort Garry Plaza,,,,kiwanis@mts.net,,,,,,,,,,,,,,204 475-6412,,,,,,,,,,,,,,,,,Senior Housing,,,,230 970 Point Rd,,,Winnipeg,,,MB,,R3T 1E1,Canada,49.847698,-97.1513839,Point Road,TRUE
Delta Manor,,,,100adamar@edisonproperties.ca,,,,,,,,,,,,,,204 940-3480,,,http://www.edisonproperties.ca,,,,,,,,,,,,,,Senior Housing,,,,100 Adamar Rd,,,Winnipeg,,,MB,,R3T 3X6,Canada,49.8250457,-97.150074,Pembina Strip,TRUE
Chancellor Gate,,,,,,,,,,,,,,,,,,204 415-5712,,,http://www.karmaproperties.ca,,,,,,,,,,,,,,Senior Housing,,,,100 919 Chancellor Dr,,,Winnipeg,,,MB,,R3T 6B5,Canada,49.8163089,-97.153917,Montcalm,TRUE
Cooperative Chalet St. Norbert Ltd.,,,,chaletstnorbert@shawbiz.ca,,,,,,,,,,,,,,204 275-0901,,,,,,,,,,,,,,,,,Senior Housing,,,,80 St Pierre St,,,Winnipeg,,,MB,,R3V 1J8,Canada,49.764214,-97.143096,St. Norbert,TRUE
Baylor Place,,,,,,,,,,,,,,,,,,204 269-5643,,,http://www.rentcanada.com,,,,,,,,,,,,,,Senior Housing,,,,110 Baylor Pl,,,Winnipeg,,,MB,,R3T 3K1,Canada,49.7852181,-97.1528416,Fort Richmond,TRUE
Arizona Plaza,,,,,,,,,,,,,,,,,,204 275-0884,,,http://www.wredevelopment.ca,,,,,,,,,,,,,,Senior Housing,,,,1650 Pembina Hwy,,,Winnipeg,,,MB,,R3T 2G3,Canada,49.8299501,-97.1509218,Crescent Park,TRUE
Adamar  Manor,,,,110adamar@edisonproperties.ca,,,,,,,,,,,,,,204 940-3481,,,http://www.edistonproperties.ca,,,,,,,,,,,,,,Senior Housing,,,,110 Adamar Rd,,,Winnipeg,,,MB,,R3T 3M3,Canada,49.8243193,-97.1499107,Pembina Strip,TRUE
Olympic Towers,,,,,,,,,,,,,,,,,,204 898 -7165,,,,,,,,,,,,,,,,,Senior Housing,,,,480 Charles St,,,Winnipeg,,,MB,,R2W 4B9,Canada,49.9231199,-97.1291802,St. John's,TRUE
Park Royal Apts.,,,,,,,,,,,,,,,,,,204  336 0098,,,,,,,,,,,,,,,,,Senior Housing,,,,1050 McGregor St,,,Winnipeg,,,MB,,R2V 2J3,Canada,49.9470506,-97.1261433,Margaret Park,TRUE
Northwood Oaks,,,,,,,,,,,,,,,,,,204  633-2708,,,http://www.globegeneral.ca,,,,,,,,,,,,,,Senior Housing,,,,1452 Jefferson Ave,,,Winnipeg,,,MB,,R2P 0Z2,Canada,49.9563003,-97.1727731,The Maples,TRUE
Monash Manor Inc.,,,,,,,,,,,,,,,,,,204 942-0991,,,http://www.sam.mb.ca,,,,,,,,,,,,,,Senior Housing,,,,865 Sinclair St,,,Winnipeg,,,MB,,R2V 3H3,Canada,49.9416152,-97.1418638,Garden City,TRUE
Luther Home,,,,rhardie@lutherhome.mb.ca,,,,,,,,,,,,,,204 338-4641,,,http://www.lutherhome.com,,,,,,,,,,,,,,Senior Housing,,,,1084 Powers St,,,Winnipeg,,,MB,,R2V 2G8,Canada,49.944717,-97.122287,Jefferson,TRUE
Luther Home,,,,rhardie@lutherhome.mb.ca,,,,,,,,,,,,,,204 336-5391,,,http://www.lutherhome.com,,,,,,,,,,,,,,Senior Housing,,,,1080 Powers Street,,,Winnipeg,,,MB,,R2V 2G8,Canada,49.9443753,-97.1219321,Jefferson,TRUE
Leila Square,,,,,,,,,,,,,,,,,,204 633-2085,,,,,,,,,,,,,,,,,Senior Housing,,,,207 211 215 Watson St,,,Winnipeg,,,MB,,R2P 2E1,Canada,49.9545036,-97.1524239,Leila - McPhillips Triangle,TRUE
H.S.B.A. Gardens,,,,,,,,,,,,,,,,,,204 338-4671,,,,,,,,,,,,,,,,,Senior Housing,,,,1001 Sinclair St,,,Winnipeg,,,MB,,R2V 3E7,Canada,49.9468272,-97.1366163,Garden City,TRUE
Garden Towers,,,,,,,,,,,,,,,,,,204 339-4687,,,,,,,,,,,,,,,,,Senior Housing,,,,611 Jefferson Ave,,,Winnipeg,,,MB,,R2V 0P4,Canada,49.940892,-97.140561,Garden City,TRUE
Crystallite Apartments,,,,,,,,,,,,,,,,,,204 338-1137,,,http://www.crystalproperties.ca,,,,,,,,,,,,,,Senior Housing,,,,445 Partridge Ave,,,Winnipeg,,,MB,,R2V 3H6,Canada,49.945574,-97.1254321,Jefferson,TRUE
D.A.L.A.C.P.T. Housing Co,,,,,,,,,,,,,,,,,,204 982-2000,,,,,,,,,,,,,,,,,Senior Housing,,,,200 Watson St,,,Winnipeg,,,MB,,R2P 1Z6,Canada,49.9527849,-97.1529127,Leila - McPhillips Triangle,FALSE
Winwood Gardens,,,,,,,,,,,,,,,,,,204 668-4700,,,,,,,,,,,,,,,,,Senior Housing,,,,1150 1152 1154 Munroe Ave,,,Winnipeg,,,MB,,R2K 3S4,Canada,49.9063446,-97.0680469,Munroe East,TRUE
Silverlion Apts,,,,,,,,,,,,,,,,,,204  663-6409,,,,,,,,,,,,,,,,,Senior Housing,,,,273 Talbot Ave,,,Winnipeg,,,MB,,R2L 0P7,Canada,49.908669,-97.1119643,Chalmers,TRUE
Beit,,,,,,,,,,,,,,,,,,204 338-4671,,,,,,,,,,,,,,,,,Senior Housing,,,,Am B'Nay Abraham 765 Aikins St,,,Winnipeg,,,MB,,R2V 3S2,Canada,ERROR,ERROR,ERROR,FALSE
Sunrise Towers,,,,1335henderson@edisonproperties.ca,,,,,,,,,,,,,,204 940-3491,,,http://www.edisonproperties.ca,,,,,,,,,,,,,,Senior Housing,,,,225,,,Winnipeg,,,MB,,R2G 0P1,Canada,50.4474581,-96.9981273,,FALSE
Tu,,,,,,,,,,,,,,,,,,204 663-0127,,,,,,,,,,,,,,,,,Senior Housing,,,,Pelo Estates 351 & 357 Tu Pelo Ave,,,Winnipeg,,,MB,,R2K 4H1,Canada,49.9272768,-97.0694865,Valley Gardens,FALSE
Amber Meadow (Assisted Living),,,,jeffrey.angeles@atriaretirement.ca,,,,,,,,,,,,,,204 633-5467,,,http://www.ambermeadow.com,,,,,,,,,,,,,,Senior Housing,,,,320 Pipeline Rd,,,Winnipeg,,,MB,,R2P 2X5,Canada,49.9593188,-97.1624467,Amber Trails,TRUE
Sarina Towers,,,,1335henderson@edisonproperties.ca,,,,,,,,,,,,,,204  940-3491,,,http://www.edisonproperties.ca,,,,,,,,,,,,,,Senior Housing,,,,1335 Henderson Hwy,,,Winnipeg,,,MB,,R2G 1M6,Canada,49.9430518,-97.0874302,Rossmere - A,TRUE
Carriage House North,,,,,,,,,,,,,,,,,,204 338-9323,,,,,,,,,,,,,,,,,Senior Housing,,,,535 Leila Ave,,,Winnipeg,,,MB,,R2V 3N5,Canada,49.9472946,-97.1277319,Templeton - Sinclair,TRUE
Consulate North,,,,,,,,,,,,,,,,,,334-4357,,,,,,,,,,,,,,,,,Senior Housing,,,,595 Leila Ave,,,Winnipeg,,,MB,,R2V 3R7,Canada,49.9486367,-97.1320284,Templeton - Sinclair,TRUE
Ruth Gardens,,,,RuthGardens@EdisonProperties.ca,,,,,,,,,,,,,,204 515-5529,,,http://www.EdisonProperties.ca,,,,,,,,,,,,,,Senior Housing,,,,1167 Rothesay Street,,,Winnipeg,,,MB,,R2G 1T6,Canada,49.9370341,-97.0801736,Rossmere - A,TRUE
Riverside Village B,,,,1660henderson@edisonproperties.ca,,,,,,,,,,,,,,240 940-3494,,,http://www.EdisonProperties.ca,,,,,,,,,,,,,,Senior Housing,,,,1650 Henderson Hwy,,,Winnipeg,,,MB,,R2G 1N7,Canada,49.950923,-97.082736,Valhalla,TRUE
Riverside Plaza,,,,1660henderson@edisonproperties.ca,,,,,,,,,,,,,,204  940-3494,,,http://www.EdisonProperties.ca,,,,,,,,,,,,,,Senior Housing,,,,1660 Henderson Hwy,,,Winnipeg,,,MB,,R2G 1H7,Canada,49.9511268,-97.0806756,Valhalla,TRUE
Parkwood Square,,,,,,,,,,,,,,,,,,204 654-4672,,,http://www.rentcanada.com,,,,,,,,,,,,,,Senior Housing,,,,170 & 190 Watt Ave,,,Winnipeg,,,MB,,R2L 2B7,Canada,49.910347,-97.1043569,Chalmers,TRUE
Parkside Plaza,,,,1630henderson@edisonproperties.ca,,,,,,,,,,,,,,230 940-3493,,,http://www.EdisonProperties.ca,,,,,,,,,,,,,,Senior Housing,,,,1630 Henderson Hwy,,,Winnipeg,,,MB,,R2G 2B9,Canada,49.9502164,-97.0821044,Valhalla,TRUE
Park Glen Manor,,,,,,,,,,,,,,,,,,204 667-2342,,,http://www.wredevelopment.ca,,,,,,,,,,,,,,Senior Housing,,,,120 Prevette St,,,Winnipeg,,,MB,,R2K 3L4,Canada,49.9079278,-97.0696169,Munroe East,TRUE
L & B Towers,,,,415edison@edisonproperties.ca,,,,,,,,,,,,,,204 940-3487,,,http://www.edisonproperties.ca,,,,,,,,,,,,,,Senior Housing,,,,415 Edison Ave,,,Winnipeg,,,MB,,R2G 0M3,Canada,49.938084,-97.07839,Rossmere - A,TRUE
Oakland Gardens I & II,,,,210oakland@edisonproperties.ca,,,,,,,,,,,,,,240 940-3484,,,http://www.EdisonProperties.ca,,,,,,,,,,,,,,Senior Housing,,,,210 220 Oakland Ave,,,Winnipeg,,,MB,,R2G 3C6,Canada,49.9366687,-97.0916126,Rossmere - A,TRUE
Kiwanis Homes of East Kildonan,,,,,,,,,,,,,,,,,,2004 668-0076,,,,,,,,,,,,,,,,,Senior Housing,,,,821 735 749 Golspie Ave,,,Winnipeg,,,MB,,R2K 2V5,Canada,49.9213927,-97.0864057,Munroe West,TRUE
Norway House,,,,1301rothsay@edisonproperties.ca,,,,,,,,,,,,,,204  940-3490,,,http://www.EdisonProperties.ca,,,,,,,,,,,,,,Senior Housing,,,,1301 Rothesay St,,,Winnipeg,,,MB,,R2G 1T9,Canada,49.9386853,-97.0783303,Rossmere - A,TRUE
KingsfordHaus Co,,,,,,,,,,,,,,,,,,204 663-2233,,,,,,,,,,,,,,,,,Senior Housing,,,,Ltd 426 Kingsford Ave,,,Winnipeg,,,MB,,R2G 0J8,Canada,49.936424,-97.078877,Rossmere - A,FALSE
Kimberly Gardens,,,,,,,,,,,,,,,,,,204 668-5549,,,http://www.homebase.ca,,,,,,,,,,,,,,Senior Housing,,,,710 & 720 Grey St,,,Winnipeg,,,MB,,R2K 3W9,Canada,ERROR,ERROR,ERROR,TRUE
