name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood
Wheat State Manor,,,,,,,,,,,,,,,,,,(316) 799-2181,,,,,,,,,,,,,,,,,SNF/NF,,,,601 S Main St,,,Whitewater,,,KS,,67154, USA,37.9578278,-97.15017809999999,
Avita Senior Living at Rolling Hills,,,,,,,,,,,,,,,,,,(316) 361-2500,,,,,,,,,,,,,,,,,ALF,,,,629 S Maize Ct,,,Wichita,,,KS,,67209, USA,37.6731434,-97.46551009999999,
Larksfield Place Assisted Living,,,,,,,,,,,,,,,,,,(316) 361-2800,,,,,,,,,,,,,,,,,ALF,,,,2727 N Rock Rd,,,Wichita,,,KS,,67226, USA,37.7335394,-97.245817,
Park West Plaza,,,,,,,,,,,,,,,,,,(316) 729-4114,,,,,,,,,,,,,,,,,ALF,,,,505 N Maize Rd,,,Wichita,,,KS,,67212, USA,37.6906872,-97.4648938,
Regent Park Assisted Liv & Memory Care,,,,,,,,,,,,,,,,,,(316) 337-5400,,,,,,,,,,,,,,,,,ALF,,,,10600 E 13th St N,,,Wichita,,,KS,,67206, USA,37.70852259999999,-97.21221039999999,
The Oxford Grand,,,,,,,,,,,,,,,,,,(316) 927-2007,,,,,,,,,,,,,,,,,ALF,,,,3051 N Parkdale St,,,Wichita,,,KS,,67205, USA,37.7387516,-97.47078049999999,
Brookdale East Wichita,,,,,,,,,,,,,,,,,,(913) 630-0788,,,,,,,,,,,,,,,,,RHCF,,,,9191 E 21st St N,,,Wichita,,,KS,,67206, USA,37.7222817,-97.2310761,
Caring Hearts for Senior Living,,,,,,,,,,,,,,,,,,(316) 993-8942,,,,,,,,,,,,,,,,,HP,,,,1229 S Byron Rd,,,Wichita,,,KS,,67209, USA,37.6713848,-97.447373,
Grace Cottage LLC,,,,,,,,,,,,,,,,,,(316) 990-2366,,,,,,,,,,,,,,,,,HP,,,,531 N Crestline St,,,Wichita,,,KS,,67212, USA,37.6909037,-97.4601967,
Meadowlark Adult Care Home 5,,,,,,,,,,,,,,,,,,(316) 773-2277,,,,,,,,,,,,,,,,,HP,,,,8101 W Maple St,,,Wichita,,,KS,,67209, USA,37.67937999999999,-97.43646299999999,
Meadowlark Adult Care Home 2,,,,,,,,,,,,,,,,,,(316) 773-2277,,,,,,,,,,,,,,,,,HP,,,,254 S Robin Rd,,,Wichita,,,KS,,67209, USA,37.6799751,-97.4422183,
Meadowlark Adult Care Home 3,,,,,,,,,,,,,,,,,,(316) 733-2277,,,,,,,,,,,,,,,,,HP,,,,11216 W Maple St,,,Wichita,,,KS,,67209, USA,37.67962,-97.47210799999999,
Meadowlark Adult Care Home 4,,,,,,,,,,,,,,,,,,(316) 733-2277,,,,,,,,,,,,,,,,,HP,,,,1425 Leecrest St,,,Wichita,,,KS,,67209, USA,37.66760209999999,-97.4643038,
Meadowlark Adult Care Home 6,,,,,,,,,,,,,,,,,,(316) 733-2277,,,,,,,,,,,,,,,,,HP,,,,10001 W 12th St N,,,Wichita,,,KS,,67212, USA,37.70505989999999,-97.45861889999999,
Reflections Residential Care,,,,,,,,,,,,,,,,,,(316) 214-3359,,,,,,,,,,,,,,,,,HP,,,,1201 N Pinecrest St,,,Wichita,,,KS,,67208, USA,37.70612089999999,-97.274793,
Stratford Home,,,,,,,,,,,,,,,,,,(316) 425-5509,,,,,,,,,,,,,,,,,HP,,,,1425 N Stratford Ln,,,Wichita,,,KS,,67206, USA,37.7103876,-97.258727,
Kansas Masonic Home,,,,,,,,,,,,,,,,,,(316) 269-7500,,,,,,,,,,,,,,,,,SNF/NF,,,,402 S Martinson St,,,Wichita,,,KS,,67213, USA,37.6794834,-97.3552674,Delano
Life Care Center of Wichita,,,,,,,,,,,,,,,,,,(316) 686-5100,,,,,,,,,,,,,,,,,SNF/NF,,,,622 N Edgemoor St,,,Wichita,,,KS,,67208, USA,37.69649140000001,-97.2703272,
Meridian Nursing & Rehabitation Center,,,,,,,,,,,,,,,,,,(316) 942-8471,,,,,,,,,,,,,,,,,SNF/NF,,,,1555 N Meridian Ave,,,Wichita,,,KS,,67203, USA,37.7117619,-97.3724463,Indian Hills Riverbend
Wichita Presbyterian Manor,,,,,,,,,,,,,,,,,,(316) 942-7456,,,,,,,,,,,,,,,,,SNF/NF,,,,4700 W 13th St N,,,Wichita,,,KS,,67212, USA,37.710232,-97.39740499999999,Orchard Park
The Homestead of Wichita,,,,,,,,,,,,,,,,,,(316) 729-2400,,,,,,,,,,,,,,,,,ALF,,,,12221 W Maple St,,,Wichita,,,KS,,67235, USA,37.6781813,-97.48291379999999,
