name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood,addr_valid
Kiwanis Garden Manor,,,,,,604-485-5250,,,,,,,,,,,,604-485-5210,,,www.kiwanishousing.com,,,,,,,,,,,,,,,,,,4923 Kiwanis Ave,,,Powell River,,,BC,,V8A 5H5,Canada,49.8505869,-124.5212613,,True
Delta King Place,,,,,,250-632-6705,,,,,,,,,,,,250-632-6535,,,www.deltakingplace.ca/,,,,,,,,,,,,,,,,,,701 Mountainview Sq,,,Kitimat,,,BC,,V8C 2N1,Canada,54.049406,-128.6501622,,True
Dovehill House,,,,,,250-416-0494,,,,,,,,,,,,250-416-0332,,,www.dovehillhouse.com/,,,,,,,,,,,,,,,,,,3326 Creegan Dr,,,Chemainus,,,BC,,V0R 1K2,Canada,48.9296231,-123.7406403,,True
The Steeples,,,,,,250-246-1826,,,,,,,,,,,,250-246-1805,,,www.viha.ca/hcc/assisted/locations/the_steeples.htm,,,,,,,,,,,,,,,,,,9910 Esplanade St,,,Chemainus,,,BC,,V0R 1K1,Canada,48.926963,-123.716755,,True
Eagle Valley Manor,,,,,,250-836-2382,,,,,,,,,,,,250-836-2314,,,www.sicamousseniorshousing.com,,,,,,,,,,,,,,,,,,319 Gordon Mackie Ln,,,Sicamous,,,BC,,V0E 2V1,Canada,50.8338937,-118.9828273,,True
Esquimalt Lions Grafton Lodge,,,,,,n/a,,,,,,,,,,,,250-384-3500,,,www.greatervichousing.org,,,,,,,,,,,,,,,,,,506 Grafton St,,,Esquimalt,,,BC,,V9A 7P8,Canada,48.429015,-123.423339,,True
Evergreen Heights,,,,,,604-541-3810,,,,,,,,,,,,604-541-3817,,,www.evergreen-home.com,,,,,,,,,,,,,,,,,,1501 Everall St,,,White Rock,,,BC,,V4B 0A1,Canada,49.0293954,-122.8098635,,True
Amica at Beechwood Village,,,,,,250-655-4076,,,,,,,,,,,,250-655-0849,,,www.amica.ca,,,,,,,,,,,,,,,,,,2315 Mills Rd,,,Sidney,,,BC,,V8L 5W6,Canada,48.6542886,-123.4039166,,True
Shoal Centre Assisted Living,,,,,,250-656-9974,,,,,,,,,,,,250-656-5537Ext 111,,,www.beaconcs.ca/pages/shoal.html,,,,,,,,,,,,,,,,,,10030 Resthaven Dr,Suite 330,,Sidney,,,BC,,V8L 3G4,Canada,48.6540467,-123.402892,,True
The Peninsula,,,,,,250-656-8810,,,,,,,,,,,,250-656-8827,,,www.peninsulaatnorgarden.com,,,,,,,,,,,,,,,,,,2290 Henry Ave,,,Sidney,,,BC,,V8L 2B2,Canada,48.653896,-123.404777,,True
Evergreen Timbers,,,,,,604-530-7104,,,,,,,,,,,,604-530-7171,,,www.llschs.com,,,,,,,,,,,,,,,,,,5464 203rd St,,,Langley,,,BC,,V3A 0A4,Canada,49.1016929,-122.6584485,,True
Harrison Landing,,,,,,604-533-7059,,,,,,,,,,,,604-530-7075,,,www.harrisonlanding.com,,,,,,,,,,,,,,,,,,20899 Douglas Cr,,,Langley,,,BC,,V3A 9L3,Canada,49.101385,-122.645537,,True
Harrison Pointe,,,,,,604-530-1105,,,,,,,,,,,,604-530-1101,,,www.harrisonpointe.ca,,,,,,,,,,,,,,,,,,21616 52nd Ave,,,Langley,,,BC,,V2Y 1L7,Canada,49.0969725,-122.6230532,,True
Langley Gardens Retirement Community,,,,,,604-881-8179,,,,,,,,,,,,604-888-0228,,,www.chartwell.com,,,,,,,,,,,,,,,,,,8888 202 St,,,Langley,,,BC,,V1M 4A7,Canada,49.1660759,-122.6605598,,True
Langley Seniors Village,,,,,,604-539-3300,,,,,,,,,,,,604-539-9934,,,n/a,,,,,,,,,,,,,,,,,,20363-65th Ave,,,Langley,,,BC,,V2Y 3E3,Canada,49.1210877,-122.6581478,Willowbrook,True
Forest Glen,,,,,,250-726-2780,,,,,,,,,,,,250-726-2789,,,www.viha.ca/hcc/assisted/locations/forest_glen.htm,,,,,,,,,,,,,,,,,,1783 St Jacques Blvd,Box 833,,Ucluelet,,,BC,,V0R 3A0,Canada,ERROR,ERROR,ERROR,True
Garden View Village,,,,,,250-427-4013,,,,,,,,,,,,250-427-4014,,,www.goldenlifemanagement.ca/index.php/villages/garden-view-village/overview-4,,,,,,,,,,,,,,,,,,280 4th Ave,,,Kimberley,,,BC,,V1A 2R6,Canada,49.690259,-115.9859293,Townsite,True
Gateway Lodge - Northern Health Authority,,,,,,n/a,,,,,,,,,,,,250-645-6100,,,n/a,,,,,,,,,,,,,,,,,,1462 20th Ave,,,Prince George,,,BC,,V2L 0B3,Canada,53.9055486,-122.7522429,,True
Laurier Manor - Northern Health Authority,,,,,,250-561-1424,,,,,,,,,,,,250-561-1408,,,n/a,,,,,,,,,,,,,,,,,,2175 9th Ave,,,Prince George,,,BC,,V2M 5E3,Canada,53.916317,-122.765922,,True
Rodica Senior Home Care House,,,,,,n/a,,,,,,,,,,,,250-563-9566,,,n/a,,,,,,,,,,,,,,,,,,2568 Victoria St,,,Prince George,,,BC,,V2L 5G8,Canada,53.897994,-122.7548667,,True
Good Samaritan Canada Victoria Heights,,,,,,604-523-9220,,,,,,,,,,,,604-523-9227,,,www.gss.org,,,,,,,,,,,,,,,,,,230 Ross Dr,,,New Westminster,,,BC,,V3L 0B1,Canada,49.213579,-122.9001205,,True
Thornebridge Gardens,,,,,,604-524-6109,,,,,,,,,,,,604-524-6100,,,www.verveseniorliving.com,,,,,,,,,,,,,,,,,,649 8th Ave,,,New Westminster,,,BC,,V3M 2R2,Canada,49.2157515,-122.9257408,,True
Halcyon House,,,,,,250-265-4141,,,,,,,,,,,,250-265-3692,,,n/a,,,,,,,,,,,,,,,,,,83 8th Ave,,,Nakusp,,,BC,,V0G 1R0,Canada,50.2395866,-117.8077194,,True
Hawthorne Tower,,,,,,604-941-5829,,,,,,,,,,,,604-941-4051,,,www.hawthornecare.com,,,,,,,,,,,,,,,,,,2111 Hawthorne Ave,,,Port Coquitlam,,,BC,,V3C 1W3,Canada,49.2576729,-122.776624,,True
Mayfair Terrace Retirement Residence,,,,,,604-552-3785,,,,,,,,,,,,604-552-5552,,,www.amica.ca,,,,,,,,,,,,,,,,,,2267 Kelly Ave,,,Port Coquitlam,,,BC,,V3C 6N4,Canada,49.2594039,-122.7810835,,True
The Royale Astoria,,,,,,604-944-2344,,,,,,,,,,,,604-944-2341,,,www.siennaliving.ca,,,,,,,,,,,,,,,,,,2245 Kelly Ave,,,Port Coquitlam,,,BC,,V3C 0B1,Canada,49.2593354,-122.7800508,,True
Heritage House (Oliver),,,,,,250-498-8842,,,,,,,,,,,,250-498-0622,,,www.benchlife.com,,,,,,,,,,,,,,,,,,409 Salamander Ave,,,Oliver,,,BC,,V0H 1T3,Canada,49.1874804,-119.5459466,,True
Heritage Manor II,,,,,,250-263-6086,,,,,,,,,,,,250-787-2376,,,n/a,,,,,,,,,,,,,,,,,,9824 106th Ave,,,Fort Saint John,,,BC,,V1J 2N9,Canada,56.252235,-120.845446,,True
Heritage Place (Alberni Valley),,,,,,n/a,,,,,,,,,,,,250-723-0480,,,www.viha.ca/hcc/assisted/locations/heritage_place.htm,,,,,,,,,,,,,,,,,,4360 Heritage Ln,,,Port Alberni,,,BC,,V9Y 4C3,Canada,49.2526528,-124.7980508,,True
Returning the Favour Care Home,,,,,,250-724-1525,,,,,,,,,,,,250-724-1520,,,n/a,,,,,,,,,,,,,,,,,,4517 Redford St,,,Port Alberni,,,BC,,V9Y 3P9,Canada,49.245406,-124.801208,,True
Tsawaayuus (Rainbow Gardens),,,,,,250-724-5666,,,,,,,,,,,,250-724-5655,,,www.rainbowgardens.bc.ca/,,,,,,,,,,,,,,,,,,6222 Compton Rd,,,Port Alberni,,,BC,,V9Y 7B8,Canada,49.2696515,-124.8478459,,True
Amica at Douglas House,,,,,,250-383-9601,,,,,,,,,,,,250-383-6258,,,www.amica.ca,,,,,,,,,,,,,,,,,,50 Douglas St,,,Victoria,,,BC,,V8V 2N8,Canada,48.410372,-123.3692013,James Bay,True
Berwick House,,,,,,250-721-4067,,,,,,,,,,,,250-721-4062,,,www.berwickrc.com,,,,,,,,,,,,,,,,,,4062 Shelbourne St,,,Victoria,,,BC,,V8N 3E6,Canada,48.4754373,-123.3328966,,True
Berwick Royal Oak,,,,,,250-386-4681,,,,,,,,,,,,250-386-4680,,,www.berwickrc.com,,,,,,,,,,,,,,,,,,4680 Elk Lake Dr,,,Victoria,,,BC,,V8Z 0B4,Canada,48.503524,-123.3867688,,True
Cridge Village Seniors Centre,,,,,,250-384-5267,,,,,,,,,,,,250-384-8058,,,www.cridge.org,,,,,,,,,,,,,,,,,,1307 Hillside Ave,,,Victoria,,,BC,,V8T 0A2,Canada,48.440438,-123.35015,Oaklands,True
Highgate Lodge,,,,,,250-472-2472,,,,,,,,,,,,250-472-0077,,,www.trilliumcommunities.com,,,,,,,,,,,,,,,,,,1538 Cedar Hill X Rd,,,Victoria,,,BC,,V8P 2P1,Canada,48.4623618,-123.3353426,,True
Hillside Terrace,,,,,,250-383-1639,,,,,,,,,,,,250-383-1977,,,www.viha.ca/hcc/assisted/locations/hillside_terrace.htm,,,,,,,,,,,,,,,,,,1460 Hillside Ave,,,Victoria,,,BC,,V8T 2B7,Canada,48.4423855,-123.3424377,Oaklands,True
Jesken Aerie,,,,,,250-474-1531,,,,,,,,,,,,250-474-1524,,,www.makola.bc.ca,,,,,,,,,,,,,,,,,,817 Goldstream Ave,,,Victoria,,,BC,,V9B 2X8,Canada,48.4491357,-123.5018316,,True
Legion Manor,,,,,,250-652-3260,,,,,,,,,,,,250-652-3261,,,www.legionmanorvictoria.com,,,,,,,,,,,,,,,,,,7601 East Saanich Rd,,,Victoria,,,BC,,V8M 0A4,Canada,48.572237,-123.4025304,,True
Luther Court,,,,,,250-477-5740,,,,,,,,,,,,250-477-7241Ext 21,,,www.luthercourt.org,,,,,,,,,,,,,,,,,,1525 Cedar Hill Cross Rd,,,Victoria,,,BC,,V8P 5M1,Canada,48.4619182,-123.3363826,,True
Marrion Village,,,,,,250-592-3951,,,,,,,,,,,,250-592-2593,,,www.baptisthousing.org,,,,,,,,,,,,,,,,,,1968 Bee St,,,Victoria,,,BC,,V8R 6P6,Canada,48.4316505,-123.3219407,,True
Parry Place,,,,,,250-382-4449,,,,,,,,,,,,250-382-4443,,,www.viha.ca/hcc/assisted/locations/parry_place.htm,,,,,,,,,,,,,,,,,,408 Parry St,,,Victoria,,,BC,,V8V 2H7,Canada,48.4157789,-123.372448,James Bay,True
Selkirk Seniors Village,,,,,,250-995-1588,,,,,,,,,,,,250-940-1028,,,n/a,,,,,,,,,,,,,,,,,,385 Waterfront Cr,,,Victoria,,,BC,,V8T 5K7,Canada,48.441914,-123.377976,Burnside,True
Somerset House,,,,,,250-380-9109,,,,,,,,,,,,250-380-9121,,,www.amica.ca,,,,,,,,,,,,,,,,,,540 Dallas Rd,,,Victoria,,,BC,,V8V 4X9,Canada,48.4118857,-123.3762429,James Bay,True
The Cedars,,,,,,250-477-4851,,,,,,,,,,,,250-477-4850,,,www.dawsonheights.ca,,,,,,,,,,,,,,,,,,3710 Cedar Hill Rd,,,Victoria,,,BC,,V8P 5V5,Canada,48.4623759,-123.3380995,,True
Wellesley Seniors Village,,,,,,n/a,,,,,,,,,,,,250-383-9099,,,n/a,,,,,,,,,,,,,,,,,,2800 Blanshard St,,,Victoria,,,BC,,V8T 5B5,Canada,48.4399565,-123.3645167,Burnside,True
Heritage Place for Seniors (Saltspring),,,,,,250-537-8346,,,,,,,,,,,,250-537-8340,,,www.heritageplace.info,,,,,,,,,,,,,,,,,,120 Crofton Rd,,,Saltspring Island,,,BC,,V8K2Y4,Canada,48.861212,-123.509031,Ganges,True
Heshun Rosewood Senior Centre,,,,,,604-476-0851,,,,,,,,,,,,604-463-1078,,,www.rosewoodcottage.ca,,,,,,,,,,,,,,,,,,11742 225 St,,,Maple Ridge,,,BC,,V2X 6E4,Canada,49.215882,-122.598422,,True
Maple Ridge Seniors Village,,,,,,604-476-4300,,,,,,,,,,,,604-466-3053,,,n/a,,,,,,,,,,,,,,,,,,22141-119th Ave,,,Maple Ridge,,,BC,,V2X 2Y7,Canada,49.2192328,-122.6084721,Haney,True
Royal Crescent Gardens,,,,,,604-463-6177,,,,,,,,,,,,604-463-6077,,,www.fraserhealth.ca/find_us/services/assisted_living_residences/,,,,,,,,,,,,,,,,,,11698 226th St,,,Maple Ridge,,,BC,,V2X 6H1,Canada,49.216404,-122.596046,,True
Willow Senior Living Residence,,,,,,604-466-8627,,,,,,,,,,,,604-466-8602,,,www.chartwellreit.ca,,,,,,,,,,,,,,,,,,12275 224th St,,,Maple Ridge,,,BC,,V2X 6H5,Canada,49.2252485,-122.6020242,,True
Joseph Creek Village,,,,,,250-417-0616,,,,,,,,,,,,250-417-0666,,,www.goldenlifemanagement.ca/index.php/villages/joseph-creek-village/overview-5,,,,,,,,,,,,,,,,,,1901 Willowbrook Dr,,,Cranbrook,,,BC,,V1C 6S4,Canada,49.525331,-115.7451576,,True
Kyalami Place,,,,,,250-499-2366,,,,,,,,,,,,250-499-2366,,,www.LSCSS.com,,,,,,,,,,,,,,,,,,720 3rd St,,,Keremeos,,,BC,,V0X 1N3,Canada,49.2060721,-119.8317067,,True
La Rosa Gardens,,,,,,250-245-1026,,,,,,,,,,,,250-245-1016,,,www.viha.ca/hcc/assisted/locations/la_rosa_gardens.htm,,,,,,,,,,,,,,,,,,1211 Cloke Rd,,,Ladysmith,,,BC,,V9G 2B6,Canada,48.996218,-123.834578,,True
Lake View Village,,,,,,250-352-0053,,,,,,,,,,,,250-352-0051,,,www.goldenlifemanagement.ca/index.php/villages/lake-view-village/overview-6,,,,,,,,,,,,,,,,,,1020 7th St,,,Nelson,,,BC,,V1L 0A2,Canada,49.509528,-117.271705,,True
Mountain Lake Seniors Community,,,,,,250-352-2620,,,,,,,,,,,,250-352-2600,,,www.parkplaceseniorsliving.com,,,,,,,,,,,,,,,,,,908 Eleventh St,,,Nelson,,,BC,,V1L 7A6,Canada,49.5074305,-117.2671664,,True
Logan Manor,,,,,,604-796-8770,,,,,,,,,,,,604-796-8778,,,www.valleycare.info/logan.php,,,,,,,,,,,,,,,,,,7270 Elm Rd,,,Agassiz,,,BC,,V0M 1A2,Canada,49.2312749,-121.7588,,True
Lotus Place,,,,,,n/a,,,,,,,,,,,,604-856-3468,,,n/a,,,,,,,,,,,,,,,,,,3258 274th St,,,Aldergrove,,,BC,,V4W 3J1,Canada,49.0617142,-122.4648802,Aldergrove,True
Maeford Place Assisted Living Centre,,,,,,250-992-8392,,,,,,,,,,,,250-992-8342,,,www.insiteseniorcare.com/about-our-communities/maeford-place-assisted-living-quesnel/,,,,,,,,,,,,,,,,,,574 Kinchant St,,,Quesnel,,,BC,,V2J 2R8,Canada,52.9820617,-122.4938635,,True
Redwood Residence,,,,,,778-466-5600,,,,,,,,,,,,778-466-5400,,,n/a,,,,,,,,,,,,,,,,,,1901 Alder Rd,,,Quesnel,,,BC,,V2J 3T3,Canada,52.974033,-122.4568507,,True
Mariposa Gardens,,,,,,250-495-8134,,,,,,,,,,,,250-495-8124Ext 102,,,www.balticproperties.ca,,,,,,,,,,,,,,,,,,8816 97th St,,,Osoyoos,,,BC,,V0H 1V5,Canada,49.0353778,-119.4767581,,True
Amica at West Vancouver,,,,,,604-921-9232,,,,,,,,,,,,604-921-9181,,,www.amica.ca,,,,,,,,,,,,,,,,,,659 Clyde Ave,,,West Vancouver,,,BC,,V7T 1C8,Canada,49.3285795,-123.1329635,,True
Hollyburn House,,,,,,604-922-9163,,,,,,,,,,,,604-922-7616,,,www.reveraliving.com,,,,,,,,,,,,,,,,,,2095 Marine Dr,,,West Vancouver,,,BC,,V7V 4V5,Canada,49.3299159,-123.167193,,True
Kiwanis Manor,,,,,,604-913-9830,,,,,,,,,,,,604-913-9083,,,www.vch.ca/EN/find_services/find_services/?&program_id=10572,,,,,,,,,,,,,,,,,,959 21st St,,,West Vancouver,,,BC,,V7V 4Y3,Canada,49.333263,-123.1683011,,True
Martin Manor,,,,,,250-599-8572,,,,,,,,,,,,250-559-8800,,,n/a,,,,,,,,,,,,,,,,,,306 2nd Ave,,,Queen Charlotte,,,BC,,V0T 1S0,Canada,54.314041,-130.3251975,,True
McConnell Estates,,,,,,250-638-2096,,,,,,,,,,,,250-638-2095,,,n/a,,,,,,,,,,,,,,,,,,4701 Kerby Ave,,,Terrace,,,BC,,V8G 5V4,Canada,54.533147,-128.592315,,True
Moberly Manor Assisted Living,,,,,,250-837-5720,,,,,,,,,,,,250-837-3147,,,n/a,,,,,,,,,,,,,,,,,,711 West First St,,,Revelstoke,,,BC,,V0E 2S0,Canada,51.0026024,-118.2022706,,True
Mountain View Assisted Living,,,,,,250-344-7962,,,,,,,,,,,,250-344-7924,,,n/a,,,,,,,,,,,,,,,,,,750 8th Ave S,,,Golden,,,BC,,V0A 1H0,Canada,51.2977067,-116.9684393,,True
Nick Grosse Assisted Living Residence,,,,,,n/a,,,,,,,,,,,,250-626-4735,,,n/a,,,,,,,,,,,,,,,,,,2524 Harrison Rd,,,Masset,,,BC,,V0T 1M0,Canada,54.0120765,-132.1508677,,True
Nicola Meadows Assisted Living,,,,,,250-378-4264,,,,,,,,,,,,250-378-4254,,,www.nicolameadows.com,,,,,,,,,,,,,,,,,,2670 Garcia St,,,Merritt,,,BC,,V1K 1B8,Canada,50.114694,-120.783439,,True
Nicola Valley Seniors Residence - The Florentine,,,,,,250-378-5350,,,,,,,,,,,,250-378-5300,,,www.theflorentine.ca,,,,,,,,,,,,,,,,,,4100 Belshaw St,,,Merritt,,,BC,,V1K 0A5,Canada,50.1243212,-120.7645532,,True
Northview,,,,,,250-719-0073,,,,,,,,,,,,250-719-0072,,,n/a,,,,,,,,,,,,,,,,,,1125 90th Ave,,,Dawson Creek,,,BC,,V1G 5A3,Canada,55.7738071,-120.2360528,,True
Parkside Care Residence,,,,,,778-516-5589,,,,,,,,,,,,778-516-5577,,,n/a,,,,,,,,,,,,,,,,,,9719 Brown St,,,Summerland,,,BC,,V0H 1Z0,Canada,49.5993457,-119.6804229,,True
Summerland Seniors Village,,,,,,250-404-4399,,,,,,,,,,,,250-404-4400,,,n/a,,,,,,,,,,,,,,,,,,12803 Atkinson Rd,,,Summerland,,,BC,,V0H 1Z4,Canada,49.6000164,-119.6692142,,True
Parkside Community,,,,,,250-679-4496,,,,,,,,,,,,250-679-4477,,,www.parksidecommunity.ca/index.html,,,,,,,,,,,,,,,,,,743 Okanagan Ave,Box 1129,,Chase,,,BC,,V0E 1M0,Canada,ERROR,ERROR,ERROR,True
Serenity Acres,,,,,,n/a,,,,,,,,,,,,250 679-3530,,,n/a,,,,,,,,,,,,,,,,,,6188 VLA Rd,,,Chase,,,BC,,V0E 1M1,Canada,50.811057,-119.703631,,True
Parkview Manor,,,,,,250-449-2843,,,,,,,,,,,,250-449-2842,,,n/a,,,,,,,,,,,,,,,,,,670 9th Ave,Box 427,,Midway,,,BC,,V0H 1M0,Canada,ERROR,ERROR,ERROR,True
Andover Terrace Retirement Resort,,,,,,250-803-5569,,,,,,,,,,,,250-832-6686,,,www.andoverterrace.com,,,,,,,,,,,,,,,,,,2110 Lakeshore Rd NE,,,Salmon Arm,,,BC,,V1E 3X9,Canada,50.7247278,-119.2639403,,True
Pioneer Lodge,,,,,,250-804-4815,,,,,,,,,,,,250-804-4814,,,www.gss.org,,,,,,,,,,,,,,,,,,1051 6th Ave NE,,,Salmon Arm,,,BC,,V1E 0A6,Canada,50.704808,-119.272829,,True
Shuswap Lodge Retirement Residence,,,,,,250-804-0411,,,,,,,,,,,,250-832-7081,,,www.shuswaplodge.com/,,,,,,,,,,,,,,,,,,Box 1480,,,Salmon Arm,,,BC,,V1E 4P6,Canada,50.6943101,-119.2984986,,True
Pioneer Square,,,,,,250-546-9033,,,,,,,,,,,,250-546-3396,,,www.kaigo.ca,,,,,,,,,,,,,,,,,,2865 Willowdale Dr,,,Armstrong,,,BC,,V0E 1B1,Canada,50.4453973,-119.1959851,,True
Residences at Belvedere,,,,,,604-939-1901,,,,,,,,,,,,604-939-1930,,,www.residencesatbelvedere.com,,,,,,,,,,,,,,,,,,750 Delestre Ave,,,Coquitlam,,,BC,,V3K 0A1,Canada,49.241556,-122.878239,,True
Riverside Manor,,,,,,604-860-4701,,,,,,,,,,,,604-860-4700,,,www.optima-living.com/our-communities/riverside-manor,,,,,,,,,,,,,,,,,,765 Old Hope Princeton Way,,,Hope,,,BC,,V0X 1L4,Canada,49.375994,-121.422891,,True
Riverside Place,,,,,,250-567-6913,,,,,,,,,,,,250-567-5344,,,www.nvcss.ca,,,,,,,,,,,,,,,,,,242 Louvain St,,,Vanderhoof,,,BC,,V0J 3A0,Canada,54.0215605,-124.012975,,True
Rocky Mountain Village,,,,,,250-423-4225,,,,,,,,,,,,250-417-7232,,,www.goldenlifemanagement.ca/index.php/villages/rocky-mountain-village/overview-8,,,,,,,,,,,,,,,,,,55 Cokato Rd,,,Fernie,,,BC,,V0B 1M4,Canada,49.4922906,-115.0668661,Castle Mountain,True
Rose Wood Village,,,,,,250-364-3170,,,,,,,,,,,,250-364-3150,,,www.goldenlifemanagement.ca/index.php/villages/rose-wood-village/overview-9,,,,,,,,,,,,,,,,,,8125 Devito Dr,,,Trail,,,BC,,V1R 4X9,Canada,49.0929107,-117.6364994,,True
Shannon Falls Retirement Residence,,,,,,604-815-0909,,,,,,,,,,,,604-848-2000,,,www.shannonfalls.ca,,,,,,,,,,,,,,,,,,114 38225 Third Ave,,,Squamish,,,BC,,V8B 0S2,Canada,49.70285,-123.15384,,True
Skeena Place,,,,,,250-842-5213,,,,,,,,,,,,250-842-5217,,,n/a,,,,,,,,,,,,,,,,,,4780 Janze Way,,,Hazelton,,,BC,,V0J 1Y1,Canada,55.2568166,-127.6720019,,True
Spintlum Lodge,,,,,,n/a,,,,,,,,,,,,250-455-2221Ext 2,,,n/a,,,,,,,,,,,,,,,,,,575 Main St,,,Lytton,,,BC,,V0K 1Z0,Canada,50.232091,-121.580833,,True
Summit Residence,,,,,,250-622-6485,,,,,,,,,,,,250-622-6451,,,n/a,,,,,,,,,,,,,,,,,,1335 Summit Ave,,,Prince Rupert,,,BC,,V8J 4L2,Canada,54.3032851,-130.3316993,,True
Astoria Suites at Origin at Longwood,,,,,,250-751-7780,,,,,,,,,,,,250-751-7755,,,www.originway.ca,,,,,,,,,,,,,,,,,,6205 Oliver Rd,,,Nanaimo,,,BC,,V9T 6T1,Canada,49.2207801,-124.0312442,,True
Berwick on the Lake,,,,,,250-729-7996,,,,,,,,,,,,250-729-7995,,,www.berwickrc.com,,,,,,,,,,,,,,,,,,3201 Ross Rd,,,Nanaimo,,,BC,,V9T 6L9,Canada,49.2100193,-124.0039069,,True
Kiwanis House,,,,,,250-740-2816,,,,,,,,,,,,250-753-6471,,,www.kiwanisvillage.ca,,,,,,,,,,,,,,,,,,1233 Kiwanis Cr,,,Nanaimo,,,BC,,V9S 5Y1,Canada,49.1861086,-123.9689262,,True
Kiwanis Suites,,,,,,250-740-2816,,,,,,,,,,,,250-753-6471,,,www.kiwanisvillage.ca,,,,,,,,,,,,,,,,,,1234 Kiwanis Cr,,,Nanaimo,,,BC,,V9S 5Y1,Canada,49.187179,-123.9688054,,True
Lakeside Gardens,,,,,,250-760-2888,,,,,,,,,,,,250-756-0799,,,www.unicarehomes.com,,,,,,,,,,,,,,,,,,4088 Wellesley Ave,,,Nanaimo,,,BC,,V9T 6M2,Canada,49.2091688,-124.0153133,,True
Nanaimo Seniors Village,,,,,,250-760-2400,,,,,,,,,,,,250-729-9524,,,n/a,,,,,,,,,,,,,,,,,,6085 Uplands Dr,,,Nanaimo,,,BC,,V9V 1T8,Canada,49.2362931,-124.0389006,Dover Community Association,True
Oak Tree Manor,,,,,,250-824-4000,,,,,,,,,,,,250-716-1799,,,www.oaktreemanor.ca,,,,,,,,,,,,,,,,,,325 Hecate St,,,Nanaimo,,,BC,,V9R 4J9,Canada,49.1619773,-123.9358247,,True
Wexford Creek Seniors Community Partnership,,,,,,250-753-4048,,,,,,,,,,,,250-753-4044,,,www.gss.org,,,,,,,,,,,,,,,,,,80 10th St,,,Nanaimo,,,BC,,V9R 0A8,Canada,49.13157,-123.925979,,True
Surerus Place,,,,,,250-788-3926,,,,,,,,,,,,250-788-3736,,,www.chetwyndseniorshousing.ca,,,,,,,,,,,,,,,,,,5353 47th Ave,,,Chetwynd,,,BC,,V0C 1J0,Canada,55.6990469,-121.6391252,,True
The Gardens at Qualicum Beach,,,,,,n/a,,,,,,,,,,,,250-752-2818,,,www.retirementconcepts.com,,,,,,,,,,,,,,,,,,650 Berwick Rd N,,,Qualicum Beach,,,BC,,V9K 2T8,Canada,49.3481935,-124.4378302,,True
The Meadows,,,,,,250-847-8872,,,,,,,,,,,,250-847-8884,,,www.scsa.ca/programs/housing/the-meadows/,,,,,,,,,,,,,,,,,,1180 Alberta St,,,Smithers,,,BC,,V0J 2N0,Canada,54.775439,-127.165328,,True
The Meadows at Sunridge Place,,,,,,250-748-8388,,,,,,,,,,,,250-748-8048,,,www.sunridgeplace.ca,,,,,,,,,,,,,,,,,,361 Bundock Ave,,,Duncan,,,BC,,V9L 3P1,Canada,48.7774462,-123.6970567,,True
Ts'i'ts'uwatul' Lelum,,,,,,250-597-2251,,,,,,,,,,,,250-597-2252,,,www.cowichanelders.com/,,,,,,,,,,,,,,,,,,5755 Allenby Rd,,,Duncan,,,BC,,V9L 0E6,Canada,48.7758992,-123.7081946,,True
The Village at Smith Creek,,,,,,250-768-4777,,,,,,,,,,,,250-768-0488,,,www.baptisthousing.org,,,,,,,,,,,,,,,,,,2425 Orlin Rd,,,Westbank,,,BC,,V4T 1N3,Canada,49.842935,-119.6271814,,True
The Wesbrooke,,,,,,n/a,,,,,,,,,,,,604-460-7006,,,www.thewesbrooke.com,,,,,,,,,,,,,,,,,,12000 190A St,,,Pitt Meadows,,,BC,,V3Y 0E4,Canada,49.2205868,-122.6933224,,True
Thompson View Lodge,,,,,,250-453-0059,,,,,,,,,,,,250-453-0085,,,n/a,,,,,,,,,,,,,,,,,,710 Elm St,,,Ashcroft,,,BC,,V0K 1A0,Canada,50.7343532,-121.2794833,,True
Tweedsmuir House,,,,,,250-692-3785,,,,,,,,,,,,250-692-3781,,,n/a,,,,,,,,,,,,,,,,,,53 9th Ave,,,Burns Lake,,,BC,,V0J 1E0,Canada,54.2351169,-125.7508724,,True
Vermilion Court,,,,,,250-295-6214,,,,,,,,,,,,250-295-6666,,,n/a,,,,,,,,,,,,,,,,,,72 Fenchurch Ave,,,Princeton,,,BC,,V0X 1W0,Canada,49.4608603,-120.5070749,,True
West Shore Lodge,,,,,,250-478-7627,,,,,,,,,,,,250-478-7527,,,www.trilliumcommunities.com,,,,,,,,,,,,,,,,,,1828 Island Hwy,,,Colwood,,,BC,,V9B 1J2,Canada,48.4447538,-123.4697568,,True
Augustine House,,,,,,604-940-6015,,,,,,,,,,,,604-940-6005,,,www.augustinehouse.ca,,,,,,,,,,,,,,,,,,3820 Arthur Dr,,,Delta,,,BC,,V4K 5E6,Canada,49.073062,-123.077155,,True
