row_id,name,license_num,licensure_status,care_level,owner,number_of_floors,number_of_suites,size_of_suites,facilities,services,website,source,contact,phone,cell,fax,email,participation,ownership_type,number_of_beds,council_type,facility_type,street_address,po_box,city,province,postal_code,country
USA-LA-95-ResidentialCare-95-ResidentialCare-83,Peristyle Lake Louise,2203782607,,1,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/9299/catid/161,Jason  Hemel,504-259-0326,,888-606-2434,jasonhemel@gmail.com,,,8,,Residential Care,4613 Lake Louise Avenue,,Metairie,LA,70006,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-84,Our House for Respite Inc.,2123,,1,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/7073/catid/161,Verly Yopung-Polk,225-776-0135 / 225-938-4331,,225-687-8751,ohfrinc@aol.com,,,8,,Personal Care Home,2967 Carmen Drive,,Baton Rouge,LA,70809,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-85,Montclair Park Assisted Living,7232,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/989/catid/161,Mr. David Abdehou,318-797-1114,,318-797-1158,renee@montclair-park.com,,,,,Assisted Living,9100 East Kings Highway,,Shreveport,LA,71115,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-86,Savannah Court of Minden,2106,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/988/catid/161,Nancy  Hines,318-382-0402,,318-377-3708,urubin@slm.net,,,,,Assisted Living,619 Germantown Road,,Minden,LA,71055,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-87,Natchitoches Assisted Living,13696,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/990/catid/161,Angela Ingram,318-356-0016,,318-356-0019,arbornatch1@bellsouth.net,,,,,Assisted Living,1907 South Drive,,Natchitoches,LA,71457,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-88,Savannah Court of Bastrop ,2108,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/929/catid/161,Ms. Marilyn Brandy,318-283-4238,,318-283-4232,urubin@slm.net,,,,,Assisted Living,10280 Boswell Street,,Bastrop,LA,71220,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-89,Savannah at the Oaks,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/4931/catid/161,"Mary Ann Wade, Director",(318) 212-2300,,(318) 212-2278,jlatvala@wkhs.com,,,,,Assisted Living,651 Lake Eleanor Way,,Shreveport,LA,71115,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-90,Rosewood Retirement and Assisted Living Community,5238,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/999/catid/161,Mr. Nicol E. Hannie,337-981-0333,,337-988-1706,rosewoodretire@aol.com,,,,,Assisted Living,203 Rue Fountaine Drive,,Lafayette,LA,70508,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-91,River Oaks Estate,10513,,2,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/997/catid/161, Lekedra  Johnson,225-778-0042,,(225) 774-2339,johnsonl@optionsfoundation.com,,,20,,Shelter Care Home,9475 Pettit Road,,Baker,LA,70714,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-92,Regency House of Alexandria,2203782656,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/8345/catid/161,"Patricia A. Small, Administrator",318-445-8343,,318-445-8372,psmall@steedcare.com,,,,,Assisted Living,5131 Masonic Drive,,Alexandria,LA,71301,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-93,Rosemont Assisted Living Community Of West Monroe (The),,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/998/catid/161,Mrs. Karen Traxler,318-329-1021,,318-329-3964,karen@therosemont.com,,,,,Residential Care,110 Regency Place,,West Monroe,LA,71291,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-94,Lambeth House Assisted Living,10565,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/977/catid/161,"Daphne Dominguez, Administrator",504-865-1960,,504-865-9514,ddominguez@lambethhouse.com,,,,,Assisted Living,150 Broadway,,New Orleans,LA,70118,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-95,Our House for Respite,14316,,1,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/993/catid/161, Verly Y Polk,(225) 776-0135,,(225) 687-8751,ohfrinc@aol.com,,,8,,Personal Care Home,58765 DELACROIX AVE.,,PLAQUEMINE,LA,70764,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-96,"Project Reach/Community Support Programs, Inc.",4880,,2,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/995/catid/161,Ms. Veronica Stinson,(318) 865-1422,,(318) 865-4566,vglover@cspla.org,,,9,,Shelter Care Home,1101 Highland Avenue,,Shreveport,LA,71101,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-97,Peristyle Richland LLC,2203782270,,1,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/9300/catid/161,Jason Hemel,504-259-0326,,888-606-2434,jasonhemel@gmail.com,,,8,,Residential Care,3521 Richland Avenue,,Metairie,LA,70002,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-98,St. Anthony's Gardens,2203782960,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/8858/catid/161,Corey Leftwich,985-605-5950,,(888) 999-9999,leftwichcorey@lcsnet.com,,,,,Assisted Living,601 Holy Trinity Drive,,Covington,Louisiana,70433,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-99,Southwind Senior Living Suites,14047,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1006/catid/161,Mrs. Jill O. Signorelli,337-788-1113,,337-778-1195,jsignorelli@elderoutreach.com,,,,,Assisted Living,626 Crowley/Rayne Highway,,Crowley,LA,70526,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-100,Shekinah Glory,14542,,2,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1003/catid/161,Mrs. Debra Eackles,225-346-5225,,225-346-5226,shekinahg3613@yahoo.com,,,20,,Shelter Care Home,3613 GOVERNMENT STREET,,BATON ROUGE,LA,70806,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-101,Maison Oaks Assisted Living,6368,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/984/catid/161, Karen  Connor,985-653-8858,,(985) 651-0222,,,,,,Assisted Living,504 West Fifth Street,,LaPlace,LA,70068,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-102,Southside Gardens Assisted Living Center,5683,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1005/catid/161,Mrs. Mark D Calvit,(225) 922-9923,,(225) 928-1616,Shyrellparker30@gmail.com,,,,,Assisted Living,4536 Perkins Road,,Baton Rouge,LA,70808,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-103,Russ Place,2203781721,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1000/catid/161,Michelle  Long,318-251-9068,,318-251-4033,alclicense@enlivant.com,,,,,Assisted Living,165 Jefferson Avenue,,Ruston,LA,71270,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-104,Southern Pine Retirement Community/ The McLynn,5254,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1004/catid/161,Kayla Carmack,225-664-9423,,(225) 667-3484,kcarmack@plantationmgt.com,,,,,Assisted Living,13603 Minton Lane,,Walker,LA,70785,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-105,Schouest House,13945,,1,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1001/catid/161,Mrs. Peggy C. Stahls,504-884-1063,,504-780-7482,stahlsp@bellsouth.net,,,6,,Personal Care Home,7004 Schouest St.,,Metairie,LA,70003,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-106,Serenity Senior Residences,13980,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1002/catid/161,Mrs. Diane Bourgeois,(504) 495-5522,,(504) 302-9750,serenityres2@cox.net,,,,,Assisted Living,3949 Meadowdale St.,,Metairie,LA,70002,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-107,"Serenity Senior Residence, LLC",2114,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/4963/catid/161,Diane Bourgeois,504-481-4357 / 504-495-5522,,504-885-7728,serenityres2@cox.net,,,10,,Shelter Care Home,817 Aurora Avenue,,Metairie,LA,70005,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-108,Savannah Grand of Bossier City,2107,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/930/catid/161,Mrs. Melissa White,318-549-1001,,(954) 691-1036,urubin@slm.net,,,,,Assisted Living,4770 Brandon Boulevard,,Bossier City,LA,71111,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-109,Summerfield Retirement Community,14879,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1015/catid/161,"Francine Kelly, LPN",985-646-4676,,985-646-4644,jill@lifeatsummerfield.com,,,,,Assisted Living,4104 DAUPHINE STREET,,SLIDELL,LA,70458,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-110,Suites At Sugar Mill Point (The),9409,,2,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1014/catid/161,Shannon  Boudreaux,985-868-8400,,(985) 868-8475,shannon@sugarmillpoint.net ,,,40,,Shelter Care Home,220 Valhi Boulevard,,Houma,LA,70360,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-111,Savannah Grand of West Monroe ,2105,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1032/catid/161,Betty  Grice,318-397-2220,,318-397-4015,adp@selahgroupllc.com,,,,,Assisted Living,3702 Cypress Street,,West Monroe,LA,71291,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-112,Stoney Brook,8316,,2,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1013/catid/161,Mrs. Connie C Culpepper,318-396-3130,,318-396-5405,stoneybrookmc@comcast.net,,,32,,Shelter Care Home,,,,,,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-113,St. Joseph Manor,2224,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1009/catid/161,Ms. Ann S Thibodaux,985-446-9050,,985-449-0047,Annt@stjosephmanor.org,,,,,Assisted Living,1201 Cardinal Drive,,Thibodaux,LA,70301,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-114,Sunrise at Siegen,14438,,2,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1017/catid/161,"Thomas Patterson, Director",225-765-7538,,225-765-7539,siegen.ed@sunriseseniorliving.com,,,100,,Shelter Care Home,9351 SIEGEN LANE,,BATON ROUGE,LA,70810,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-115,St. James Place Of Baton Rouge,4647,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1008/catid/161,"Caroline Smith, Director",(225) 215-4500,,225-215-4561,,,,,,Assisted Living,333 Lee Drive,,Baton Rouge,LA,70808,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-116,St. Francis Villa Assisted Living,5391,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1007/catid/161,Rebecca Jeffries Hyman,504-738-1060,,504-738-9870,rhyman@stfrancisvilla.com,,,,,Assisted Living,10411 Jefferson Highway,,River Ridge,LA,70123,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-117,Stonebridge Place,13429,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1012/catid/161,Tammy  Guidry,337-527-4433,,337-527-9921,sbresdir@bellsouth.net,,,,,Assisted Living,1511 South Huntington Street,,Sulphur,LA,70663,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-118,Summerfield Senior Living of Hammond,2203782979,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/8871/catid/161,"Ronald Duhe, Director",985-345-6300,,985-345-6394,rjduhe@gmail.com,,,,,Assisted Living,16170 E. Minnesota Park Road,,Hammond,Louisiana,70403,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-119,The Claiborne At Thibodaux,2203782674,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/8365/catid/161,"Monah Folse, Director",985-387-8088,,(985) 492-9072,monah.folse@theclaiborne.com,,,,,Assisted Living,2495 Talbot Avenue,,Thibodaux,LA,70301,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-120,The Chateaus At Montclaire,2203781600,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/7420/catid/161,David Abdehou,(318) 797-1114,,(318) 797-1158,Renee@montclair-park.com,,,,,Assisted Living,9200 East Kings Highway,,Shreveport,LA,71115,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-121,The Pearl at Jamestown,2203782982,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/8873/catid/161,Brent Sellers,225-443-8090,,,,,,,,ARCP,14443 Perkins Rd.,,Baton Rouge,Louisiana,70810,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-122,The Atrium Assisted Living,2115,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/921/catid/161,Brian Berrigan,504-454-6635,,504-454-6655,,,,,,Assisted Living,6555 Park Manor Drive,,Metairie,LA,70003,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-123,The Blake at the Grove,2203783426,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12448/catid/161,Regina Hatcher - Executive Director,225-442-9721,,,,,,,,Assisted Living,10299 T Creekbend Drive,,Baton Rouge,LA,70836,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-124,The Blake at Lafayette,2203782867,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/8781/catid/161,"Susan Begnaud, Executive Director",337-993-8898,,,susan.begnaud@blakeliving.com,,,,,Assisted Living,400 Polly Lane,,Lafayette,LA,70508,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-125,St. Michael's Assisted Living,2203783535,,1,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12533/catid/161,,504-432-4417,,504-365-7301,,,,8,,Personal Care Home,314 Transcontinental Drive,,Metairie,LA,70001,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-126,Terrebonne House,2203781720,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1021/catid/161,"Dana Newman, Director",985-580-0620,,985-223-4502,alclicense@enlivant.com,,,,,Assisted Living,1163 Museum Drive,,Houma,LA,70360,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-127,Sunrise of Metairie,14242,,2,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1018/catid/161,Mrs. Iris L. Granat,504-889-9777,,504-889-9778,metairie.ed@sunriseseniorliving.com,,,97,,Shelter Care Home,3732 WEST ESPLANADE AVE.,,METAIRIE,LA,70002,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-128,Sunrise Second Baton Rouge Assisted Living,13392,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1019/catid/161,Daniel Seltzer,225-932-9400,,225-932-9409,,,,,,Assisted Living,8502 Jefferson Highway,,Baton Rouge,LA,70809,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-129,Vista Shores,2119,,2,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/6973/catid/161,"Courtney Bartholomew, Administrator",504-288-3737,,504-288-3730,courtney@vistashores.com,,,162,,Shelter Care,5958 Saint Bernard Avenue,,New Orleans,LA,70122,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-130,"Village in the Oaks Apt., LLC",9108,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1026/catid/161,Ms. Myriam Ruppel,985-871-0111,,985-875-0009,villagecov@aol.com,,,,,Assisted Living,75520 Highway 1081,,Covington,LA,70435,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-131,Fidelis Care I,11625,,1,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/950/catid/161,Veronica  Stiner,504-301-2123,,(504) 301-2127,rachelle@fideliscaregroup.com,,,8,,Personal Care Home,916 Martin Behrman Walk,,Metairie,LA,70005,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-132,Volunteers of America Transitional Residence,14429,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1031/catid/161,Ms. Donna Capps,318-442-8026,,318-443-7367,Donna.Capps@voanorthla.org,,,6,,Personal Care Home,2089 Rainbow Drive,,Pineville,LA,71360,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-133,Villa Maria Retirement Center,2197,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1025/catid/161,Rebecca See,337-478-4780,,337-474-8822,Becky.see@lcdiocese.org,,,,,Assisted Living,3905 Kingston Place,,Lake Charles,LA,70605,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-134,"Villa Care, Inc.",10688,,1,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1024/catid/161,Ms. Soncia Cain,225-293-4115,,225-293-4121,cains@optionsfoundation.com,,,8,,Residential Care,2624 Toulon Street,,Baton Rouge,LA,70816,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-135,Tranquil Living,2203781790,,2,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/7566/catid/161, Casie L Boudreaux,504-615-4665,,504-224-2785,brigette.gaudet@me.com,,,10,,Shelter Care,4500 Leo Street,,Marrero,LA,70072,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-136,The Stiles Apartments,2120,,4,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/6972/catid/161,Cheryl Foster,318-797-6810,,(318) 213-3539,cfoster@theglensystem.org,,,200,,Residential Care,403 East Flournoy Lucas Road,,Shreveport,LA,71115,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-137,Transitional Living Center,2149,,2,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1011/catid/161,Casey Guidry,(985) 879-3966,,(985) 872-4473,mary@start_corp.org,,,8,,Shelter Care Home,137 New Orleans Boulevard,,Houma,LA,70360,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-138,Wren Way Transitional Housing (Males),2203781701,,1,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1040/catid/161,Nicholas Richard,985-626-6538,,877-361-1631,info@namisttammany.org,,,6,,Personal Care Home,63040 Wren Way,,Mandeville,LA,70448,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-139,Wren Way Transitional Housing  (Females),2203781699,,1,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1039/catid/161,Nicholas Richard,985-626-6538,,877-361-1631,info@namisttammany.org,,,6,,Personal Care Home,63046 Wren Way,,Mandeville,LA,70448,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-140,Woody's Home for Veterans,2203782831,,1,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/9302/catid/161,Kristal Hackworth,318-425-1928,,318-425-1828,woodyshome@bellsouth.net,,,8,,Residential Care,442 Jordan Street,,Shreveport,LA,71101,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-141,Women's Community Rehabilitation Center (WCRC),2104,,2,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1036/catid/161,Ms. Kristi Bourgeois,225-336-0000,,(225) 336-0522,kbourgeois@upliftd.org,,,16,,shelter Care,855 St. Ferdinand Street,,Baton Rouge,LA,70802,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-142,Windsor Senior Living Community (The),5733,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1035/catid/161,April  Wagner,985-624-8040,,985-624-8822,awagnerwin@att.net,,,,,Assisted Living,1770 North Causeway Boulevard,,Mandeville,LA,70471,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-143,Woody's Home for Veterans,2203782833,,1,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/9303/catid/161,Kristal Hackworth,318-425-1928,,318-425-1828,woodyshome@bellsouth.net,,,8,,Residential Care,448 Jordon Street,,Shreveport,LA,71101,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-144,"Westbank Lighthouse, LLC",220378110,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/7161/catid/161,Sally Staiger,504-931-6048,,(504) 302-9550,sbstaiger@aol.com,,,10,,Shelter Care Home,1712 Holiday Drive,,New Orleans,LA,70114,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-145,The Trace Senior Community,4383,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1022/catid/161,Mr. Richard Totorico,985-249-7676,,985-892-6513,Richard.thetrace@gmail.com,,,,,Assisted Living,19432 Crawford Road,,Covington,LA,70433,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-146,Trinity House,14368,,1,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1023/catid/161,Veronica  Magee,504-947-4100,,(504) 947-4103,vmagee@brotherhoodinc.org,,,6,,Personal Care Home,1422 Kerlerec Street,,New Orleans,LA,70116,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-147,Ville St. Marie Senior Living Community,8191,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1027/catid/161,DeAnna  Sanford,504-834-3164,,504-849-0608,VSMSeniorsalleman@att.net,,,,,Assisted Living,4112 Jefferson Hwy,,Jefferson,LA,70121,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-148,"White Road Serenity Home, Inc.",14705,,2,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1033/catid/161,LaShae  James,225-271-4663,,(225) 271-8073,judy@fideliscaregroup.com,,,12,,Shelter Care Home,10359 White Road,,Denham Springs,LA,70726,USA
USA-LA-95-ResidentialCare-95-ResidentialCare-149,Williamsburg Senior Living Community,7135,,3,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/1034/catid/161,Andrew  Yorgason,225-929-8917,,225-928-3284,barbarawmc@gmail.com,,,,,Assisted Living,5445 Government Street,,Baton Rouge,LA,70806,USA
