row_id,name,license_num,licensure_status,care_level,owner,number_of_floors,number_of_suites,size_of_suites,facilities,services,website,source,contact,phone,cell,fax,email,participation,ownership_type,number_of_beds,council_type,facility_type,county,branch_of,licensed_beds,secured_beds,ombudsman_phone,mail_co_company,mail_co_street_address,mail_co_po_box,mail_co_city,mail_co_province,mail_co_postal_code,license_type,maine_care_available,multilevel,handicap_accessible,class,dqa_region,dqa_region_category,license_level,ownership,contact_occupation,certification_types,provider_number,gender,initial_license,certification_fee_due,license_renewal_fee_due,licensee_name,licensee_phone,licensee_contact,licensee_street_address,licensee_city,licensee_province,licensee_postal_code,licensee_country,low_high_rate,type,specialty_programs,home_and_community_based_services,ceritifications,currently_occupied_as_of,currently_occupied_beds,alzeimers_special_care_unit_provided,mailing_street_address,mailing_po_box,mailing_city,mailing_province,mailing_postal_code,mailing_country,street_address,po_box,city,province,postal_code,country
USA-WI-49-All-49-CommunityBasedResidentialFacility-366,HEATHERWOOD CBRF,0016083,,,,,,,,,,,KELLY DEUTSCHER,(715) 469-8012,,,,,,8,,, EAU CLAIRE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,4/11/2016,3/31/2019,,CSL EAU CLAIRE LLC,(541) 636-3460,WILL FORSYTH,1580 VALLEY RIVER DR STE 260,EUGENE,OR,97401,,"4,394/5,100",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,4510 GATEWAY DR,,EAU CLAIRE,WI,54701,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-367,HERITAGE COURT,0011976,,,,,,,,,,,SABRINA ATWOOD,(715) 831-8200,,,,,,36,,, EAU CLAIRE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,11/1/2007,5/31/2018,,,(414) 302-9700,PIERRE VERGER,7901 W NATIONAL AVENUE,WEST ALLIS,WI,53214,,"4,150/6,900",CBRF,IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING,,,,,,,,,,,,3515 E HAMILTON AVENUE,,EAU CLAIRE,WI,54701,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-368,LIBERTY VIEW,510042,,,,,,,,,,,LINDSAY FARRELL-GOVEK,(715) 834-4001,,,,,,8,,, EAU CLAIRE,,,,,,,,,,,,,,,,,,,,,,,M/F,2/1/1984,1/31/2018,,BROTOLOC HEALTH CARE SYSTEMS INC,(715) 832-5085,LINDSAY FARRELL-GOVEK,2710 N TOWN HALL RD,EAU CLAIRE,WI,54703,,"5,301/5,301",CBRF,EMOTIONALLY DISTURBED/MENTAL; ILLNESS; PUBLIC FUNDING,,,,,,,,,,,,611 MAIN ST,,EAU CLAIRE,WI,54701,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-369,MARSTON GROUP HOME,0008905,,,,,,,,,,,LYNN HOEHN-OLSON,(715) 836-8104,,,,,,8,,, EAU CLAIRE,,,,,,,,,,,,,,,,,,,,,,,M/F,2/4/2000,2/28/2019,,,(715) 832-6333,THOMAS KITE,403 MARSTON STREET,EAU CLAIRE,WI,54701,,"3,550/5,670",CBRF,DEVELOPMENTALLY DISABLED; PUBLIC FUNDING,,,,,,,,,,,,403 MARSTON STREET,,EAU CLAIRE,WI,54701,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-370,MCCORMICK FAMILY CIRCLE,0010592,,,,,,,,,,,ANDREW MCCORMICK,(715) 833-9592,,,,,,8,,, EAU CLAIRE,,,,,,,,,,,,,,,,,,,,,,,F,6/1/2004,11/30/2018,,,(715) 833-9592,ANDREW MCCORMICK,1018 GRAHAM AVE,EAU CLAIRE,WI,54701,,"1,423/1,620",CBRF,DEVELOPMENTALLY DISABLED,,,,,,,,,,,,1018 GRAHAM AVE,,EAU CLAIRE,WI,54701,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-371,MILESTONE SENIOR LIVING MEMORY CARE,0012569,,,,,,,,,,,KELLY ROHWEDDER  LPN,(715) 874-4232,,,,,,24,,, EAU CLAIRE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,11/24/2008,11/30/2017,,MILESTONE SENIOR LIVING,(608) 819-2200,JULIE HEIL,1574 W BROADWAY  STE 200,MADISON,WI,53713,,"4,100/4,250",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S,,,,,,,,,,,,5510 RENEE DRIVE,,EAU CLAIRE,WI,54703,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-372,ORCHARD HILLS,510381,,,,,,,,,,,ASHLEY LEICK,(715) 552-1030,,,,,,39,,, EAU CLAIRE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,3/23/1999,9/30/2017,,MEADOWLARK HEALTH SERVICES LLC,(715) 552-1030,ASHLEY LEICK,1403 TRUAX BLVD,EAU CLAIRE,WI,54703,,"3,375/3,375",CBRF,ADVANCED AGED; PUBLIC FUNDING,,,,,,,,,,,,1403 TRUAX BLVD,,EAU CLAIRE,WI,54703,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-373,PRAIRIE VIEW,510043,,,,,,,,,,,LINDSAY FARRELL-GOVEK,(715) 874-6713,,,,,,8,,, EAU CLAIRE,,,,,,,,,,,,,,,,,,,,,,,M/F,1/26/1983,3/31/2019,,BROTOLOC HEALTH CARE SYSTEMS INC,(715) 832-5085,LINDSAY FARRELL-GOVEK,2710 N TOWN HALL RD,EAU CLAIRE,WI,54703,,"5,859/6,758",CBRF,EMOTIONALLY DISTURBED/MENTAL; ILLNESS; PUBLIC FUNDING,,,,,,,,,,,,6808 W CAMERON ST,,EAU CLAIRE,WI,54703,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-374,ROSE VIEW,510209,,,,,,,,,,,KRISTI SMIEJA,(715) 874-6622,,,,,,8,,, EAU CLAIRE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,10/14/1991,10/31/2018,,BROTOLOC HEALTH CARE SYSTEMS INC,(715) 832-5085,LINDSAY FARRELL-GOVEK,2710 N TOWN HALL RD,EAU CLAIRE,WI,54703,,"8,246/8,246",CBRF,EMOTIONALLY DISTURBED/MENTAL; ILLNESS; PUBLIC FUNDING,,,,,,,,,,,,2710 NORTH TOWN HALL ROAD,,EAU CLAIRE,WI,54703,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-375,TIMBER VIEW,510256,,,,,,,,,,,LINDSAY FARRELL-GOVEK,(715) 878-4699,,,,,,6,,, EAU CLAIRE,,,,,,,,,,,,,,,,,,,,,,,M/F,12/13/1993,12/31/2017,,BROTOLOC HEALTH CARE SYSTEMS INC,(715) 832-5085,LINDSAY FARRELL-GOVEK,2710 N TOWN HALL RD,EAU CLAIRE,WI,54703,,"7,037/7,037",CBRF,EMOTIONALLY DISTURBED/MENTAL; ILLNESS; PUBLIC FUNDING,,,,,,,,,,,,S8560 BALSAM ROAD,,EAU CLAIRE,WI,54701,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-376,VALLEY VIEW,510064,,,,,,,,,,,LINDSAY FARRELL-GOVEK,(715) 874-6390,,,,,,8,,, EAU CLAIRE,,,,,,,,,,,,,,,,,,,,,,,M/F,8/1/1985,7/31/2018,,BROTOLOC HEALTH CARE SYSTEMS INC,(715) 832-5085,LINDSAY FARRELL-GOVEK,2710 N TOWN HALL RD,EAU CLAIRE,WI,54703,,"5,859/5,859",CBRF,EMOTIONALLY DISTURBED/MENTAL; ILLNESS; PUBLIC FUNDING,,,,,,,,,,,,2720 NORTH TOWNHALL RD,,EAU CLAIRE,WI,54703,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-377,OAK VIEW II,510040,,,,,,,,,,,LINDSAY FARRELL-GOVEK,(715) 835-6970,,,,,,5,,, EAU CLAIRE,,,,,,,,,,,,,,,,,,,,,,,M/F,7/9/1984,10/31/2018,,BROTOLOC HEALTH CARE SYSTEMS INC,(715) 832-5085,LINDSAY FARRELL-GOVEK,2710 N TOWN HALL RD,EAU CLAIRE,WI,54703,,"6,913/6,913",CBRF,EMOTIONALLY DISTURBED/MENTAL; ILLNESS; PUBLIC FUNDING,,,,,,,,,,,,S10580  CO HWY B  PO BOX 115,,ELEVA,WI,54738,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-378,BETHESDA LUTHERAN COMMUNITIES - 107 UPLAND,,,,,,,,,,,,BROOKE WIELGOSH,(920) 346-2410,,,,,,6,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,7/24/2003,1/31/2018,,,(920) 261-3050,PAMELA DUCKLOW,700 HOFFMANN DR,WATERTOWN,WI,53094,,"5,874/5,874",CBRF,DEVELOPMENTALLY DISABLED; PUBLIC FUNDING,,,,,,,,,,,,107 UPLAND DR,,BRANDON,WI,53919,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-379,BETHESDA LUTHERAN COMMUNITIES - 109 UPLAND,,,,,,,,,,,,BROOKE WIELGOSH,(920) 346-2105,,,,,,6,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,11/15/2004,11/30/2018,,,(920) 261-3050,PAMELA DUCKLOW,700 HOFFMANN DR,WATERTOWN,WI,53094,,"5,830/5,830",CBRF,DEVELOPMENTALLY DISABLED; PUBLIC FUNDING,,,,,,,,,,,,109 UPLAND DR,,BRANDON,WI,53919,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-380,MARVINS MANOR I,0012002,,,,,,,,,,,BARBARA A HENDRICKS,(920) 346-2322,,,,,,14,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,7/10/2007,12/31/2017,,,(920) 324-5359,BARBARA A HENDRICKS,756 EDGEWOOD DR,WAUPUN,WI,53963,,"3,050/3,750",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,603 E CLARK ST,,BRANDON,WI,53919,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-381,IVY MANOR OF CAMPBELLSPORT,0011093,,,,,,,,,,,SUSAN POLSTER,(920) 533-4300,,,,,,22,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,1/3/2006,6/30/2018,,HCS FAMILY INVESTMENTS,(262) 305-1209,SUSAN POLSTER,280 N BAUMANN ST,CAMPBELLSPORT,WI,53010,,"3,670/4,200",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL,,,,,,,,,,,,280 N BAUMANN ST,,CAMPBELLSPORT,WI,53010,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-382,MAHALAS HOPE,0016193,,,,,,,,,,,SANDRA HARDIE,(920) 904-6445,,,,,,8,,, FOND DU LAC,,,,,,,,,,,,,,,,,,,,,,,F,9/9/2016,8/31/2019,,,(920) 904-6860,KRIS RABEDEW,N4590 HWY 45,EDEN,WI,53019,,"0/4,050",CBRF,ALCOHOL/DRUG DEPENDENT,,,,,,,,,,,,N 4590 HWY 45,,EDEN,WI,53019,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-383,ADELAIDE PLACE,0015112,,,,,,,,,,,MICHELLE MILLER,(920) 933-6304,,,,,,50,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,7/21/2014,1/31/2019,,LIBERTY FRONTIDA INC,(262) 925-9302,CARIN SCHULTZ,Low/High rate:,PLEASANT PRAIRIE,WI,53158,,"3,200/6,000",CBRF,ADVANCED AGED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,478 W ARNDT ST,PO BOX 580254,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-384,ARC FOND DU LAC,410551,,,,,,,,,,,TANIA RHOADS,(920) 907-0460,,,,,,16,,, FOND DU LAC,,,,,,,,,,,,,,,,,,,,,,,F,4/17/1998,10/31/2018,,ARC COMMUNITY SERVICES INC,(608) 278-2300,KAREN KINSEY,2001 W BELTLINE HWY STE 102,MADISON,WI,53713,,"2,964/2,964",CBRF,CORRECTIONAL CLIENTS,,,,,,,,,,,,27 E THIRD ST 208,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-385,ARC PARK AVE GROUP HOME,410005,,,,,,,,,,,AMY WILCOX,(920) 923-3570,,,,,,6,,, FOND DU LAC,,,,,,,,,,,,,,,,,,,,,,,M/F,9/1/1986,11/30/2017,,ARC OF FOND DU LAC INC,(920) 923-3810,DAVID BOELTER,500 N PARK AVE,FOND DU LAC,WI,54935,,"2,559/2,559",CBRF,DEVELOPMENTALLY DISABLED; PUBLIC FUNDING,,,,,,,,,,,,100 N PARK AVE,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-386,ARTISAN FOND DU LAC HOUSE (THE),0014427,,,,,,,,,,,LAURA SCHWARTZ,(920) 921-3993,,,,,,20,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,12/1/2012,11/30/2017,,MOSAIC MANAGEMENT GROUP LLC,(262) 754-4800,KRISTA MCCOOK,15400 W CAPITOL DR STE 100,BROOKFIELD,WI,53005,,"2,400/4,000",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING,,,,,,,,,,,,154 S PIONEER PKWY,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-387,BEACON HOUSE,410343,,,,,,,,,,,MARY GERLACH,(920) 923-3999,,,,,,12,,, FOND DU LAC,,,,,,,,,,,,,,,,,,,,,,,F,6/1/1993,5/31/2018,11/30/2018,FRIENDS OF WOMEN IN RECOVERY INC,(920) 923-3999,MARY GERLACH,166 S PARK AVE,FOND DU LAC,WI,54935,,"4,340/5,022",CBRF,ALCOHOL/DRUG DEPENDENT,,,,,,,,,,,,166 S PARK AVE,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-388,BLANDINE HOUSE INC,410007,,,,,,,,,,,DAVID A ENGEBREGTSEN,(920) 922-9487,,,,,,12,,, FOND DU LAC,,,,,,,,,,,,,,,,,,,,,,,M,2/1/1980,5/31/2018,,BLANDINE HOUSE INC,(920) 922-9487,DAVID A ENGEBREGTSEN,25 N PARK AVE,FOND DU LAC,WI,54935,,"1,820/2,015",CBRF,ALCOHOL/DRUG DEPENDENT,,,,,,,,,,,,25 N PARK AVE,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-389,DEERVIEW MEADOWS OF FOND DU LAC I,0010855,,,,,,,,,,,ROSE PANGILINAN,(920) 921-5115,,,,,,13,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,2/5/2005,,1/31/2019,DEERVIEW MEADOWS ASSISTED LIVING LLC,(608) 286-1231,WILLIAM TESNOW,1130 ALRITA CT #5,MADISON,WI,53713,,"2,900/3,800",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S,,,,,,,,,,,,496 WISCONSIN CT,,FOND DU LAC,WI,54937,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-390,FLORIDA,0014656,,,,,,,,,,,CARLA BRUNN-ALFERI,(920) 322-0245,,,,,,6,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,9/26/2013,9/30/2017,,CLARITY CARE INC,(920) 236-6560,RAYNE NELSON,424 WASHINGTON AVE,OSHKOSH,WI,54901,,"5,399/5,399",CBRF,DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; PHYSICALLY DISABLED; PUBLIC FUNDING; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,125 GARFIELD ST,,FOND DU LAC,WI,54937,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-391,FRANKLIN HOUSE,410009,,,,,,,,,,,JEAN KUNTZ,(920) 921-7568,,,,,,12,,, FOND DU LAC,,,,,,,,,,,,,,,,,,,,,,,M/F,2/10/1984,5/31/2018,,RESIDENTIAL SERVICES INC,(920) 922-7072,ANN CALNIN,Low/High rate:,FOND DU LAC,WI,54935,,"1,778/2,489",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING,,,,,,,,,,,,349 W 11TH ST,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-392,LIBERTY HOUSE,0014573,,,,,,,,,,,JUDITH JONES,(920) 922-5445,,,,,,19,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,5/15/2013,5/31/2018,,LIBERTY FRONTIDA INC,(262) 925-9302,CARIN SCHULTZ,Low/High rate:,PLEASANT PRAIRIE,WI,53158,,"3,200/5,000",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,701 S MAIN ST,PO BOX 580254,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-393,LINCOLN HOUSE,410289,,,,,,,,,,,KAREN KELM,(920) 922-9554,,,,,,16,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,12/30/1991,,12/31/2017,RESIDENTIAL SERVICES INC,(920) 922-7072,ANN CALNIN,342 FOREST AVE,FOND DU LAC,WI,54935,,"1,901/2,978",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING,,,,,,,,,,,,342 FOREST AVE,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-394,MAPLE MEADOWS ASSISTED LIVING,0016731,,,,,,,,,,,NATHAN BASCOM,(920) 245-3093,,,,,,20,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,6/16/2017,6/30/2018,5/31/2018,PRIMROSE SENIOR LIVING INC,(920) 245-3093,SOON BURNAM,27101 PUERTA REAL SUITE 450,MISSION VIEJO,CA,92691,,"2,000/3,800",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,1001 PRIMROSE LANE,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-395,ROBERT E BERRY HOUSE,410017,,,,,,,,,,,BEVERLEY GUDEX,(920) 922-8580,,,,,,8,,, FOND DU LAC,,,,,,,,,,,,,,,,,,,,,,,M/F,11/1/1978,4/30/2018,,ROBERT E BERRY HOUSE INC,(920) 922-8580,BEVERLEY GUDEX,178  SIXTH ST,FOND DU LAC,WI,54935,,"2,324/2,573",CBRF,DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; PUBLIC FUNDING,,,,,,,,,,,,178 SIXTH ST,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-396,TARFA TERRACE,410094,,,,,,,,,,,CARLY CLINE,(920) 921-9520,,,,,,32,,, FOND DU LAC,,,,,,,,,,,,,,,,,,,,,,,M/F,7/1/1986,10/31/2018,,FOND DU LAC LUTHERAN HOME INC DBA TARF,(920) 921-9520,DENNIS VIDETIC,54 W ARNDT ST,FOND DU LAC,WI,54935,,"3,452/5,308",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S,,,,,,,,,,,,54 W ARNDT ST,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-397,WOODLANDS OF FOND DU LAC LLC,0009427,,,,,,,,,,,SUE HENDRICKSON,(920) 922-8770,,,,,,32,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,11/29/2001,5/31/2018,,WOODLANDS OF FOND DU LAC LLC,(920) 922-8770,SUE HENDRICKSON,77 WISCONSIN AMERICAN DR,FOND DU LAC,WI,54937,,"3,750/4,100",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,1446 LYNN AVE,,FOND DU LAC,WI,54937,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-398,WOODLANDS SENIOR PARK,0011204,,,,,,,,,,,SUZANNE HENDRICKSON,(920) 273-0335,,,,,,34,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,3/7/2006,2/28/2018,,THE WOODLANDS LLC,(920) 922-8770,SUE HENDRICKSON,77 WISCONSIN AMERICAN DR,FOND DU LAC,WI,54935,,"3,650/4,000",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,87 WISCONSIN AMERICAN DR,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-399,WOODLANDS SENIOR PARK,0010166,,,,,,,,,,,SUZANNE HENDRICKSON,(920) 922-8770,,,,,,30,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,9/17/2003,9/30/2017,,WOODLANDS OF FOND DU LAC LLC,(920) 922-8770,SUZANNE HENDRICKSON,77 WISCONSIN AMERICAN DRIVE,FOND DU LAC,WI,54935,,"3,650/4,000",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,77 WISCONSIN AMERICAN DR,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-400,TOUCHSTONE LIVING CENTER LLC,0011312,,,,,,,,,,,CYNTHIA KILGAS,(920) 922-7242,,,,,,26,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,5/1/2006,4/30/2018,,TOUCHSTONE LIVING CENTERS LLC,(920) 922-7242,CYNTHIA KILGAS,300 WINNEBAGO ST,N FOND DU LAC,WI,54937,,"4,500/5,500",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; TERMINALLY ILL,,,,,,,,,,,,300 WINNEBAGO ST,,N FOND DU LAC,WI,54937,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-401,BARRETT HOUSE OF RIPON,0016789,,,,,,,,,,,BRIDGET VREDEVELD,(920) 748-2999,,,,,,15,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,9/1/2017,8/31/2018,,,(920) 296-8193,BRIDGET VREDEVELD,632 HILLTOP LANE,RIPON,WI,54971,,"3,600/4,500",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL,,,,,,,,,,,,632 HILLTOP LANE,,RIPON,WI,54971,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-402,COPPERLEAF VILLAGE OF RIPON,0015836,,,,,,,,,,,KATHLEEN FOX,(920) 896-0440,,,,,,34,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,11/1/2015,,10/31/2017,COPPERLEAF MANAGEMENT GROUP INC,(715) 254-4357,KRISTA MENDYKE,1077 WILSHIRE BLVD,STEVENS POINT,WI,54481,,"3,850/5,850",CBRF,ADVANCED AGED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,1002 EUREKA ST,,RIPON,WI,54971,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-403,PLEASANT PARK PLACE,0015416,,,,,,,,,,,GRETCHEN LAMBERT,(920) 896-0036,,,,,,24,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,2/9/2015,3/31/2019,,THERAPEUTIC ASSISTED LIVING OPERATIONS,(920) 901-9482,GRETCHEN LAMBERT,402 FIRST ST,RANDOM LAKE,WI,53075,,"3,500/5,000",CBRF,ADVANCED AGED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,1450 PLEASANT ST,,RIPON,WI,54971,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-404,PRAIRIE PLACE CBRF,0014486,,,,,,,,,,,BOBBI HJELMBERG,(920) 748-8903,,,,,,20,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,1/23/2013,1/31/2018,,PRAIRIE ASSISTED LIVING INC,(920) 748-8900,JEREMIAH GROTHE,749 E OSHKOSH ST,RIPON,WI,54971,,"2,600/4,000",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING,,,,,,,,,,,,745 E OSHKOSH ST,,RIPON,WI,54971,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-405,WILLOW RIDGE SENIOR LIVING,0016489,,,,,,,,,,,LORRIE RYCZEK,(920) 745-2959,,,,,,20,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,12/2/2016,11/30/2017,,WILLOW RIDGE LLC,(773) 851-1328,MICHAEL KLEIN,8101 N MONTICELLO AE,SKOKIE,IL,60076,,"3,600/4,800",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL,,,,,,,,,,,,530 N UNION ST,,RIPON,WI,54971,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-406,WOLVERTON GLEN ASSISTED LIVING,0012057,,,,,,,,,,,LINZI GAZGA PARISH,(920) 748-5638,,,,,,20,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,8/1/2007,1/31/2018,,,(920) 748-5638,JONATHAN J HERATY,50 WOLVERTON AVE,RIPON,WI,54971,,"2,650/3,195",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING,,,,,,,,,,,,50 WOLVERTON AVE,,RIPON,WI,54971,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-407,TOWER VIEW VILLA CORP,0009774,,,,,,,,,,,BARBARA SULLIVAN,(920) 872-2550,,,,,,16,,, FOND DU LAC,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,9/12/2002,3/31/2019,,TOWER VIEW VILLA CORP,(920) 872-2378,BARBARA SULLIVAN,N8149 CTH M,RIPON,WI,54971,,"3,150/3,700",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,401 N GRANT ST,,ROSENDALE,WI,54974,USA
