row_id,name,license_num,licensure_status,care_level,owner,number_of_floors,number_of_suites,size_of_suites,facilities,services,website,source,contact,phone,cell,fax,email,participation,ownership_type,number_of_beds,council_type,facility_type,county,branch_of,licensed_beds,secured_beds,ombudsman_phone,mail_co_company,mail_co_street_address,mail_co_po_box,mail_co_city,mail_co_province,mail_co_postal_code,license_type,maine_care_available,multilevel,handicap_accessible,class,dqa_region,dqa_region_category,license_level,ownership,contact_occupation,certification_types,provider_number,gender,initial_license,certification_fee_due,license_renewal_fee_due,licensee_name,licensee_phone,licensee_contact,licensee_street_address,licensee_city,licensee_province,licensee_postal_code,licensee_country,low_high_rate,type,specialty_programs,home_and_community_based_services,ceritifications,currently_occupied_as_of,currently_occupied_beds,alzeimers_special_care_unit_provided,mailing_street_address,mailing_po_box,mailing_city,mailing_province,mailing_postal_code,mailing_country,street_address,po_box,city,province,postal_code,country
USA-WI-49-All-49-NursingHomes-57,CLEARWATER CARE CENTER,,,, ,,,,,,,,"RAYMOND FRESON, JR",(715) 832-1681,,(715) 832-8367,,,,161,,,,,,,,,,,,,,,,,,,EAU CLAIRE,Western,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525364,,,,,,,,,,,,,,NH,,,,,,,,,,,,,2120 HEIGHTS DR,,EAU CLAIRE,WI,54701,USA
USA-WI-49-All-49-NursingHomes-58,DOVE HEALTHCARE-SOUTH,,,,"TRANSITIONS AT OAKWOOD, LLC",,,,,,,,JEREMY KILEY,(715) 552-1035,,(715) 552-4567,,,,50,,,,,,,,,,,,,,,,,,,EAU CLAIRE,Western,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525701,,,,,,,,,,,,,,NH,,,,,,,,,,,,,3656 MALL DRIVE,,EAU CLAIRE,WI,54701,USA
USA-WI-49-All-49-NursingHomes-59,DOVE HEALTHCARE-WEST,,,,COVENANT HEALTHCARE LLC,,,,,,,,KENDALL ROSEMEYER,(715) 552-1030,,(715) 552-1033,,,,159,,,,,,,,,,,,,,,,,,,EAU CLAIRE,Western,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525387,,,,,,,,,,,,,,NH,,,,,,,,,,,,,1405 TRUAX BLVD,,EAU CLAIRE,WI,54703,USA
USA-WI-49-All-49-NursingHomes-60,MARSHFIELD CLINIC COMFORT AND RECOVERY-EAU CLAIRE,,,,GRACE LUTHERAN FOUNDATION INC ,,,,,,,,JENNIFER COHEN,(715) 836-1200,,,,,,12,,,,,,,,,,,,,,,,,,,EAU CLAIRE,Northern,Skilled Care,,Administrator,Title 18 SNF,525721,,,,,,,,,,,,,,NH,,,,,,,,,,,,,2116 CRAIG RD,,EAU CLAIRE,WI,54701,USA
USA-WI-49-All-49-NursingHomes-61,SYVERSON LUTHERAN HOME,,,,GRACE LUTHERAN FOUNDATION INC,,,,,,,,TONYA LISOWSKI,(715) 832-1644,,(715) 832-5336,,,,58,,,,,,,,,,,,,,,,,,,EAU CLAIRE,Northern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525505,,,,,,,,,,,,,,NH,,,,,,,,,,,,,816 PORTER AVE,,EAU CLAIRE,WI,54701,USA
USA-WI-49-All-49-NursingHomes-62,FLORENCE HEALTH SERVICES,,,,NSH FLORENCE LLC,,,,,,,,SUSANNE MATTSON,(715) 528-4833,,(715) 528-4988,,,,73,,,,,,,,,,,,,,,,,,,FLORENCE,Northeastern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525358,,,,,,,,,,,,,,NH,,,,,,,,,,,,,5778 CHAPIN ST,,FLORENCE,WI,54121,USA
USA-WI-49-All-49-NursingHomes-63,ALL ABOUT LIFE REHABILITATION CENTER,,,,FMG EAST ARNDT STREET WISCONSIN LLC,,,,,,,,MIRANDA SEGHERS,(920) 923-7040,,(920) 923-6967,,,,81,,,,,,,,,,,,,,,,,,,FOND DU LAC,Northeastern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525270,,,,,,,,,,,,,,NH,,,,,,,,,,,,,115 E ARNDT ST,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-NursingHomes-64,FOND DU LAC LUTHERAN HOME,,,,FOND DU LAC LUTHERAN HOME INC,,,,,,,,CARLY CLINE,(920) 921-9520,,(920) 921-0819,,,,103,,,,,,,,,,,,,,,,,,,FOND DU LAC,Northeastern,Skilled Care,NONPROFIT CHURCH/CORP,Administrator,Title 18 SNF; Title 19 NF,525655,,,,,,,,,,,,,,NH,,,,,,,,,,,,,244 N MACY ST,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-NursingHomes-65,GRANCARE NURSING AND REHABILITATION CENTER,,,,GOLDENHIGH LLC,,,,,,,,ASHLEY OSTROWSKI,(920) 921-6800,,(920) 921-6875,,,,75,,,,,,,,,,,,,,,,,,,FOND DU LAC,Northeastern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525522,,,,,,,,,,,,,,NH,,,,,,,,,,,,,517 E DIVISION ST,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-NursingHomes-66,HARBOR HAVEN HEALTH AND REHABILITATION,,,,FOND DU LAC COUNTY,,,,,,,,MARK RADMER,(920) 929-3500,,(920) 929-7046,,,,85,,,,,,,,,,,,,,,,,,,FOND DU LAC,Northeastern,Skilled Care,GOVERNMENT COUNTY,Administrator,Title 18 SNF; Title 19 NF,525534,,,,,,,,,,,,,,NH,,,,,,,,,,,,,459 E FIRST STREET,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-NursingHomes-67,MANORCARE HEALTH SERVICES,,,,"MANOR CARE OF FOND DU LAC WI, LLC",,,,,,,,STACY NIES,(920) 922-7342,,(920) 922-4737,,,,108,,,,,,,,,,,,,,,,,,,FOND DU LAC,Northeastern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525274,,,,,,,,,,,,,,NH,,,,,,,,,,,,,265 S NATIONAL AVE,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-NursingHomes-68,ST FRANCIS HOME,,,,ST FRANCIS HOME OF FOND DU LAC WISCONSIN INC,,,,,,,,DOUGLAS TROST,(920) 923-7980,,(920) 923-7995,,,,107,,,,,,,,,,,,,,,,,,,FOND DU LAC,Northeastern,Skilled Care,NONPROFIT CHURCH/CORP,Administrator,Title 18 SNF; Title 19 NF,525595,,,,,,,,,,,,,,NH,,,,,,,,,,,,,33 EVERETT ST,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-NursingHomes-69,TRANSITIONAL CARE UNIT,,,,AGNESIAN HEALTHCARE INC,,,,,,,,JENNA FLOBERG,(920) 926-6037,,(920) 926-4849,,,,17,,,,,,,,,,,,,,,,,,,FOND DU LAC,Northeastern,Skilled Care,NONPROFIT CHURCH/CORP,Administrator,Title 18 SNF; Title 19 NF,525640,,,,,,,,,,,,,,NH,,,,,,,,,,,,,430 E DIVISION ST,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-NursingHomes-70,VILLA LORETTO NURSING HOME,,,,AGNESIAN HEALTHCARE INC,,,,,,,,JENNA FLOBERG,(920) 753-3211,,(920) 753-3100,,,,50,,,,,,,,,,,,,,,,,,,FOND DU LAC,Northeastern,Skilled Care,NONPROFIT CORPORATION,Administrator,Title 18 SNF; Title 19 NF,525621,,,,,,,,,,,,,,NH,,,,,,,,,,,,,N8114 COUNTY WW,,MOUNT CALVARY,WI,53057,USA
USA-WI-49-All-49-NursingHomes-71,FOUNTAIN VIEW CARE CENTER,,,,"ELITE SENIOR LIVING-FOUNTAIN VIEW, LLC",,,,,,,,LINZI GAZGA PARISH,(920) 748-5638,,(920) 748-5613,,,,85,,,,,,,,,,,,,,,,,,,FOND DU LAC,Northeastern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525551,,,,,,,,,,,,,,NH,,,,,,,,,,,,,50 WOLVERTON AVE,,RIPON,WI,54971,USA
USA-WI-49-All-49-NursingHomes-72,"NU ROC COMMUNITY HEALTHCARE, INC",,,,NU ROC COMMUNITY HEALTHCARE INC,,,,,,,,PAUL NEWTON,(715) 674-4477,,(715) 674-4016,,,,50,,,,,,,,,,,,,,,,,,,FOREST,Northeastern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525623,,,,,,,,,,,,,,NH,,,,,,,,,,,,,3576A NU ROC LN,,LAONA,WI,54541,USA
USA-WI-49-All-49-NursingHomes-73,CARE AND REHAB - BOSCOBEL,,,,"SENIOR MANAGEMENT, INC.",,,,,,,,TRACY ATKINSON,(608) 375-6342,,(608) 375-6358,,,,50,,,,,,,,,,,,,,,,,,,GRANT,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525373,,,,,,,,,,,,,,NH,,,,,,,,,,,,,207 PARKER ST,,BOSCOBEL,WI,53805,USA
USA-WI-49-All-49-NursingHomes-74,EPIONE PAVILION,,,,SOUTHWEST HEALTH CENTER INC,,,,,,,,LISA TRANEL,(608) 744-2161,,(608) 744-2963,,,,78,,,,,,,,,,,,,,,,,,,GRANT,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525395,,,,,,,,,,,,,,NH,,,,,,,,,,,,,808 S WASHINGTON ST,,CUBA CITY,WI,53807,USA
USA-WI-49-All-49-NursingHomes-75,GOOD SAMARITAN SOCIETY-FENNIMORE,,,,EVANGELICAL LUTHERAN GOOD ,,,,,,,,GRANT NERISON,(608) 822-6100,,(608) 822-3011,,,,62,,,,,,,,,,,,,,,,,,,GRANT,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525425,,,,,,,,,,,,,,NH,,,,,,,,,,,,,1850 11TH ST,,FENNIMORE,WI,53809,USA
USA-WI-49-All-49-NursingHomes-76,ST DOMINIC VILLA,,,,SINSINAWA NURSING INC,,,,,,,,KRIS DOYLE,(608) 748-9814,,(608) 748-9945,,,,62,,,,,,,,,,,,,,,,,,,GRANT,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525660,,,,,,,,,,,,,,NH,,,,,,,,,,,,,2375 SINSINAWA RD,,HAZEL GREEN,WI,53811,USA
USA-WI-49-All-49-NursingHomes-77,ATRIUM POST ACUTE CARE OF LANCASTER,,,,LANCASTER CARE CENTER LLC,,,,,,,,LONA ELLIS,(608) 723-4143,,(608) 723-7278,,,,50,,,,,,,,,,,,,,,,,,,GRANT,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525352,,,,,,,,,,,,,,NH,,,,,,,,,,,,,1350 S MADISON ST,,LANCASTER,WI,53813,USA
USA-WI-49-All-49-NursingHomes-78,ORCHARD MANOR,,,,COUNTY OF GRANT,,,,,,,,CAROL SCHWARTZ,(608) 723-2113,,(608) 723-2210,,,,121,,,,,,,,,,,,,,,,,,,GRANT,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525290,,,,,,,,,,,,,,NH,,,,,,,,,,,,,8800 HWY 61,,LANCASTER,WI,53813,USA
USA-WI-49-All-49-NursingHomes-79,DYCORA TRANSITIONAL HEALTH - RIVERDALE,,,,DYCORA TRANSITIONAL HEALTH - ,,,,,,,,CORY NUGENT,(608) 739-3186,,(608) 739-3486,,,,58,,,,,,,,,,,,,,,,,,,GRANT,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525321,,,,,,,,,,,,,,NH,,,,,,,,,,,,,1000 N WISCONSIN AVE,,MUSCODA,WI,53573,USA
USA-WI-49-All-49-NursingHomes-80,GRAY'S NURSING HOME,,,,GRAYS NURSING HOME INC,,,,,,,,KATHERINE HUDSON,(608) 349-6741,,(608) 349-6005,,,,20,,,,,,,,,,,,,,,,,,,GRANT,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525530,,,,,,,,,,,,,,NH,,,,,,,,,,,,,555 N CHESTNUT ST,,PLATTEVILLE,WI,53818,USA
USA-WI-49-All-49-NursingHomes-81,MANORCARE HEALTH SERVICES-PLATTEVILLE,,,,,,,,,,,,CLAY STOLTZ,(608) 348-2453,,(608) 348-2944,,,,99,,,,,,,,,,,,,,,,,,,GRANT,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525219,,,,,,,,,,,,,,NH,,,,,,,,,,,,,1300 N WATER ST,,PLATTEVILLE,WI,53818,USA
USA-WI-49-All-49-NursingHomes-82,MONROE MANOR NURSING AND REHABILITATION CENTER,,,,FMG 26TH AVENUE WISCONSIN LLC ,,,,,,,,JAMES WILSON,(608) 325-9141,,(608) 329-6594,,,,74,,,,,,,,,,,,,,,,,,,GREEN,Southern,Skilled Care,LIMITED LIABILITY COMPANY,Administrator,Title 18 SNF; Title 19 NF,525292,,,,,,,,,,,,,,NH,,,,,,,,,,,,,516 26TH AVE,,MONROE,WI,53566,USA
USA-WI-49-All-49-NursingHomes-83,PLEASANT VIEW NURSING HOME,,,,COUNTY OF GREEN,,,,,,,,TERRY SNOW,(608) 325-2171,,(608) 325-1352,,,,110,,,,,,,,,,,,,,,,,,,GREEN,Southern,Skilled Care,GOVERNMENT COUNTY,Administrator,Title 18 SNF; Title 19 NF,525643,,,,,,,,,,,,,,NH,,,,,,,,,,,,,N3150 HWY 81  PO BOX 768,,MONROE,WI,53566,USA
USA-WI-49-All-49-NursingHomes-84,"NEW GLARUS HOME, INC",,,,NEW GLARUS HOME INC,,,,,,,,ERIN FRANCOIS,(608) 527-2126,,(608) 527-5365,,,,97,,,,,,,,,,,,,,,,,,,GREEN,Southern,Skilled Care,NONPROFIT CHURCH/CORP,Administrator,Title 18 SNF; Title 19 NF,525630,,,,,,,,,,,,,,NH,,,,,,,,,,,,,600 2ND AVE,,NEW GLARUS,WI,53574,USA
USA-WI-49-All-49-NursingHomes-85,BLOOMFIELD HEALTHCARE AND REHABILITATION CENTER,,,,IOWA COUNTY BOARD ,,,,,,,,TODD GREENEWAY,(608) 935-3321,,(608) 937-0553,,,,65,,,,,,,,,,,,,,,,,,,IOWA,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525474,,,,,,,,,,,,,,NH,,,,,,,,,,,,,3151 CTY RD CH,,DODGEVILLE,WI,53533,USA
USA-WI-49-All-49-NursingHomes-86,UPLAND HILLS NURSING AND REHABILITATION,,,,UPLAND HILLS HEALTH INC,,,,,,,,MICHELLE CARVER,(608) 930-7600,,(608) 930-7271,,,,44,,,,,,,,,,,,,,,,,,,IOWA,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525376,,,,,,,,,,,,,,NH,,,,,,,,,,,,,800 COMPASSION WAY,,DODGEVILLE,WI,53533,USA
USA-WI-49-All-49-NursingHomes-87,ATRIUM POST ACUTE CARE OF MINERAL POINT,,,,MINERAL POINT CARE CENTER LLC,,,,,,,,PATRICIA REYNOLDS,(608) 987-2381,,(608) 987-2365,,,,30,,,,,,,,,,,,,,,,,,,IOWA,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525354,,,,,,,,,,,,,,NH,,,,,,,,,,,,,109 N IOWA ST,,MINERAL POINT,WI,53565,USA
USA-WI-49-All-49-NursingHomes-88,SKY VIEW NURSING CENTER,,,,SKY VIEW NURSING CENTER LLC,,,,,,,,JASON HELLEN,(715) 561-5646,,(715) 561-5448,,,,33,,,,,,,,,,,,,,,,,,,IRON,Northern,Intermediate Care,,Administrator,Title 19 NF,52A429,,,,,,,,,,,,,,NH,,,,,,,,,,,,,309 IRON ST,,HURLEY,WI,54534,USA
USA-WI-49-All-49-NursingHomes-89,VILLA MARIA HEALTH AND REHABILITATION CENTER,,,,VILLA MARIA HEALTH AND ,,,,,,,,LAWRENCE KUTZ,(715) 561-3200,,(715) 561-5556,,,,70,,,,,,,,,,,,,,,,,,,IRON,Northern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525540,,,,,,,,,,,,,,NH,,,,,,,,,,,,,300 VILLA DR,,HURLEY,WI,54534,USA
USA-WI-49-All-49-NursingHomes-90,ATRIUM POST ACUTE CARE OF BLACK RIVER FALLS,,,,1311 TYLER STREET OPERATING ,,,,,,,,THERESA HAWLEY,(715) 284-4396,,(715) 284-9580,,,,50,,,,,,,,,,,,,,,,,,,JACKSON,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525488,,,,,,,,,,,,,,NH,,,,,,,,,,,,,1311 TYLER ST,,BLACK RIVER FALLS,WI,54615,USA
USA-WI-49-All-49-NursingHomes-91,PINE VIEW CARE CENTER,,,,"JACKSON PINE VIEW HEALTHCARE, LLC",,,,,,,,BRANDI SHEA,(715) 284-5396,,(715) 284-1502,,,,95,,,,,,,,,,,,,,,,,,,JACKSON,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525409,,,,,,,,,,,,,,NH,,,,,,,,,,,,,400 COUNTY RD R,,BLACK RIVER FALLS,WI,54615,USA
USA-WI-49-All-49-NursingHomes-92,DYCORA TRANSITIONAL HEALTH - FORT ATKINSON,,,,DYCORA TRANSITIONAL HEALTH - FORT ATKINSON LLC,,,,,,,,REBECCA KERN,(920) 563-5533,,(920) 563-5965,,,,87,,,,,,,,,,,,,,,,,,,JEFFERSON,Southeastern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525262,,,,,,,,,,,,,,NH,,,,,,,,,,,,,430 WILCOX ST,,FORT ATKINSON,WI,53538,USA
USA-WI-49-All-49-NursingHomes-93,ALDEN ESTATES OF JEFFERSON,,,,"ALDEN ESTATES OF COUNTRYSIDE, INC",,,,,,,,ERICA DALZIEL,(920) 674-3170,,(920) 674-6075,,,,120,,,,,,,,,,,,,,,,,,,JEFFERSON,Southeastern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525271,,,,,,,,,,,,,,NH,,,,,,,,,,,,,1130 COLLINS ROAD,,JEFFERSON,WI,53549,USA
USA-WI-49-All-49-NursingHomes-94,WILLOWBROOK NURSING & REHABILITATION CENTER,,,,FMG MULBERRY STREET WISCONSIN LLC,,,,,,,,CHRISTINA SAID,(920) 648-8344,,(920) 648-3441,,,,50,,,,,,,,,,,,,,,,,,,JEFFERSON,Southeastern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525314,,,,,,,,,,,,,,NH,,,,,,,,,,,,,901 MULBERRY ST,,LAKE MILLS,WI,53551,USA
USA-WI-49-All-49-NursingHomes-95,HERITAGE MANOR,,,,EDGEWOOD CARE CENTER INC,,,,,,,,JAMES LAINE,(608) 462-8491,,(608) 462-5088,,,,80,,,,,,,,,,,,,,,,,,,JUNEAU,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525452,,,,,,,,,,,,,,NH,,,,,,,,,,,,,307 ROYALL AVE  PO BOX 167,,ELROY,WI,53929,USA
USA-WI-49-All-49-NursingHomes-96,FAIR VIEW NURSING AND REHABILITATION CENTER,,,,MILE BLUFF MEDICAL CENTER INC,,,,,,,,JAMES O'KEEFE,(608) 847-6161,,(608) 847-6017,,,,60,,,,,,,,,,,,,,,,,,,JUNEAU,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525437,,,,,,,,,,,,,,NH,,,,,,,,,,,,,1050 DIVISION ST,,MAUSTON,WI,53948,USA
USA-WI-49-All-49-NursingHomes-97,CREST VIEW NURSING HOME,,,,MILE BLUFF MEDICAL CENTER INC,,,,,,,,JENNIFER BRANDAU,(608) 562-3667,,(608) 562-6590,,,,60,,,,,,,,,,,,,,,,,,,JUNEAU,Southern,Skilled Care,,Administrator,Title 18 SNF; Title 19 NF,525581,,,,,,,,,,,,,,NH,,,,,,,,,,,,,612 VIEW ST,,NEW LISBON,WI,53950,USA
USA-WI-49-All-49-NursingHomes-98,BROOKSIDE CARE CENTER,,,,KENOSHA COUNTY,,,,,,,,FRANCES PETRICK,(262) 653-3800,,(262) 653-3850,,,,144,,,,,,,,,,,,,,,,,,,KENOSHA,Southeastern,Skilled Care,GOVERNMENT COUNTY,Administrator,Title 18 SNF; Title 19 NF,525556,,,,,,,,,,,,,,NH,,,,,,,,,,,,,3506 WASHINGTON RD,,KENOSHA,WI,53144,USA
USA-WI-49-All-49-NursingHomes-99,CLAIRIDGE HOUSE,,,,MIDWAY MANOR CORP,,,,,,,,DAVID EGAN,(262) 656-7500,,(262) 656-7515,,,,87,,,,,,,,,,,,,,,,,,,KENOSHA,Southeastern,Skilled Care,FOR PROFIT CORPORATION,Administrator,Title 18 SNF; Title 19 NF,525431,,,,,,,,,,,,,,NH,,,,,,,,,,,,,1519 60TH ST,,KENOSHA,WI,53140,USA
USA-WI-49-All-49-NursingHomes-100,HOSPITALITY NURSING AND REHABILITATION CENTER,,,,FMG 32ND AVENUE WISCONSIN LLC,,,,,,,,ELIZABETH KOWALSKY,(262) 694-8300,,(262) 694-3622,,,,110,,,,,,,,,,,,,,,,,,,KENOSHA,Southeastern,Skilled Care,LIMITED LIABILITY COMPANY,Administrator,Title 18 SNF; Title 19 NF,525282,,,,,,,,,,,,,,NH,,,,,,,,,,,,,8633 32ND AVE,,KENOSHA,WI,53142,USA
USA-WI-49-All-49-NursingHomes-101,KENOSHA ESTATES REHAB AND CARE CENTER,,,,"JB KENOSHA HEALTHCARE, LLC",,,,,,,,GERARD BODALSKI,(262) 658-4125,,(262) 658-2196,,,,97,,,,,,,,,,,,,,,,,,,KENOSHA,Southeastern,Skilled Care,LIMITED LIABILITY COMPANY,Administrator,Title 18 SNF; Title 19 NF,525125,,,,,,,,,,,,,,NH,,,,,,,,,,,,,1703 60TH ST,,KENOSHA,WI,53140,USA
USA-WI-49-All-49-NursingHomes-102,MANORCARE HEALTH SERVICES-KENOSHA,,,,"HEARTLAND-WASHINGTON MANOR OF KENOSHA WI, LLC",,,,,,,,KAREN VINCENT,(262) 658-4622,,(262) 658-1503,,,,153,,,,,,,,,,,,,,,,,,,KENOSHA,Southeastern,Skilled Care,LIMITED LIABILITY COMPANY,Administrator,Title 18 SNF; Title 19 NF,525179,,,,,,,,,,,,,,NH,,,,,,,,,,,,,3100 WASHINGTON RD,,KENOSHA,WI,53144,USA
USA-WI-49-All-49-NursingHomes-103,SHERIDAN MEDICAL COMPLEX,,,,"SHERIDAN MEDICAL, LLC",,,,,,,,MITZI CANNON,(262) 658-4141,,(262) 658-0618,,,,96,,,,,,,,,,,,,,,,,,,KENOSHA,Southeastern,Skilled Care,LIMITED LIABILITY COMPANY,Administrator,Title 18 SNF; Title 19 NF,525318,,,,,,,,,,,,,,NH,,,,,,,,,,,,,8400 SHERIDAN RD,,KENOSHA,WI,53143,USA
USA-WI-49-All-49-NursingHomes-104,ST JOSEPH'S HOME AND REHABILITATION CENTER,,,,ST JOSEPHS HOME OF OUR LADY OF MT CARMEL INC,,,,,,,,MARY APANITES,(262) 694-0080,,(262) 925-8137,,,,73,,,,,,,,,,,,,,,,,,,KENOSHA,Southeastern,Skilled Care,NONPROFIT CHURCH/CORP,Administrator,Title 18 SNF; Title 19 NF,525603,,,,,,,,,,,,,,NH,,,,,,,,,,,,,9244 29TH AVE,,KENOSHA,WI,53143,USA
USA-WI-49-All-49-NursingHomes-105,WATERS EDGE REHABILITATION AND CARE CENTER,,,,"WOODSTOCK HEALTH CARE, LLC",,,,,,,,RODNEY MAYBIN,(262) 657-6175,,(262) 657-5756,,,,159,,,,,,,,,,,,,,,,,,,KENOSHA,Southeastern,Skilled Care,LIMITED LIABILITY COMPANY,Administrator,Title 18 SNF; Title 19 NF,525281,,,,,,,,,,,,,,NH,,,,,,,,,,,,,3415 N SHERIDAN RD,,KENOSHA,WI,53140,USA
USA-WI-49-All-49-NursingHomes-106,GRANDE PRAIRIE HEALTH AND REHABILITATION CENTER,,,,SSC PLEASANT PRAIRIE OPERATING COMPANY LLC,,,,,,,,DENISE JOHNSON,(262) 612-2800,,(262) 612-2850,,,,118,,,,,,,,,,,,,,,,,,,KENOSHA,Southeastern,Skilled Care,LIMITED LIABILITY COMPANY,Administrator,Title 18 SNF; Title 19 NF,525659,,,,,,,,,,,,,,NH,,,,,,,,,,,,,10330 PRAIRIE RIDGE BLVD,,PLEASANT PRAIRIE,WI,53158,USA
USA-WI-49-All-49-NursingHomes-107,ALGOMA MEDICAL CENTER,,,,CITY OF ALGOMA,,,,,,,,JEAN MARSH,(920) 487-5511,,(920) 487-2668,,,,42,,,,,,,,,,,,,,,,,,,KEWAUNEE,Northeastern,Skilled Care,GOVERNMENT CITY,Administrator,Title 18 SNF; Title 19 NF,525533,,,,,,,,,,,,,,NH,,,,,,,,,,,,,1510 FREMONT ST,,ALGOMA,WI,54201,USA
USA-WI-49-All-49-NursingHomes-108,ATRIUM POST ACUTE CARE OF KEWAUNEE,,,,KEWAUNEE CARE CENTER LLC,,,,,,,,REGINA TESKA,(920) 388-4111,,(920) 388-3955,,,,50,,,,,,,,,,,,,,,,,,,KEWAUNEE,Northeastern,Skilled Care,LIMITED LIABILITY COMPANY,Administrator,Title 18 SNF; Title 19 NF,525357,,,,,,,,,,,,,,NH,,,,,,,,,,,,,1308 LINCOLN ST,,KEWAUNEE,WI,54216,USA
USA-WI-49-All-49-NursingHomes-109,BENEDICTINE MANOR OF LACROSSE,,,,CATHOLIC RESIDENTIAL SERVICES INC,,,,,,,,JOHN PADJEN,(608) 788-9870,,(608) 787-8889,,,,80,,,,,,,,,,,,,,,,,,,LA CROSSE,Southern,Skilled Care,FOR PROFIT CORPORATION,Administrator,Title 18 SNF; Title 19 NF,525438,,,,,,,,,,,,,,NH,,,,,,,,,,,,,2902 E AVENUE SOUTH,,LA CROSSE,WI,54601,USA
USA-WI-49-All-49-NursingHomes-110,BETHANY RIVERSIDE,,,,BETHANY LUTHERAN HOMES INC,,,,,,,,THOMAS RISLOW,(608) 406-3900,,(608) 406-3910,,,,123,,,,,,,,,,,,,,,,,,,LA CROSSE,Southern,Skilled Care,NONPROFIT CHURCH/CORP,Administrator,Title 18 SNF; Title 19 NF,525455,,,,,,,,,,,,,,NH,,,,,,,,,,,,,2575 S 7TH ST,,LA CROSSE,WI,54601,USA
USA-WI-49-All-49-NursingHomes-111,BETHANY ST JOSEPH CARE CENTER,,,,BETHANY-ST JOSEPH CORPORATION,,,,,,,,LARRY PUPP,(608) 788-5700,,(608) 788-4030,,,,114,,,,,,,,,,,,,,,,,,,LA CROSSE,Southern,Skilled Care,NONPROFIT CORPORATION,Administrator,Title 18 SNF; Title 19 NF,525265,,,,,,,,,,,,,,NH,,,,,,,,,,,,,2501 SHELBY RD,,LA CROSSE,WI,54601,USA
USA-WI-49-All-49-NursingHomes-112,HILLVIEW HEALTH CARE CENTER,,,,LA CROSSE COUNTY BOARD OF SUPERVISORS,,,,,,,,KELLY KRAMER,(608) 789-4800,,(608) 789-4860,,,,181,,,,,,,,,,,,,,,,,,,LA CROSSE,Southern,Skilled Care,GOVERNMENT COUNTY,Administrator,Title 18 SNF; Title 19 NF,525426,,,,,,,,,,,,,,NH,,,,,,,,,,,,,3501 PARK LANE DR,,LA CROSSE,WI,54601,USA
USA-WI-49-All-49-NursingHomes-113,ONALASKA CARE CENTER,,,,BETHANY-ST JOSEPH CORPORATION,,,,,,,,MARISSA JANKE,(608) 783-4681,,(608) 781-8148,,,,90,,,,,,,,,,,,,,,,,,,LA CROSSE,Southern,Skilled Care,NONPROFIT CORPORATION,Administrator,Title 18 SNF; Title 19 NF,525443,,,,,,,,,,,,,,NH,,,,,,,,,,,,,1600 MAIN ST,,ONALASKA,WI,54650,USA
USA-WI-49-All-49-NursingHomes-114,LAKEVIEW HEALTH CENTER,,,,MISSISSIPPI VALLEY HEALTH SERVICES,,,,,,,,WANDA PLACHECKI,(608) 786-1400,,(608) 786-1419,,,,50,,,,,,,,,,,,,,,,,,,LA CROSSE,Southern,Skilled Care,GOVERNMENT COUNTY,Administrator,Title 19 NF,52A287,,,,,,,,,,,,,,NH,,,,,,,,,,,,,962 E GARLAND ST E,,WEST SALEM,WI,54669,USA
