row_id,name,license_num,licensure_status,care_level,owner,number_of_floors,number_of_suites,size_of_suites,facilities,services,website,source,contact,phone,cell,fax,email,participation,ownership_type,number_of_beds,council_type,facility_type,county,branch_of,licensed_beds,secured_beds,ombudsman_phone,mail_co_company,mail_co_street_address,mail_co_po_box,mail_co_city,mail_co_province,mail_co_postal_code,license_type,maine_care_available,multilevel,handicap_accessible,class,dqa_region,dqa_region_category,license_level,ownership,contact_occupation,certification_types,provider_number,gender,initial_license,certification_fee_due,license_renewal_fee_due,licensee_name,licensee_phone,licensee_contact,licensee_street_address,licensee_city,licensee_province,licensee_postal_code,licensee_country,low_high_rate,type,specialty_programs,home_and_community_based_services,ceritifications,currently_occupied_as_of,currently_occupied_beds,alzeimers_special_care_unit_provided,mailing_street_address,mailing_po_box,mailing_city,mailing_province,mailing_postal_code,mailing_country,street_address,po_box,city,province,postal_code,country
USA-WI-49-All-49-ResidentialCareApartmentComplex-51,HYLAND PARK SUN PRAIRIE,0014752,,,,,,,,,,,RYAN WAGNER,(608) 834-2073,,,,,,49,,, DANE,,,,,,,,,,,,,,,,,,,,,,,,8/28/2013,8/31/2018,,CAPRI LIFESTYLES LLC,(262) 798-1224,GLEN CHOBAN,20875 CROSSROADS CIR SUITE 400,WAUKESHA,WI,53186,,"2,400/3,800",RCAC,PUBLIC FUNDING,,,,,,,,,,,,881 LIBERTY BOULEVARD,,SUN PRAIRIE,WI,53590,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-52,NEW PERSPECTIVE SUN PRAIRIE,0015198,,,,,,,,,,,SARAH SEARLES,(608) 825-1600,,,,,,112,,, DANE,,,,,,,,,,,,,,,,,,,,,,,M/F,7/25/2014,7/31/2018,,SUN PRAIRIE OPS LLC,(952) 241-8204,RYAN NOVACZYK,7625 GOLDEN TRIANGLE DR STE #T,EDEN PRAIRIE,MN,55344,,"1,642/4,894",RCAC,,,,,,,,,,,,,222 S BRISTOL STREET,,SUN PRAIRIE,WI,53590,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-53,SUN PRAIRIE HEALTH CARE CENTER,0011727,,,,,,,,,,,JANE KJELLSTROM,(608) 251-1171,,,,,,28,,, DANE,,,,,,,,,,,,,,,,,,,,,,,M/F,2/7/2007,2/7/2007,,SUN PRAIRIE ASSOCIATES,(608) 837-5959,CAROL HEIMERL,228 W MAIN ST,SUN PRAIRIE,WI,53590,,"90/1,800",RCAC,,,,,,,,,,,,,228 W MAIN ST,,SUN PRAIRIE,WI,53590,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-54,TALLGRASS SENIOR LIVING,0016405,,,,,,,,,,,TOM OSTROM,(312) 462-4462,,,,,,50,,, DANE,,,,,,,,,,,,,,,,,,,,,,,M/F,1/19/2017,12/31/2017,,SHA MSL SUN PRAIRIE LLC,(312) 462-4462,TOM OSTROM,700 N GREEN ST 401,CHICAGO,IL,60642,,"2,268/4,500",RCAC,,,,,,,,,,,,,605 CHASE BLVD,,SUN PRAIRIE,WI,53590,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-55,NOEL MANOR SENIOR LIVING COMPLEX,0016285,,,,,,,,,,,KELLY ROBINSON,(612) 414-4515,,,,,,97,,, DANE,,,,,,,,,,,,,,,,,,,,,,,M/F,10/25/2016,10/31/2017,,PARK VISTA SENIOR HOUSING MANAGEMENT L,,JULIE LONERGAN,132 6TH AVE S,CLINTON,IA,52732,,"2,200/2,750",RCAC,,,,,,,,,,,,,471 PRAIRIE WAY BLVD,,VERONA,WI,53593,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-56,WILLOW POINTE ASSISTED LIVING,0014804,,,,,,,,,,,MATTHEW HOPKINS,(608) 848-5701,,,,,,48,,, DANE,,,,,,,,,,,,,,,,,,,,,,,M/F,11/1/2013,10/31/2017,,SNH SE TENANT TRS INC,(617) 796-8350,LISA NEWCOMB,400 CENTRE STREET -LICENSING,NEWTON,MA,02458,,"3,162/5,148",RCAC,,,,,,,,,,,,,1125 N EDGE TRAIL,,VERONA,WI,53593,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-57,WAUNAKEE MANOR RCAC,0010280,,,,,,,,,,,EDWIN KRUCHTEN,(608) 849-5016,,,,,,62,,, DANE,,,,,,,,,,,,,,,,,,,,,,,,6/10/1999,6/10/1999,07/27/2017,WAUNAKEE MANOR HEALTH CARE CENTER INC,(608) 849-5016,EDWIN KRUCHTEN,800 HOLIDAY DRIVE,WAUNAKEE,WI,53597,,"900/1,500",RCAC,,,,,,,,,,,,,800 HOLIDAY DRIVE,,WAUNAKEE,WI,53597,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-58,LANDMARK AT CHARLESTON HOUSE  RCAC,0014464,,,,,,,,,,,LAURI JOHNSON,(920) 356-9818,,,,,,80,,, DODGE,,,,,,,,,,,,,,,,,,,,,,,M/F,3/15/2013,2/28/2018,,LANDMARK AT BEAVER DAM LLC,(781) 849-7722,LAURI JOHNSON,104 FAKES COURT,BEAVER DAM,WI,53916,,"2,995/4,550",RCAC,,,,,,,,,,,,,104 FAKES COURT,,BEAVER DAM,WI,53916,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-59,STONE TERRACE RETIREMENT LIV CTR,0011956,,,,,,,,,,,JENNIFER BOHLIG,(920) 887-6693,,,,,,30,,, DODGE,,,,,,,,,,,,,,,,,,,,,,,M/F,1/1/2007,5/10/2007,,BEAVER DAM COMMUNITY HOSPITALS INC,(920) 887-4135,JENNIFER BOHLIG,707 S UNIVERSITY AVE,BEAVER DAM,WI,53916,,"804/1,458",RCAC,,,,,,,,,,,,,819 S UNVERSITY AVE,,BEAVER DAM,WI,53916,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-60,MATTHEWS OF HORICON,0014152,,,,,,,,,,,TANYA PETERSON,(312) 623-0884,,,,,,30,,, DODGE,,,,,,,,,,,,,,,,,,,,,,,M/F,6/15/2012,5/31/2018,,MATTHEWS SENIOR HOUSING LLC,(312) 623-0884,THOMAS OSTROM,700 N GREEN ST UNIT 401,CHICAGO,IL,60642,,"3,030/6,500",RCAC,,,,,,,,,,,,,713 HORICON ST,,HORICON,WI,53032,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-61,HOPE SENIOR LIVING,0014707,,,,,,,,,,,PATTI WELLS,(920) 269-7667,,,,,,32,,, DODGE,,,,,,,,,,,,,,,,,,,,,,,M/F,8/22/2013,7/31/2018,,HOPE SENIOR LIVING INC,(920) 269-4386,STEVEN KURANZ,Low/High rate:,LOMIRA,WI,53048,,"3,275/4,251",RCAC,PUBLIC FUNDING,,,,,,,,,,,,475 GROVE STREET,P O BOX 280,LOMIRA,WI,53048,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-62,CONTINENTAL MANOR,0016546,,,,,,,,,,,JOANN EVANS,(920) 326-3171,,,,,,24,,, DODGE,,,,,,,,,,,,,,,,,,,,,,,M/F,12/28/2016,12/31/2018,,NSH RANDOLPH INC,(920) 326-3171,JOANN EVANS,500 S HIGH STREET,RANDOLPH,WI,53956,,,RCAC,,,,,,,,,,,,,500 S HIGH STREET,,RANDOLPH,WI,53956,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-63,HIGHLAND VILLAGE APARTMENTS II,0010598,,,,,,,,,,,JUDY BEAR,(920) 261-6808,,,,,,9,,, DODGE,,,,,,,,,,,,,,,,,,,,,,,M/F,6/1/2004,5/31/2018,,WATERTOWN REGIONAL MEDICAL CENTER,(920) 261-4210,GERALD ROCHE,125 HOSPITAL DR,WATERTOWN,WI,53098,,635/850,RCAC,,,,,,,,,,,,,1408 MEMORIAL DR,,WATERTOWN,WI,53098,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-64,CHRISTIAN HOME ASSISTED LIVING CENTER,0010292,,,,,,,,,,,BARBARA WIRKUS,(920) 324-9051,,,,,,24,,, DODGE,,,,,,,,,,,,,,,,,,,,,,,,10/1/2000,10/1/2000,,CHRISTIAN HOME AND REHABILITATION CENTE,(920) 324-9051,,331 BLY STREET,WAUPUN,WI,53963,,"1,650/2,775",RCAC,,,,,,,,,,,,,331 BLY STREET,,WAUPUN,WI,53963,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-65,PRAIRIE RIDGE ASSISTED LIVING,0010669,,,,,,,,,,,MICHAEL EISENGA,(920) 324-9810,,,,,,27,,, DODGE,,,,,,,,,,,,,,,,,,,,,,,M/F,8/1/2004,10/31/2017,,ADVANTAGE MANAGEMENT WAUPUN LLC,(920) 350-6001,MICHAEL EISENGA,N4365 STATE HWY 73,COLUMBUS,WI,53925,,"2,650/3,250",RCAC,PUBLIC FUNDING,,,,,,,,,,,,819 WILCOX ST,,WAUPUN,WI,53963,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-66,GOOD SAMARITAN SOCIETY-SCANDIA VILLAGE,0012463,,,,,,,,,,,MICHELE NOTZ,(920) 854-2317,,,,,,58,,, DOOR,,,,,,,,,,,,,,,,,,,,,,,M/F,8/19/2008,8/19/2008,,,(605) 362-3100,MICHELE NOTZ,10560 APPLEWOOD RD,SISTER BAY,WI,54234,,"875/1,430",RCAC,,,,,,,,,,,,,10554 APPLEWOOD RD,,SISTER BAY,WI,54234,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-67,PINE CREST VILLAGE LLC,0010344,,,,,,,,,,,AMBER PAPKE,(920) 746-1280,,,,,,43,,, DOOR,,,,,,,,,,,,,,,,,,,,,,,M/F,12/10/1999,12/31/2017,,PAPKE,(920) 746-1280,AMBER PAPKE,1241 N 18TH AVE,STURGEON BAY,WI,54235,,"3,460/5,965",RCAC,PUBLIC FUNDING,,,,,,,,,,,,1241 N 18TH AVE,,STURGEON BAY,WI,54235,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-68,NEW PERSPECTIVE - SUPERIOR,0013517,,,,,,,,,,,DAVE KELLER,(218) 721-2800,,,,,,76,,, DOUGLAS,,,,,,,,,,,,,,,,,,,,,,,M/F,11/11/2010,3/31/2018,,SUPERIOR OPS LLC,(612) 308-8369,RYAN NOVACZYK,7625 GOLDEN TRIANGLE DR  STE T,EDEN PRAIRIE,MN,55344,,"2,550/4,050",RCAC,,,,,,,,,,,,,1915 N 34TH ST,,SUPERIOR,WI,54880,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-69,SANDY RIDGE ASSISTED LIVING APARTMENTS,0014703,,,,,,,,,,,JILL GENGLER,(715) 962-3186,,,,,,14,,, DUNN,,,,,,,,,,,,,,,,,,,,,,,M/F,7/30/2013,7/31/2018,,COLFAX HEALTH AND REHABILITATION CENTER,(715) 962-3186,JILL GENGLER,110 PARK DRIVE,COLFAX,WI,54730,,"2,690/4,090",RCAC,,,,,,,,,,,,,108 PARK DRIVE,,COLFAX,WI,54730,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-70,AUTUMN VILLAGE,0013043,,,,,,,,,,,DIANE ROWE,(715) 235-3697,,,,,,40,,, DUNN,,,,,,,,,,,,,,,,,,,,,,,M/F,11/19/2009,11/30/2017,,AMERICAN LUTHERAN COMMUNITY SERVICES,(715) 235-3697,MIKE CHRISTENSEN,Low/High rate:,EAU CLAIRE,WI,54702,,"2,850/4,275",RCAC,PUBLIC FUNDING,,,,,,,,,,,,915 ELM AVENUE E,P O BOX 287,MENOMONIE,WI,54751,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-71,COMFORTS OF HOME MENOMONIE RCAC,0012102,,,,,,,,,,,KATIE LUNDERVILLE,(715) 231-4980,,,,,,41,,, DUNN,,,,,,,,,,,,,,,,,,,,,,,M/F,9/24/2007,9/30/2017,,COMFORTS OF HOME-MENOMONIE RCAC LLC,(651) 287-0265,RHONDA SCHILLINGER,750 MAIN STREET STE 200,MENDOTA HEIGHTS,MN,55188,,"3,000/6,460",RCAC,PUBLIC FUNDING,,,,,,,,,,,,917 22ND AVE NE,,MENOMONIE,WI,54751,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-72,CLASSIC AT HILLCREST GREENS SENIOR LIVING (THE),,,,,,,,,,,,GREG SPINDLER,(715) 944-6678,,,,,,63,,, EAU CLAIRE,,,,,,,,,,,,,,,,,,,,,,,M/F,7/1/2015,6/30/2018,,THE CLASSIC AT HILLCREST GREENS LLC,(715) 831-8000,GREG SPINDLER,2455 SAWGRASS PLACE,ALTOONA,WI,54720,,"2,250/6,900",RCAC,,,,,,,,,,,,,2455 SAWGRASS PLACE,,ALTOONA,WI,54720,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-73,OAK GARDENS PLACE,0014670,,,,,,,,,,,AMANDA HASON,(715) 839-8000,,,,,,40,,, EAU CLAIRE,,,,,,,,,,,,,,,,,,,,,,,M/F,7/11/2013,6/30/2014,,OAK GARDENS AID OPCO LLC,(415) 706-9715,MATTHEW JAHRAUS,330 N WABASH AVE STE 3700,CHICAGO,IL,60611,,"3,101/4,881",RCAC,,,,,,,,,,,,,342 TWIN OAK DR,,ALTOONA,WI,54720,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-74,GRACE WILLOWBROOK,0012799,,,,,,,,,,,PEGGY HUSBY,(715) 835-0429,,,,,,36,,, EAU CLAIRE,,,,,,,,,,,,,,,,,,,,,,,M/F,6/1/2009,5/31/2017,,GRACE LUTHERAN FOUNDATION,(715) 832-3003,MIKE CHRISTENSEN,Low/High rate:,EAU CLAIRE,WI,54702,,"3,500/3,500",RCAC,PUBLIC FUNDING,,,,,,,,,,,,4868 OTTESON LANE,P O BOX 287,EAU CLAIRE,WI,54701,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-75,HEATHERWOOD,0016084,,,,,,,,,,,CARRIE GALLAHAN,(715) 469-8012,,,,,,28,,, EAU CLAIRE,,,,,,,,,,,,,,,,,,,,,,,M/F,4/11/2016,3/31/2018,,CSL EAU CLAIRE LLC,(541) 636-3460,WILL FORSYTH,1580 VALLEY RIVER DR STE 260,EUGENE,OR,97401,,"3,707/4,460",RCAC,,,,,,,,,,,,,4510 GATEWAY DR,,EAU CLAIRE,WI,54701,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-76,HERITAGE I LLC,0012506,,,,,,,,,,,JILL THORNTON,(715) 831-9118,,,,,,39,,, EAU CLAIRE,,,,,,,,,,,,,,,,,,,,,,,M/F,9/1/2008,8/31/2017,,MSP REAL ESTATE INC,(952) 351-4540,PIERRE VERGER,7901 W NATIONAL AVENUE,WEST ALLIS,WI,53214,,"3,350/6,300",RCAC,,,,,,,,,,,,,3706 DAMON ST,,EAU CLAIRE,WI,54701,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-77,MILESTONE SENIOR LIVING APARTMENTS,0013348,,,,,,,,,,,KELLY ROHWEDDER,(715) 874-4250,,,,,,32,,, EAU CLAIRE,,,,,,,,,,,,,,,,,,,,,,,,6/7/2010,5/31/2018,,MILESTONE SENIOR LIVING LLC,(608) 819-2200,JULIE HEIL,1574 W BROADWAY  STE 200,MADISON,WI,53713,,"3,700/4,400",RCAC,PUBLIC FUNDING,,,,,,,,,,,,5512 RENEE DR,,EAU CLAIRE,WI,54703,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-78,ARTISAN FOND DU LAC SUITES (THE),0014420,,,,,,,,,,,VICKIE KRAMER,(920) 924-5715,,,,,,40,,, FOND DU LAC,,,,,,,,,,,,,,,,,,,,,,,M/F,2/1/2013,1/31/2018,,MOSAIC MANAGEMENT GROUP LLC,(262) 754-4800,KRISTA MCCOOK,15400 W CAPITOL DR STE 100,BROOKFIELD,WI,53005,,"3,200/4,600",RCAC,PUBLIC FUNDING,,,,,,,,,,,,597 KINGSWOOD AVE,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-79,GRANPARK TERRACE-GRANCARE INC,0015128,,,,,,,,,,,WILLIAM MACKENZIE,(920) 921-6800,,,,,,12,,, FOND DU LAC,,,,,,,,,,,,,,,,,,,,,,,M/F,7/21/2014,7/31/2017,,,(920) 921-6800,WILLIAM MACKENZIE,517 E DIVISION ST,FOND DU LAC,WI,54935,,"1,475/2,875",RCAC,PUBLIC FUNDING,,,,,,,,,,,,30 N KAYSER ST,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-80,LAKE VIEW PLACE,0014655,,,,,,,,,,,LORI ROZELL,(920) 926-1100,,,,,,90,,, FOND DU LAC,,,,,,,,,,,,,,,,,,,,,,,M/F,7/11/2013,6/30/2014,,LAKE VIEW AID OPCO LLC,(415) 706-9715,,330 N WABASH STE 3700,CHICAGO,IL,60611,,"6,974/7,645",RCAC,,,,,,,,,,,,,517 LUCO RD,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-81,ST FRANCIS TERRACE,0010373,,,,,,,,,,,SISTER IRENE KOHNE,(920) 923-7980,,,,,,55,,, FOND DU LAC,,,,,,,,,,,,,,,,,,,,,,,,11/19/1998,11/19/1998,,ST FRANCIS HOME INC,(920) 923-7980,DOUGLAS TROST,33 EVERETT ST,FOND DU LAC,WI,54935,,"2,007/2,020",RCAC,,,,,,,,,,,,,345 E FIRST ST,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-82,THE MEADOWS OF FOND DU LAC LLC,0016187,,,,,,,,,,,DIANN ROBERTS,(920) 933-8090,,,,,,71,,, FOND DU LAC,,,,,,,,,,,,,,,,,,,,,,,M/F,6/22/2016,6/30/2018,,ROLLING MEADOWS DEVELOPMENT LLC,(920) 933-8090,TIM BURNS,620 W ROLLING MEADOWS DR,FOND DU LAC,WI,54937,,"2,450/3,435",RCAC,,,,,,,,,,,,,620 W ROLLING MEADOWS DR,,FOND DU LAC,WI,54937,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-83,WOODLANDS SENIOR PARK,0010355,,,,,,,,,,,SUE HENDRICKSON,(920) 922-8770,,,,,,26,,, FOND DU LAC,,,,,,,,,,,,,,,,,,,,,,,M/F,9/17/2003,9/30/2017,,HENDRICKSON,(920) 922-8770,SAM HENDRICKSON,77 WISCONSIN AMERICAN DR,FOND DU LAC,WI,54935,,"3,100/3,850",RCAC,,,,,,,,,,,,,77 WISCONSIN AMERICAN DR,,FOND DU LAC,WI,54935,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-84,VILLA ROSA ASSISTED LIVING,0011286,,,,,,,,,,,SANDRA K RANDALL,(920) 753-3015,,,,,,20,,, FOND DU LAC,,,,,,,,,,,,,,,,,,,,,,,M/F,1/18/2006,1/31/2018,,AGNESIAN HEALTHCARE,(920) 753-3211,BRENDA GUDEX,N8120 CTY RD WW,MT CALVARY,WI,53057,,"3,460/3,890",RCAC,PUBLIC FUNDING,,,,,,,,,,,,N8120 CTY RD WW,,MT CALVARY,WI,53057,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-85,MAPLECREST MANOR,0010341,,,,,,,,,,,CHAD LIPTOW,(920) 748-7300,,,,,,42,,, FOND DU LAC,,,,,,,,,,,,,,,,,,,,,,,,5/9/2003,5/31/2018,,MAPLECREST MANOR INC,(920) 748-7300,DELBERT VANSTONE,W304 N1860 MAPLE AVE,PEWAUKEE,WI,53072,,"1,795/6,000",RCAC,PUBLIC FUNDING,,,,,,,,,,,,150 N DOUGLAS ST,,RIPON,WI,54971,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-86,PRAIRIE PLACE RCAC,0014485,,,,,,,,,,,JEREMIAH GROTHE,(920) 748-8900,,,,,,42,,, FOND DU LAC,,,,,,,,,,,,,,,,,,,,,,,M/F,1/23/2013,1/31/2018,,PRAIRIE ASSISTED LIVING INC,(920) 748-8900,JEREMIAH GROTHE,749 E OSHKOSH ST,RIPON,WI,54971,,"2,450/4,000",RCAC,PUBLIC FUNDING,,,,,,,,,,,,749 E OSHKOSH ST,,RIPON,WI,54971,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-87,ASTER ASSISTED LIVING OF MONROE,0012238,,,,,,,,,,,AMANDA GERBER,(608) 328-2339,,,,,,62,,, GREEN,,,,,,,,,,,,,,,,,,,,,,,M/F,1/8/2008,12/31/2017,,ASHFORD MARTIN CORPORATION,(920) 832-8094,PATRICIA M MARTIN,111 E REYNOLDS AVE,COTTAGE GROVE,WI,53527,,"3,425/4,425",RCAC,PUBLIC FUNDING,,,,,,,,,,,,616 8TH AVE,,MONROE,WI,53566,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-88,ST CLARE FRIEDENSHEIM,0010297,,,,,,,,,,,ERIN FRANCOIS,(608) 329-3601,,,,,,50,,, GREEN,,,,,,,,,,,,,,,,,,,,,,,M,4/18/2000,6/30/2018,,MONROE JOINT VENTURE INC,(608) 329-3601,ERIN FRANCOIS,2003 4TH ST,MONROE,WI,53566,,"2,820/2,975",RCAC,PUBLIC FUNDING,,,,,,,,,,,,2003 4TH ST,,MONROE,WI,53566,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-89,GLARNER LODGE,0016075,,,,,,,,,,,ERIN FRANCOIS,(608) 527-2126,,,,,,27,,, GREEN,,,,,,,,,,,,,,,,,,,,,,,M/F,9/1/2016,8/31/2017,,NEW GLARUS HOME INC,(608) 527-2126,ERIN FRANCOIS,600 2ND AVE,NEW GLARUS,WI,53574,,"2,960/5,000",RCAC,PUBLIC FUNDING,,,,,,,,,,,,900 GLARNER DR,,NEW GLARUS,WI,53574,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-90,AMERICAN HOUSE OF BERLIN,0010330,,,,,,,,,,,NATHAN MAZUR,(920) 361-3111,,,,,,26,,, GREEN LAKE,,,,,,,,,,,,,,,,,,,,,,,M/F,4/28/1997,7/31/2018,,SENIOR AMERICAN HOUSING INC,(920) 361-3111,NATHAN MAZUR,123 S PEARL ST,BERLIN,WI,54923,,"1,920/4,256",RCAC,,,,,,,,,,,,,123 S PEARL ST,,BERLIN,WI,54923,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-91,PATRIOT PLACE RCAC,0012637,,,,,,,,,,,LISA RICHARDSON,(920) 361-3008,,,,,,57,,, GREEN LAKE,,,,,,,,,,,,,,,,,,,,,,,M/F,1/2/2009,12/31/2017,,HEARTLAND-PRESTON INC,(920) 361-3008,DONALD GROTHE,609 BROADWAY,BERLIN,WI,54923,,"2,500/4,100",RCAC,PUBLIC FUNDING,,,,,,,,,,,,609 BROADWAY,,BERLIN,WI,54923,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-92,KINDREDHEARTS GREEN LAKE,0011583,,,,,,,,,,,KRISTI BEDNAREK,(920) 294-1000,,,,,,25,,, GREEN LAKE,,,,,,,,,,,,,,,,,,,,,,,M/F,9/1/2006,8/31/2017,,PARTNERS IN COMMUNITY ELDERCARE LLC,(608) 442-8005,KRISTI BEDNAREK,850 SUNNYSIDE RD,GREEN LAKE,WI,54941,,"1,636/3,186",RCAC,PUBLIC FUNDING,,,,,,,,,,,,850 SUNNYSIDE RD,,GREEN LAKE,WI,54941,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-93,NORTH TERRACE ASSISTED LIVING,0012685,,,,,,,,,,,MIRIAM OWNBY,(920) 398-2751,,,,,,32,,, GREEN LAKE,,,,,,,,,,,,,,,,,,,,,,,M/F,1/26/2009,1/31/2018,,MARKESAN RESIDENT HOME INC,(920) 398-2751,MIRIAM OWNBY,1130 N MARGARET ST,MARKESAN,WI,53946,,"2,230/4,600",RCAC,PUBLIC FUNDING,,,,,,,,,,,,1130 N MARGARET ST,,MARKESAN,WI,53946,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-94,SAMUELS GROVE,0010350,,,,,,,,,,,BARBARA REIF,(920) 398-2989,,,,,,8,,, GREEN LAKE,,,,,,,,,,,,,,,,,,,,,,,M/F,6/5/2003,6/30/2018,,BARRETT HOUSE INC,(920) 398-2989,THOMAS & BARB REIF,183 E JOHN ST,MARKESAN,WI,53946,,"1,650/2,900",RCAC,PUBLIC FUNDING,,,,,,,,,,,,183 E JOHN ST,,MARKESAN,WI,53946,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-95,STONEFIELD APARTMENT HOMES,0013621,,,,,,,,,,,JAMES CURRAN,(920) 674-6600,,,,,,52,,, IOWA,,,,,,,,,,,,,,,,,,,,,,,M/F,2/20/2011,2/20/2011,,AFFORDABLE LIVING & HOUSING SERVICES LLC,(608) 935-0051,JAMES CURRAN,407 E MADISON ST,DODGEVILLE,WI,53533,,,RCAC,,,,,,,,,,,,,407 E MADISON ST,,DODGEVILLE,WI,53533,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-96,PINE VIEW TERRACE,0011906,,,,,,,,,,,WENDY TRAUTSCH,(715) 284-7077,,,,,,36,,, JACKSON,,,,,,,,,,,,,,,,,,,,,,,M/F,3/29/2007,3/31/2018,,JACKSON PINE VIEW HEALTHCARE LLC,(920) 699-4555,WENDY TRAUTSCH,404 COUNTY RD R,BLACK RIVER FALLS,WI,54615,,"1,378/3,536",RCAC,PUBLIC FUNDING,,,,,,,,,,,,404 COUNTY RD R,,BLACK RIVER FALLS,WI,54615,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-97,REENA SENIOR LIVING,0016702,,,,,,,,,,,ALLAN BARR,(920) 542-1521,,,,,,60,,, JEFFERSON,,,,,,,,,,,,,,,,,,,,,,,M/F,5/22/2017,5/31/2018,,ICONICARE OF FORT ATKINSON LLC,(608) 664-3500,ALLAN BARR,901 DEMING WAY,MADISON,WI,53717,,"1,630/2,720",RCAC,,,,,,,,,,,,,737 REENA AVE,,FORT ATKINSON,WI,53538,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-98,HIGHLAND HOUSE,0015776,,,,,,,,,,,DUANE FLOYD,(920) 478-4193,,,,,,20,,, JEFFERSON,,,,,,,,,,,,,,,,,,,,,,,M/F,9/1/2015,8/31/2018,,WATERTOWN MEDICAL CENTER LLC,(615) 920-7000,DUANE FLOYD,161 GOEHL RD,WATERLOO,WI,53594,,"2,918/5,310",RCAC,,,,,,,,,,,,,161 GOEHL RD,,WATERLOO,WI,53594,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-99,RIVER VIEW PLATINUM LLC,0013914,,,,,,,,,,,SHERYL SCHROEDER,(920) 567-0100,,,,,,49,,, JEFFERSON,,,,,,,,,,,,,,,,,,,,,,,M/F,12/23/2011,12/31/2017,,RIVER VIEW PLATINUM LLC,(262) 432-8623,JOHN TERESINSKI,18110 W BLUEMOUND RD #4 LOWER,BROOKFIELD,WI,53045,,"1,988/4,500",RCAC,,,,,,,,,,,,,1301 E MAIN ST,,WATERTOWN,WI,53094,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-100,OAK GROVE ASSISTED CARE LLC,0010959,,,,,,,,,,,SANDRA MERCER,(608) 565-3990,,,,,,40,,, JUNEAU,,,,,,,,,,,,,,,,,,,,,,,M/F,4/1/2005,3/31/2018,,OAK GROVE ASSISTED CARE LLC,(608) 318-1180,TENNILLE OSTHOFF,200 W 6TH ST,NECEDAH,WI,54646,,"1,050/1,800",RCAC,,,,,,,,,,,,,200 W 6TH ST,,NECEDAH,WI,54646,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-101,CASA DEL MARE,0012943,,,,,,,,,,,NICHOLAS CASSELL,(262) 653-1234,,,,,,45,,, KENOSHA,,,,,,,,,,,,,,,,,,,,,,,,2/16/2012,1/31/2018,,,(262) 798-1224,GLEN CHOBAN,20875 CROSSROADS CIR SUITE 400,WAUKESHA,WI,53186,,"2,900/5,200",RCAC,PUBLIC FUNDING,,,,,,,,,,,,3508 7TH AVE,,KENOSHA,WI,53140,USA
